Chr	Start	End	Gene_Name	Strand
1	74540982	74546982	FPGT-TNNI3K	+
1	74541428	74547428	TNNI3K	+
1	74565111	74571111	ERICH3	-
1	74702482	74708482	CRYZ	-
1	74763678	74769678	TYW3	+
1	75158533	75164533	LHX8	+
1	75199131	75205131	SLC44A5	-
1	75784575	75790575	ACADM	+
1	75792079	75798079	RABGGTB	+
1	75910238	75916238	MSH4	+
1	75915873	75921873	ASB17	-
1	76631601	76637601	ST6GALNAC3	+
1	77062711	77068711	ST6GALNAC5	+
1	77085990	77091990	PIGK	-
1	77556969	77562969	AK5	+
1	77559416	77565416	ZZZ3	-
1	77692987	77698987	USP33	-
1	77876539	77882539	MIGA1	+
1	77940895	77946895	NEXN	+
1	77941055	77947055	FUBP1	-
1	77962006	77968006	FUBP1	-
1	78014964	78020964	DNAJB4	+
1	78135449	78141449	GIPC2	+
1	78361999	78367999	PTGFR	+
1	78536749	78542749	PTGFR	+
1	78643145	78649145	IFI44L	+
1	78661078	78667078	IFI44	+
1	78886764	78892764	ADGRL4	-
1	81904430	81910430	ADGRL2	+
1	81989436	81995436	ADGRL2	+
1	83862028	83868028	TTLL7	-
1	84235498	84241498	PRKACB	+
1	84386957	84392957	SAMD13	+
1	84494790	84500790	RPF1	+
1	84495325	84501325	GNG5	-
1	84546606	84552606	CTBS	-
1	84640707	84646707	SSX2IP	-
1	84808602	84814602	LPAR3	-
1	84922583	84928583	MCOLN2	-
1	85015082	85021082	MCOLN3	-
1	85045499	85051499	WDR63	+
1	85153873	85159873	SYDE2	-
1	85246953	85252953	C1orf52	-
1	85263248	85269248	BCL10	-
1	85315481	85321481	DDAH1	-
1	85580962	85586962	CYR61	+
1	85646423	85652423	ZNHIT6	-
1	85726233	85732233	COL24A1	-
1	86343824	86349824	ODF2L	-
1	86453558	86459558	CLCA2	+
1	86497289	86503289	CLCA1	+
1	86577754	86583754	CLCA4	+
1	86745184	86751184	SH3GLB1	+
1	87106998	87112998	HS2ST1	+
1	87345923	87351923	LMO4	+
1	88833255	88839255	PKN2	+
1	88849932	88855932	GTF2B	-
1	88932773	88938773	KYAT3	-
1	88976456	88982456	RBMXL1	-
1	89003666	89009666	GBP3	-
1	89049319	89055319	GBP1	-
1	89103132	89109132	GBP2	-
1	89128751	89134751	GBP7	-
1	89178148	89184148	GBP4	-
1	89255950	89261950	GBP5	-
1	89383461	89389461	GBP6	+
1	89594864	89600864	LRRC8B	+
1	89766903	89772903	LRRC8C	+
1	89933611	89939611	LRRC8D	+
1	90032531	90038531	ZNF326	+
1	90912298	90918298	ZNF644	-
1	91257766	91263766	HFM1	-
1	91522764	91528764	CDC7	+
1	91677343	91683343	TGFBR3	-
1	92060536	92066536	EPHX4	+
1	92071533	92077533	SETSIP	-
1	92181330	92187330	BTBD8	+
1	92181725	92187725	KIAA1107	+
1	92242813	92248813	C1orf146	+
1	92243402	92249402	GLMN	-
1	92399056	92405056	RPAP2	+
1	92471762	92477762	GFI1	-
1	92505696	92511696	EVI5	-
1	92829737	92835737	FAM69A	-
1	92838924	92844924	RPL5	+
1	93136081	93142081	MTF2	+
1	93146742	93152742	TMED5	-
1	93275730	93281730	CCDC18	+
1	93366498	93372498	DR1	+
1	93551661	93557661	FNBP1L	+
1	93558786	93564786	BCAR3	-
1	93626113	93632113	BCAR3	-
1	93863283	93869283	DNTTIP2	-
1	93882205	93888205	GCLM	-
1	93989835	93995835	ABCA4	-
1	94145988	94151988	ARHGAP29	-
1	94515666	94521666	ABCD3	+
1	94526225	94532225	F3	-
1	94892246	94898246	SLC44A3	+
1	94893949	94899949	CNN3	-
1	94971407	94977407	ALG14	-
1	95194607	95200607	TMEM56	+
1	95244225	95250225	TMEM56-RWDD3	+
1	95244225	95250225	RWDD3	+
1	96820738	96826738	PTBP2	+
1	97074743	97080743	DPYD	-
1	98757500	98763500	SNX7	+
1	98887245	98893245	PLPPR5	-
1	99306590	99312590	PLPPR4	+
1	99691541	99697541	PALMD	+
1	99705703	99711703	FRRS1	-
1	99921023	99927023	AGL	+
1	100032637	100038637	SLC35A3	+
1	100080377	100086377	MFSD14A	+
1	100080563	100086563	SASS6	-
1	100145449	100151449	LRRC39	-
1	100147497	100153497	TRMT13	+
1	100183919	100189919	DBT	-
1	100289769	100295769	RTCA	+
1	100517277	100523277	CDC14A	+
1	100736045	100742045	VCAM1	+
1	100869372	100875372	EXTL2	-
1	100978753	100984753	SLC30A7	+
1	100986623	100992623	DPH5	-
1	101238518	101244518	S1PR1	+
1	101799574	101805574	OLFM3	-
1	102873467	102879467	COL11A1	-
1	103552239	103558239	RNPC3	+
1	103576534	103582534	AMY2B	+
1	103622780	103628780	AMY2A	+
1	103661554	103667554	AMY1A	+
1	103684415	103690415	AMY1B	-
1	103755690	103761690	AMY1C	+
1	107056294	107062294	PRMT6	+
1	107480458	107486458	NTNG1	+
1	107568160	107574160	VAV3	-
1	108131036	108137036	SLC25A24	-
1	108220341	108226341	NBPF4	-
1	108468002	108474002	NBPF6	+
1	108641900	108647900	FAM102B	+
1	108645290	108651290	HENMT1	-
1	108698803	108704803	PRPF38B	+
1	108739740	108745740	FNDC7	+
1	108806526	108812526	STXBP3	+
1	108812898	108818898	AKNAD1	-
1	108926508	108932508	CLCC1	-
1	108931545	108937545	GPSM2	+
1	108967214	108973214	WDR47	-
1	109059486	109065486	TAF13	-
1	109093934	109099934	TMEM167B	+
1	109102951	109108951	C1orf194	-
1	109203781	109209781	KIAA1324	+
1	109235169	109241169	SARS	+
1	109272750	109278750	CELSR2	+
1	109276556	109282556	PSRC1	-
1	109289365	109295365	MYBPHL	-
1	109306568	109312568	SORT1	-
1	109396031	109402031	PSMA5	-
1	109479137	109485137	SYPL2	+
1	109489804	109495804	ATXN7L2	+
1	109499932	109505932	CYB561D1	+
1	109501175	109507175	AMIGO1	-
1	109545406	109551406	GPR61	+
1	109600267	109606267	GNAT2	-
1	109615321	109621321	GNAI3	+
1	109629051	109635051	AMPD2	+
1	109671836	109677836	GSTM4	+
1	109706039	109712039	GSTM2	+
1	109706551	109712551	GSTM1	+
1	109709255	109715255	EPS8L3	-
1	109747080	109753080	GSTM3	-
1	109761027	109767027	GSTM5	+
1	109927992	109933992	CSF1	+
1	110020741	110026741	AHCYL1	+
1	110056994	110062994	ALX3	-
1	110067700	110073700	STRIP1	+
1	110110945	110116945	UBL4B	+
1	110199202	110205202	SLC6A17	+
1	110280100	110286100	KCNC4	+
1	110343681	110349681	RBM15	+
1	110359848	110365848	SLC16A4	-
1	110398249	110404249	LAMTOR5	-
1	110896928	110902928	CD53	+
1	110944185	110950185	LRIF1	-
1	111114333	111120333	DRAM2	-
1	111182102	111188102	CEPT1	+
1	111184174	111190174	DENND2D	-
1	111240440	111246440	CHI3L2	+
1	111350013	111356013	PIFO	+
1	111411314	111417314	OVGP1	-
1	111436890	111442890	WDR77	-
1	111475512	111481512	C1orf162	+
1	111480348	111486348	TMIGD3	-
1	111496429	111502429	ADORA3	-
1	111677630	111683630	FAM212B	-
1	111713691	111719691	RAP1A	+
1	111765016	111771016	DDX20	+
1	111767662	111773662	KCND3	-
1	112460456	112466456	CTTNBP2NL	+
1	112520518	112526518	ST7L	-
1	112527165	112533165	WNT2B	+
1	112668619	112674619	CAPZA1	+
1	112697746	112703746	MOV10	+
1	112698106	112704106	RHOC	-
1	112706994	112712994	PPM1J	-
1	112724235	112730235	FAM19A3	+
1	112908847	112914847	SLC16A1	-
1	113129260	113135260	LRIG2	+
1	113682923	113688923	MAGI3	+
1	113693831	113699831	PHTF1	-
1	113758832	113764832	RSBN1	-
1	113810811	113816811	PTPN22	-
1	113875168	113881168	BCL2L15	-
1	113891748	113897748	AP4B1	-
1	113911086	113917086	DCLRE1B	+
1	113974869	113980869	HIPK1	+
1	114032572	114038572	OLFML3	+
1	114086291	114092291	SYT6	-
1	114389777	114395777	TRIM33	-
1	114503002	114509002	TRIM33	-
1	114564557	114570557	BCAS2	-
1	114579848	114585848	DENND2C	-
1	114670090	114676090	AMPD1	-
1	114701469	114707469	NRAS	-
1	114713913	114719913	CSDE1	-
1	114766479	114772479	SIKE1	-
1	114992370	114998370	SYCP1	+
1	115045011	115051011	TSPAN2	-
1	115282918	115288918	NGF	-
1	115695224	115701224	VANGL1	+
1	115697007	115703007	CASQ2	-
1	115833377	115839377	NHLH2	-
1	116067054	116073054	SLC22A15	+
1	116132240	116138240	MAB21L3	+
1	116407261	116413261	ATP1A1	+
1	116511535	116517535	CD58	-
1	116571399	116577399	IGSF3	-
1	116987358	116993358	PTGFRN	+
1	117033476	117039476	CD101	+
1	117104453	117110453	TTF2	+
1	117108060	117114060	TRIM45	-
1	117140587	117146587	VTCN1	-
1	117525872	117531872	MAN1A2	+
1	117625372	117631372	FAM46C	+
1	117860485	117866485	GDAP2	-
1	117916898	117922898	GDAP2	-
1	117950861	117956861	SPAG17	-
1	117963542	117969542	WDR3	+
1	118880046	118886046	TBX15	-
1	119028216	119034216	WARS2	-
1	119391130	119397130	HAO2	+
1	119616422	119622422	ZNF697	-
1	119741215	119747215	PHGDH	+
1	119744996	119750996	HMGCS2	-
1	119791018	119797018	REG4	-
1	119908553	119914553	NOTCH2	-
1	120038071	120044071	NOTCH2	-
1	120042488	120048488	NOTCH2	-
1	120045465	120051465	NOTCH2	-
1	120048274	120054274	NOTCH2	-
1	144422104	144428104	NBPF15	-
1	144428475	144434475	NBPF15	-
1	144431500	144437500	NBPF15	-
1	144434912	144440912	NBPF15	-
1	144439133	144445133	NBPF15	-
1	144439168	144445168	NBPF15	-
1	144442270	144448270	NBPF15	-
1	144442354	144448354	NBPF15	-
1	144442672	144448672	NBPF15	-
1	144457027	144463027	NBPF15	-
1	145104133	145110133	FAM72B	+
1	145104133	145110133	FAM72C	+
1	145104133	145110133	FAM72D	+
1	145109618	145115618	FAM72D	+
1	145109692	145115692	FAM72C	+
1	145109696	145115696	FAM72B	+
1	145238539	145244539	PPIAL4F	-
1	145310003	145316003	NBPF12	-
1	145320544	145326544	NBPF12	-
1	145334812	145340812	NBPF12	-
1	145339491	145345491	NBPF12	-
1	145608204	145614204	GPR89A	+
1	145608696	145614696	GPR89A	+
1	145612642	145618642	GPR89A	+
1	145615516	145621516	GPR89A	+
1	145616326	145622326	GPR89A	+
1	145618918	145624918	GPR89A	+
1	145622354	145628354	GPR89A	+
1	145623947	145629947	GPR89A	+
1	145627354	145633354	GPR89A	+
1	145629026	145635026	GPR89A	+
1	145631097	145637097	GPR89A	+
1	145632421	145638421	GPR89A	+
1	145633341	145639341	GPR89A	+
1	145635785	145641785	GPR89A	+
1	145636760	145642760	GPR89A	+
1	145637227	145643227	GPR89A	+
1	145637284	145643284	GPR89A	+
1	145637691	145643691	GPR89A	+
1	145637712	145643712	GPR89A	+
1	145640061	145646061	GPR89A	+
1	145644816	145650816	GPR89A	+
1	145644844	145650844	GPR89A	+
1	145644907	145650907	GPR89A	+
1	145645498	145651498	GPR89A	+
1	145645796	145651796	GPR89A	+
1	145645818	145651818	GPR89A	+
1	145646989	145652989	GPR89A	+
1	145651551	145657551	GPR89A	+
1	145659859	145665859	GPR89A	+
1	145667648	145673648	GPR89A	+
1	145667852	145673852	PDZK1	-
1	145674939	145680939	PDZK1	-
1	145679052	145685052	PDZK1	-
1	145684547	145690547	PDZK1	-
1	145691920	145697920	PDZK1	-
1	145694799	145700799	PDZK1	-
1	145701112	145707112	PDZK1	-
1	145724349	145730349	CD160	+
1	145725521	145731521	CD160	+
1	145726518	145732518	CD160	+
1	145734770	145740770	CD160	+
1	145735868	145741868	RNF115	-
1	145736288	145742288	CD160	+
1	145736597	145742597	RNF115	-
1	145743418	145749418	RNF115	-
1	145745897	145751897	RNF115	-
1	145749606	145755606	RNF115	-
1	145751363	145757363	RNF115	-
1	145753467	145759467	RNF115	-
1	145753815	145759815	RNF115	-
1	145753856	145759856	RNF115	-
1	145759474	145765474	RNF115	-
1	145763810	145769810	RNF115	-
1	145764959	145770959	RNF115	-
1	145766778	145772778	RNF115	-
1	145767661	145773661	RNF115	-
1	145770803	145776803	RNF115	-
1	145771314	145777314	RNF115	-
1	145772575	145778575	RNF115	-
1	145773026	145779026	RNF115	-
1	145773098	145779098	RNF115	-
1	145773182	145779182	RNF115	-
1	145784591	145790591	RNF115	-
1	145788366	145794366	RNF115	-
1	145790861	145796861	RNF115	-
1	145791527	145797527	RNF115	-
1	145793442	145799442	RNF115	-
1	145801533	145807533	RNF115	-
1	145805071	145811071	RNF115	-
1	145806204	145812204	RNF115	-
1	145806509	145812509	RNF115	-
1	145808375	145814375	RNF115	-
1	145808911	145814911	RNF115	-
1	145809672	145815672	RNF115	-
1	145813084	145819084	RNF115	-
1	145816300	145822300	RNF115	-
1	145818482	145824482	RNF115	-
1	145819326	145825326	RNF115	-
1	145819579	145825579	RNF115	-
1	145824780	145830780	POLR3C	+
1	145827214	145833214	POLR3C	+
1	145828531	145834531	POLR3C	+
1	145831525	145837525	POLR3C	+
1	145832166	145838166	POLR3C	+
1	145839505	145845505	POLR3C	+
1	145845522	145851522	PIAS3	-
1	145845953	145851953	NUDT17	+
1	145855508	145861508	PIAS3	-
1	145863560	145869560	ANKRD35	-
1	145867108	145873108	ANKRD35	-
1	145867722	145873722	ANKRD35	-
1	145874250	145880250	ANKRD35	-
1	145876885	145882885	ANKRD35	-
1	145881743	145887743	ANKRD35	-
1	145888208	145894208	ITGA10	-
1	145900067	145906067	ITGA10	-
1	145904789	145910789	ITGA10	-
1	145906498	145912498	ITGA10	-
1	145906704	145912704	ITGA10	-
1	145908350	145914350	PEX11B	-
1	145910037	145916037	PEX11B	-
1	145910628	145916628	PEX11B	-
1	145914714	145920714	RBM8A	-
1	145917896	145923896	RBM8A	-
1	145920296	145926296	RBM8A	-
1	145930423	145936423	LIX1L	-
1	145931173	145937173	LIX1L	-
1	145931587	145937587	LIX1L	-
1	145934174	145940174	LIX1L	-
1	145936323	145942323	LIX1L	-
1	145937527	145943527	LIX1L	-
1	145938270	145944270	LIX1L	-
1	145942317	145948317	LIX1L	-
1	145943216	145949216	LIX1L	-
1	145956442	145962442	ANKRD34A	-
1	145959528	145965528	ANKRD34A	-
1	145959658	145965658	ANKRD34A	-
1	145968207	145974207	POLR3GL	+
1	145973587	145979587	POLR3GL	+
1	145973931	145979931	POLR3GL	+
1	145973933	145979933	POLR3GL	+
1	145975351	145981351	POLR3GL	+
1	145975848	145981848	POLR3GL	+
1	145989435	145995435	TXNIP	-
1	145990228	145996228	TXNIP	-
1	146072440	146078440	NBPF12	-
1	146072925	146078925	NBPF12	-
1	146073287	146079287	NBPF12	-
1	146143203	146149203	NOTCH2NL	-
1	146143560	146149560	NOTCH2NL	-
1	146145823	146151823	NOTCH2NL	-
1	146148318	146154318	NOTCH2NL	-
1	146151012	146157012	NOTCH2NL	-
1	146156344	146162344	NOTCH2NL	-
1	146156401	146162401	NOTCH2NL	-
1	146156966	146162966	NOTCH2NL	-
1	146171400	146177400	NOTCH2NL	-
1	146174322	146180322	NOTCH2NL	-
1	146181277	146187277	NOTCH2NL	-
1	146181419	146187419	NOTCH2NL	-
1	146187765	146193765	NOTCH2NL	-
1	146189806	146195806	NOTCH2NL	-
1	146190811	146196811	NOTCH2NL	-
1	146199384	146205384	NOTCH2NL	-
1	146202308	146208308	NOTCH2NL	-
1	146202435	146208435	NOTCH2NL	-
1	146202661	146208661	NOTCH2NL	-
1	146204133	146210133	NOTCH2NL	-
1	146204811	146210811	NOTCH2NL	-
1	146216804	146222804	NOTCH2NL	-
1	146221109	146227109	NOTCH2NL	-
1	146225485	146231485	NOTCH2NL	-
1	146936996	146942996	NBPF12	+
1	146937570	146943570	NBPF12	+
1	146938778	146944778	NBPF12	+
1	146941866	146947866	NBPF12	+
1	146941997	146947997	NBPF12	+
1	146943537	146949537	NBPF12	+
1	146951413	146957413	NBPF12	+
1	146952028	146958028	NBPF12	+
1	146954896	146960896	NBPF12	+
1	146962820	146968820	NBPF12	+
1	146968923	146974923	NBPF12	+
1	146969086	146975086	NBPF12	+
1	146975260	146981260	NBPF12	+
1	146978290	146984290	NBPF12	+
1	146981577	146987577	NBPF12	+
1	146983165	146989165	NBPF12	+
1	146984733	146990733	NBPF12	+
1	146986566	146992566	NBPF12	+
1	146986569	146992569	NBPF12	+
1	146986733	146992733	NBPF12	+
1	146986738	146992738	NBPF12	+
1	146989463	146995463	NBPF12	+
1	146989475	146995475	NBPF12	+
1	146993202	146999202	NBPF12	+
1	147152106	147158106	PRKAB2	-
1	147172351	147178351	FMO5	-
1	147177301	147183301	FMO5	-
1	147179518	147185518	FMO5	-
1	147185522	147191522	FMO5	-
1	147186272	147192272	FMO5	-
1	147195864	147201864	FMO5	-
1	147197593	147203593	FMO5	-
1	147199349	147205349	FMO5	-
1	147199352	147205352	FMO5	-
1	147200109	147206109	FMO5	-
1	147203151	147209151	FMO5	-
1	147203827	147209827	FMO5	-
1	147205434	147211434	FMO5	-
1	147205444	147211444	FMO5	-
1	147206437	147212437	FMO5	-
1	147209919	147215919	FMO5	-
1	147211464	147217464	FMO5	-
1	147215243	147221243	FMO5	-
1	147215427	147221427	FMO5	-
1	147216398	147222398	FMO5	-
1	147216840	147222840	FMO5	-
1	147217944	147223944	FMO5	-
1	147218111	147224111	FMO5	-
1	147223107	147229107	FMO5	-
1	147223838	147229838	FMO5	-
1	147225009	147231009	FMO5	-
1	147227229	147233229	FMO5	-
1	147227262	147233262	FMO5	-
1	147227470	147233470	FMO5	-
1	147227498	147233498	FMO5	-
1	147230421	147236421	FMO5	-
1	147230432	147236432	FMO5	-
1	147230472	147236472	FMO5	-
1	147230482	147236482	FMO5	-
1	147230498	147236498	FMO5	-
1	147232087	147238087	FMO5	-
1	147234042	147240042	FMO5	-
1	147237994	147243994	FMO5	-
1	147241486	147247486	CHD1L	+
1	147241801	147247801	CHD1L	+
1	147242696	147248696	CHD1L	+
1	147245210	147251210	CHD1L	+
1	147246404	147252404	CHD1L	+
1	147246908	147252908	CHD1L	+
1	147253507	147259507	CHD1L	+
1	147258413	147264413	CHD1L	+
1	147259195	147265195	CHD1L	+
1	147260428	147266428	CHD1L	+
1	147265975	147271975	CHD1L	+
1	147267521	147273521	CHD1L	+
1	147269903	147275903	CHD1L	+
1	147272782	147278782	CHD1L	+
1	147273344	147279344	CHD1L	+
1	147275222	147281222	CHD1L	+
1	147275523	147281523	CHD1L	+
1	147281549	147287549	CHD1L	+
1	147283979	147289979	CHD1L	+
1	147285322	147291322	CHD1L	+
1	147285339	147291339	CHD1L	+
1	147285347	147291347	CHD1L	+
1	147290133	147296133	CHD1L	+
1	147290310	147296310	CHD1L	+
1	147291385	147297385	CHD1L	+
1	147292032	147298032	CHD1L	+
1	147292766	147298766	CHD1L	+
1	147544002	147550002	BCL9	+
1	147545979	147551979	BCL9	+
1	147547117	147553117	BCL9	+
1	147549975	147555975	BCL9	+
1	147553284	147559284	BCL9	+
1	147556128	147562128	BCL9	+
1	147556165	147562165	BCL9	+
1	147557606	147563606	BCL9	+
1	147563766	147569766	BCL9	+
1	147565482	147571482	BCL9	+
1	147566473	147572473	BCL9	+
1	147566493	147572493	BCL9	+
1	147566673	147572673	BCL9	+
1	147567632	147573632	BCL9	+
1	147567652	147573652	BCL9	+
1	147569083	147575083	BCL9	+
1	147572881	147578881	BCL9	+
1	147574834	147580834	BCL9	+
1	147575865	147581865	BCL9	+
1	147581053	147587053	BCL9	+
1	147581386	147587386	BCL9	+
1	147584024	147590024	BCL9	+
1	147584268	147590268	BCL9	+
1	147584756	147590756	BCL9	+
1	147587607	147593607	BCL9	+
1	147593402	147599402	BCL9	+
1	147593414	147599414	BCL9	+
1	147593580	147599580	BCL9	+
1	147596493	147602493	BCL9	+
1	147597792	147603792	BCL9	+
1	147598584	147604584	BCL9	+
1	147599225	147605225	BCL9	+
1	147600678	147606678	BCL9	+
1	147605330	147611330	BCL9	+
1	147607176	147613176	BCL9	+
1	147611844	147617844	BCL9	+
1	147613772	147619772	BCL9	+
1	147614529	147620529	BCL9	+
1	147615635	147621635	BCL9	+
1	147618273	147624273	BCL9	+
1	147619968	147625968	BCL9	+
1	147620262	147626262	BCL9	+
1	147623216	147629216	BCL9	+
1	147626652	147632652	ACP6	-
1	147628818	147634818	ACP6	-
1	147629196	147635196	ACP6	-
1	147630507	147636507	ACP6	-
1	147630862	147636862	ACP6	-
1	147631437	147637437	ACP6	-
1	147633292	147639292	ACP6	-
1	147639485	147645485	ACP6	-
1	147641981	147647981	ACP6	-
1	147646451	147652451	ACP6	-
1	147649753	147655753	ACP6	-
1	147649837	147655837	ACP6	-
1	147650136	147656136	ACP6	-
1	147650453	147656453	ACP6	-
1	147658327	147664327	ACP6	-
1	147660290	147666290	ACP6	-
1	147660924	147666924	ACP6	-
1	147664229	147670229	ACP6	-
1	147664999	147670999	ACP6	-
1	147666101	147672101	ACP6	-
1	147666280	147672280	ACP6	-
1	147906257	147912257	GJA8	+
1	147926790	147932790	GPR89B	+
1	147946443	147952443	GPR89B	+
1	147946448	147952448	GPR89B	+
1	147946464	147952464	GPR89B	+
1	147990521	147996521	GPR89B	+
1	148099046	148105046	NBPF11	-
1	148102790	148108790	NBPF11	-
1	148112188	148118188	NBPF11	-
1	148119948	148125948	NBPF11	-
1	148565027	148571027	NBPF12	-
1	148565070	148571070	NBPF12	-
1	148568767	148574767	NBPF12	-
1	148641053	148647053	NOTCH2NL	-
1	148641455	148647455	NOTCH2NL	-
1	148641637	148647637	NOTCH2NL	-
1	148646528	148652528	NOTCH2NL	-
1	148648173	148654173	NOTCH2NL	-
1	148650564	148656564	NOTCH2NL	-
1	148650957	148656957	NOTCH2NL	-
1	148651714	148657714	NOTCH2NL	-
1	148652567	148658567	NOTCH2NL	-
1	148815382	148821382	PDE4DIP	+
1	148816941	148822941	PDE4DIP	+
1	148817580	148823580	PDE4DIP	+
1	148817868	148823868	PDE4DIP	+
1	148820997	148826997	PDE4DIP	+
1	148823179	148829179	PDE4DIP	+
1	148826045	148832045	PDE4DIP	+
1	148827441	148833441	PDE4DIP	+
1	148831026	148837026	PDE4DIP	+
1	148834760	148840760	PDE4DIP	+
1	148840550	148846550	PDE4DIP	+
1	148842238	148848238	PDE4DIP	+
1	148843461	148849461	PDE4DIP	+
1	148844896	148850896	PDE4DIP	+
1	148848476	148854476	PDE4DIP	+
1	148849301	148855301	PDE4DIP	+
1	148850420	148856420	PDE4DIP	+
1	148851641	148857641	PDE4DIP	+
1	148854447	148860447	PDE4DIP	+
1	148868651	148874651	PDE4DIP	+
1	148869028	148875028	PDE4DIP	+
1	148871777	148877777	PDE4DIP	+
1	148872299	148878299	PDE4DIP	+
1	148873753	148879753	PDE4DIP	+
1	148878590	148884590	PDE4DIP	+
1	148884629	148890629	PDE4DIP	+
1	148887774	148893774	PDE4DIP	+
1	148887876	148893876	PDE4DIP	+
1	148888767	148894767	PDE4DIP	+
1	148899737	148905737	PDE4DIP	+
1	148899880	148905880	PDE4DIP	+
1	148900498	148906498	PDE4DIP	+
1	148902199	148908199	PDE4DIP	+
1	148903622	148909622	PDE4DIP	+
1	148904132	148910132	PDE4DIP	+
1	148915656	148921656	PDE4DIP	+
1	148917129	148923129	PDE4DIP	+
1	148917152	148923152	PDE4DIP	+
1	148920596	148926596	PDE4DIP	+
1	148957636	148963636	PDE4DIP	+
1	148968950	148974950	PDE4DIP	+
1	148991582	148997582	PDE4DIP	+
1	149010781	149016781	PDE4DIP	+
1	149020764	149026764	PDE4DIP	+
1	149032002	149038002	PDE4DIP	+
1	149043452	149049452	PDE4DIP	+
1	149045286	149051286	PDE4DIP	+
1	149224013	149230013	PDE4DIP	-
1	149226206	149232206	PDE4DIP	-
1	149234080	149240080	PDE4DIP	-
1	149234169	149240169	PDE4DIP	-
1	149236006	149242006	PDE4DIP	-
1	149249925	149255925	PDE4DIP	-
1	149250691	149256691	PDE4DIP	-
1	149251557	149257557	PDE4DIP	-
1	149252316	149258316	PDE4DIP	-
1	149252745	149258745	PDE4DIP	-
1	149255565	149261565	PDE4DIP	-
1	149256556	149262556	PDE4DIP	-
1	149257484	149263484	PDE4DIP	-
1	149260574	149266574	PDE4DIP	-
1	149260686	149266686	PDE4DIP	-
1	149265045	149271045	PDE4DIP	-
1	149265632	149271632	PDE4DIP	-
1	149269934	149275934	PDE4DIP	-
1	149272688	149278688	PDE4DIP	-
1	149274350	149280350	PDE4DIP	-
1	149274812	149280812	PDE4DIP	-
1	149275767	149281767	PDE4DIP	-
1	149281660	149287660	PDE4DIP	-
1	149288700	149294700	PDE4DIP	-
1	149293195	149299195	PDE4DIP	-
1	149309697	149315697	PDE4DIP	-
1	149311689	149317689	PDE4DIP	-
1	149312141	149318141	PDE4DIP	-
1	149313462	149319462	PDE4DIP	-
1	149316435	149322435	PDE4DIP	-
1	149497411	149503411	NBPF12	+
1	149497424	149503424	NBPF12	+
1	149497436	149503436	NBPF12	+
1	149502004	149508004	NBPF12	+
1	149516446	149522446	NBPF12	+
1	149516453	149522453	NBPF12	+
1	149516737	149522737	NBPF12	+
1	149518020	149524020	NBPF12	+
1	149519659	149525659	NBPF12	+
1	149521004	149527004	NBPF12	+
1	149521201	149527201	NBPF12	+
1	149521211	149527211	NBPF12	+
1	149521411	149527411	NBPF12	+
1	149522419	149528419	NBPF12	+
1	149526145	149532145	NBPF12	+
1	149526210	149532210	NBPF12	+
1	149531362	149537362	NBPF12	+
1	149531751	149537751	NBPF12	+
1	149532114	149538114	NBPF12	+
1	149779689	149785689	HIST2H2BF	-
1	149789518	149795518	FCGR1A	+
1	149804526	149810526	HIST2H2BF	-
1	149810271	149816271	HIST2H3D	-
1	149830262	149836262	HIST2H4B	+
1	149830432	149836432	HIST2H4B	+
1	149836538	149842538	HIST2H3C	-
1	149839188	149845188	HIST2H2AA3	-
1	149848624	149854624	HIST2H2AA4	+
1	149851045	149857045	HIST2H4B	-
1	149852767	149858767	HIST2H4B	-
1	149881459	149887459	HIST2H2BE	-
1	149884364	149890364	HIST2H2AC	+
1	149884524	149890524	HIST2H2AB	-
1	149888609	149894609	BOLA1	+
1	149893139	149899139	BOLA1	+
1	149897798	149903798	BOLA1	+
1	149900318	149906318	SV2A	-
1	149920317	149926317	SF3B4	-
1	149925651	149931651	MTMR11	-
1	149929957	149935957	MTMR11	-
1	149934812	149940812	OTUD7B	-
1	149935483	149941483	OTUD7B	-
1	149935755	149941755	OTUD7B	-
1	149935758	149941758	OTUD7B	-
1	149935784	149941784	OTUD7B	-
1	149937037	149943037	OTUD7B	-
1	149943064	149949064	OTUD7B	-
1	149943741	149949741	OTUD7B	-
1	149945376	149951376	OTUD7B	-
1	149946462	149952462	OTUD7B	-
1	149947782	149953782	OTUD7B	-
1	149947797	149953797	OTUD7B	-
1	149947955	149953955	OTUD7B	-
1	149948001	149954001	OTUD7B	-
1	149948893	149954893	OTUD7B	-
1	149955322	149961322	OTUD7B	-
1	149955747	149961747	OTUD7B	-
1	149955911	149961911	OTUD7B	-
1	149956239	149962239	OTUD7B	-
1	149957380	149963380	OTUD7B	-
1	149957413	149963413	OTUD7B	-
1	149957923	149963923	OTUD7B	-
1	149960559	149966559	OTUD7B	-
1	149965262	149971262	OTUD7B	-
1	149967217	149973217	OTUD7B	-
1	149967297	149973297	OTUD7B	-
1	149967337	149973337	OTUD7B	-
1	149970858	149976858	OTUD7B	-
1	149971529	149977529	OTUD7B	-
1	149971547	149977547	OTUD7B	-
1	149971568	149977568	OTUD7B	-
1	149971865	149977865	OTUD7B	-
1	149973035	149979035	OTUD7B	-
1	149973611	149979611	OTUD7B	-
1	149973633	149979633	OTUD7B	-
1	149976013	149982013	OTUD7B	-
