Chr	Start	End	Strand	Gene_ID	Gene_Name	Transcript_ID	Transcript_Length
chr1	26231200	26237200	+	ENSG00000130695	CEP85	ENST00000451429	44608
chr1	26277086	26283086	+	ENSG00000142669	SH3BGRL3	ENST00000270792	1436
chr1	26314958	26320958	+	ENSG00000169442	CD52	ENST00000374213	2565
chr1	26315363	26321363	-	ENSG00000158062	UBXN11	ENST00000374217	36079
chr1	26357080	26363080	-	ENSG00000176092	CRYBG2	ENST00000475866	38382
chr1	26369775	26375775	-	ENSG00000176083	ZNF683	ENST00000436292	11140
chr1	26407817	26413817	+	ENSG00000131914	LIN28A	ENST00000326279	18911
chr1	26429282	26435282	+	ENSG00000117682	DHDDS	ENST00000434391	39012
chr1	26469440	26475440	+	ENSG00000198830	HMGN2	ENST00000361427	4202
chr1	26526761	26532761	+	ENSG00000117676	RPS6KA1	ENST00000374168	45264
chr1	26690236	26696236	+	ENSG00000117713	ARID1A	ENST00000430799	87941
chr1	26784675	26790675	+	ENSG00000060642	PIGV	ENST00000674335	12970
chr1	26823688	26829688	+	ENSG00000204160	ZDHHC18	ENST00000374142	30916
chr1	26860149	26866149	+	ENSG00000175793	SFN	ENST00000339276	1307
chr1	26887283	26893283	-	ENSG00000142751	GPN2	ENST00000374135	14151
chr1	26897238	26903238	+	ENSG00000090273	NUDC	ENST00000435827	42538
chr1	26897467	26903467	-	ENSG00000198746	GPATCH3	ENST00000361720	9979
chr1	26910975	26916975	-	ENSG00000131910	NR0B2	ENST00000254227	2486
chr1	26957468	26963468	-	ENSG00000175707	KDF1	ENST00000320567	10906
chr1	26990692	26996692	+	ENSG00000253368	TRNP1	ENST00000522111	7194
chr1	27009850	27015850	-	ENSG00000158246	TENT5B	ENST00000289166	7830
chr1	27152125	27158125	-	ENSG00000090020	SLC9A1	ENST00000263980	56316
chr1	27231632	27237632	+	ENSG00000142784	WDTC1	ENST00000319394	74004
chr1	27319145	27325145	+	ENSG00000186501	TMEM222	ENST00000611517	14254
chr1	27339022	27345022	+	ENSG00000142765	SYTL1	ENST00000318074	11910
chr1	27363961	27369961	-	ENSG00000142733	MAP3K6	ENST00000357582	11777
chr1	27371824	27377824	-	ENSG00000142748	FCN3	ENST00000270879	5714
chr1	27380333	27386333	-	ENSG00000174950	CD164L2	ENST00000374030	4157
chr1	27389622	27395622	+	ENSG00000181773	GPR3	ENST00000374024	3192
chr1	27487167	27493167	-	ENSG00000158195	WASF2	ENST00000618852	85937
chr1	27601144	27607144	-	ENSG00000126705	AHDC1	ENST00000673934	69899
chr1	27632185	27638185	-	ENSG00000000938	FGR	ENST00000374005	23121
chr1	27669212	27675212	-	ENSG00000126709	IFI6	ENST00000679644	6147
chr1	27722961	27728961	+	ENSG00000009780	FAM76A	ENST00000373954	37155
chr1	27770219	27776219	+	ENSG00000117758	STX12	ENST00000373943	51224
chr1	27827782	27833782	+	ENSG00000117751	PPP1R8	ENST00000311772	20894
chr1	27869543	27875543	+	ENSG00000130775	THEMIS2	ENST00000328928	14142
chr1	27911575	27917575	-	ENSG00000117748	RPA2	ENST00000373912	23051
chr1	27932000	27938000	+	ENSG00000130768	SMPDL3B	ENST00000373894	24152
chr1	27956588	27962588	+	ENSG00000158156	XKR8	ENST00000676058	8504
chr1	28085637	28091637	-	ENSG00000158161	EYA3	ENST00000540618	118290
chr1	28190936	28196936	-	ENSG00000169403	PTAFR	ENST00000539896	46770
chr1	28230029	28236029	-	ENSG00000126698	DNAJC8	ENST00000263697	32751
chr1	28233142	28239142	+	ENSG00000130770	ATP5IF1	ENST00000468425	10764
chr1	28256518	28262518	+	ENSG00000130766	SESN2	ENST00000253063	22973
chr1	28326040	28332040	+	ENSG00000130772	MED18	ENST00000373842	6925
chr1	28366740	28372740	+	ENSG00000204138	PHACTR4	ENST00000373839	130624
chr1	28502943	28508943	+	ENSG00000180198	RCC1	ENST00000398958	33253
chr1	28550085	28556085	+	ENSG00000180098	TRNAU1AP	ENST00000373830	25460
chr1	28589200	28595200	+	ENSG00000188060	RAB42	ENST00000373826	3243
chr1	28640104	28646104	-	ENSG00000120656	TAF12	ENST00000685589	55275
chr1	28665784	28671784	+	ENSG00000162419	GMEB1	ENST00000373816	50569
chr1	28733621	28739621	+	ENSG00000198492	YTHDF2	ENST00000542507	33153
chr1	28809170	28815170	+	ENSG00000116329	OPRD1	ENST00000234961	59097
chr1	28884091	28890091	+	ENSG00000159023	EPB41	ENST00000647103	232950
chr1	29120903	29126903	-	ENSG00000253304	TMEM200B	ENST00000521452	4474
chr1	29178900	29184900	-	ENSG00000116350	SRSF4	ENST00000373795	34157
chr1	29227934	29233934	-	ENSG00000116353	MECR	ENST00000263702	38277
chr1	29233522	29239522	+	ENSG00000060656	PTPRU	ENST00000373779	90278
chr1	30720585	30726585	-	ENSG00000162510	MATN1	ENST00000373765	12308
chr1	30754774	30760774	-	ENSG00000162511	LAPTM5	ENST00000294507	25305
chr1	30905758	30911758	-	ENSG00000162512	SDC3	ENST00000339394	39292
chr1	31062717	31068717	-	ENSG00000134644	PUM1	ENST00000426105	134211
chr1	31236887	31242887	-	ENSG00000084628	NKAIN1	ENST00000373736	60142
chr1	31293788	31299788	-	ENSG00000060688	SNRNP40	ENST00000263694	37220
chr1	31293982	31299982	+	ENSG00000121766	ZCCHC17	ENST00000618216	67971
chr1	31373850	31379850	-	ENSG00000121769	FABP3	ENST00000482018	10959
chr1	31406565	31412565	+	ENSG00000168528	SERINC2	ENST00000373710	25112
chr1	31573485	31579485	+	ENSG00000142910	TINAGL1	ENST00000457433	11197
chr1	31616193	31622193	+	ENSG00000121764	HCRTR1	ENST00000373705	13325
chr1	31641876	31647876	-	ENSG00000162517	PEF1	ENST00000373703	15010
chr1	31701017	31707017	-	ENSG00000084636	COL16A1	ENST00000373672	51754
chr1	31761340	31767340	-	ENSG00000121753	ADGRB2	ENST00000398542	37223
chr1	31813022	31819022	-	ENSG00000134668	SPOCD1	ENST00000257100	25600
chr1	31935368	31941368	-	ENSG00000184007	PTP4A2	ENST00000647444	31947
chr1	32011182	32017182	+	ENSG00000121774	KHDRBS1	ENST00000484270	46668
chr1	32069031	32075031	+	ENSG00000121775	TMEM39B	ENST00000487305	30832
chr1	32105056	32111056	+	ENSG00000025800	KPNA6	ENST00000373625	68507
chr1	32176675	32182675	+	ENSG00000084652	TXLNA	ENST00000373610	18610
chr1	32197653	32203653	+	ENSG00000160050	CCDC28B	ENST00000680046	4800
chr1	32202671	32208671	+	ENSG00000160051	IQCC	ENST00000291358	3011
chr1	32206089	32212089	+	ENSG00000222046	DCDC2B	ENST00000409358	7103
chr1	32219348	32225348	-	ENSG00000160055	TMEM234	ENST00000489170	7871
chr1	32219407	32225407	+	ENSG00000084623	EIF3I	ENST00000677198	22990
chr1	32244222	32250222	+	ENSG00000183615	FAM167B	ENST00000373582	1634
chr1	32248239	32254239	+	ENSG00000182866	LCK	ENST00000373564	34925
chr1	32289083	32295083	+	ENSG00000116478	HDAC1	ENST00000373548	41543
chr1	32333233	32339233	-	ENSG00000175130	MARCKSL1	ENST00000329421	2394
chr1	32350454	32356454	+	ENSG00000162526	TSSK3	ENST00000574315	10325
chr1	32361223	32367223	-	ENSG00000225828	FAM229A	ENST00000416512	2952
chr1	32391441	32397441	-	ENSG00000160058	BSDC1	ENST00000455895	29808
chr1	32462072	32468072	+	ENSG00000273274	ZBTB8B	ENST00000609129	31614
chr1	32536427	32542427	+	ENSG00000160062	ZBTB8A	ENST00000373510	66514
chr1	32647565	32653565	-	ENSG00000176261	ZBTB8OS	ENST00000341885	50393
chr1	32648208	32654208	+	ENSG00000162521	RBBP4	ENST00000373493	35003
chr1	32699770	32705770	-	ENSG00000162520	SYNC	ENST00000409190	22864
chr1	32738830	32744830	+	ENSG00000162522	KIAA1522	ENST00000401073	33140
chr1	32814358	32820358	-	ENSG00000134684	YARS1	ENST00000373477	42119
chr1	32814653	32820653	+	ENSG00000116497	S100PBP	ENST00000373475	41222
chr1	32867912	32873912	-	ENSG00000160097	FNDC5	ENST00000373471	8644
chr1	32883491	32889491	+	ENSG00000121905	HPCA	ENST00000373467	8155
chr1	32898389	32904389	-	ENSG00000121900	TMEM54	ENST00000329151	6794
chr1	32961809	32967809	-	ENSG00000116514	RNF19B	ENST00000235150	28360
chr1	33077996	33083996	-	ENSG00000004455	AK2	ENST00000548559	59389
chr1	33078153	33084153	+	ENSG00000142920	AZIN2	ENST00000294517	42339
chr1	33179043	33185043	-	ENSG00000116525	TRIM62	ENST00000291416	36644
chr1	33253492	33259492	+	ENSG00000160094	ZNF362	ENST00000539719	44227
chr1	33318098	33324098	-	ENSG00000184389	A3GALT2	ENST00000442999	14332
chr1	33428095	33434095	-	ENSG00000134686	PHC2	ENST00000683057	107469
chr1	33469645	33475645	+	ENSG00000121903	ZSCAN20	ENST00000684572	28998
chr1	33857475	33863475	+	ENSG00000176256	HMGB4	ENST00000519684	4316
chr1	34162842	34168842	-	ENSG00000121904	CSMD2	ENST00000619121	651843
chr1	34163883	34169883	+	ENSG00000142698	C1orf94	ENST00000373374	52248
chr1	34752047	34758047	+	ENSG00000189280	GJB5	ENST00000338513	3465
chr1	34756740	34762740	+	ENSG00000189433	GJB4	ENST00000339480	2587
chr1	34778214	34784214	+	ENSG00000188910	GJB3	ENST00000373366	5150
chr1	34789999	34795999	+	ENSG00000187513	GJA4	ENST00000342280	2748
chr1	34856735	34862735	-	ENSG00000163866	SMIM12	ENST00000426886	146998
chr1	34926650	34932650	-	ENSG00000116544	DLGAP3	ENST00000373347	64214
chr1	34982353	34988353	-	ENSG00000243749	TMEM35B	ENST00000373337	3818
chr1	35028945	35034945	-	ENSG00000163867	ZMYM6	ENST00000357182	45780
chr1	35029172	35035172	+	ENSG00000197056	ZMYM1	ENST00000650449	83452
chr1	35187574	35193574	-	ENSG00000116560	SFPQ	ENST00000470472	14196
chr1	35265709	35271709	+	ENSG00000146463	ZMYM4	ENST00000314607	153349
chr1	35554403	35560403	-	ENSG00000142687	KIAA0319L	ENST00000325722	123911
chr1	35554473	35560473	+	ENSG00000020129	NCDN	ENST00000373253	9299
chr1	35570314	35576314	+	ENSG00000116819	TFAP2E	ENST00000373235	22014
chr1	35638526	35644526	-	ENSG00000126067	PSMB2	ENST00000373237	41985
chr1	35715884	35721884	-	ENSG00000142686	C1orf216	ENST00000270815	5007
chr1	35766967	35772967	-	ENSG00000092853	CLSPN	ENST00000251195	49749
chr1	35805016	35811016	+	ENSG00000134698	AGO4	ENST00000373210	49874
chr1	35866808	35872808	+	ENSG00000092847	AGO1	ENST00000373206	51150
chr1	35928105	35934105	+	ENSG00000126070	AGO3	ENST00000373191	141395
chr1	36081094	36087094	+	ENSG00000092850	TEKT2	ENST00000207457	4181
chr1	36085892	36091892	+	ENSG00000116863	ADPRS	ENST00000373178	5040
chr1	36122222	36128222	-	ENSG00000171812	COL8A2	ENST00000397799	29983
chr1	36152965	36158965	+	ENSG00000116871	MAP7D1	ENST00000316156	24884
chr1	36153053	36159053	-	ENSG00000054116	TRAPPC3	ENST00000617904	19483
chr1	36221433	36227433	+	ENSG00000054118	THRAP3	ENST00000648638	80924
chr1	36304110	36310110	+	ENSG00000214193	SH3D21	ENST00000505871	17867
chr1	36321154	36327154	-	ENSG00000142694	EVA1B	ENST00000270824	2123
chr1	36382924	36388924	-	ENSG00000196182	STK40	ENST00000373132	46296
chr1	36394887	36400887	-	ENSG00000181817	LSM10	ENST00000476041	6649
chr1	36447451	36453451	-	ENSG00000116885	OSCP1	ENST00000235532	32545
chr1	36461384	36467384	-	ENSG00000116898	MRPS15	ENST00000373116	8666
chr1	36480278	36486278	-	ENSG00000119535	CSF3R	ENST00000373103	17235
chr1	37031515	37037515	-	ENSG00000163873	GRIK3	ENST00000373091	238988
chr1	37471580	37477580	+	ENSG00000163874	ZC3H12A	ENST00000373087	9797
chr1	37511766	37517766	-	ENSG00000163875	MEAF6	ENST00000296214	24773
chr1	37551293	37557293	-	ENSG00000163877	SNIP1	ENST00000296215	19844
chr1	37553919	37559919	+	ENSG00000163879	DNALI1	ENST00000296218	9937
chr1	37592937	37598937	-	ENSG00000134697	GNL2	ENST00000373062	29121
chr1	37631892	37637892	-	ENSG00000169218	RSPO1	ENST00000356545	23542
chr1	37689216	37695216	-	ENSG00000116922	C1orf109	ENST00000494120	10646
chr1	37689481	37695481	+	ENSG00000134690	CDCA8	ENST00000327331	17232
chr1	37762066	37768066	-	ENSG00000183317	EPHA10	ENST00000427468	49212
chr1	37790847	37796847	+	ENSG00000185090	MANEAL	ENST00000373045	7286
chr1	37803979	37809979	+	ENSG00000197982	C1orf122	ENST00000373043	2473
chr1	37805208	37811208	-	ENSG00000196449	YRDC	ENST00000373044	5263
chr1	37856592	37862592	-	ENSG00000188786	MTF1	ENST00000373036	50018
chr1	37944057	37950057	-	ENSG00000204084	INPP5B	ENST00000373023	86360
chr1	37987022	37993022	-	ENSG00000183431	SF3A3	ENST00000373019	33047
chr1	38002514	38008514	-	ENSG00000183386	FHL3	ENST00000373016	8744
chr1	38009734	38015734	+	ENSG00000183520	UTP11	ENST00000373014	12086
chr1	38043793	38049793	-	ENSG00000185668	POU3F1	ENST00000373012	2964
chr1	38856772	38862772	-	ENSG00000116954	RRAGC	ENST00000373001	21574
chr1	38870348	38876348	-	ENSG00000214114	MYCBP	ENST00000397572	10855
chr1	38878587	38884587	-	ENSG00000131233	GJA9	ENST00000357771	7518
chr1	38938830	38944830	-	ENSG00000158315	RHBDL2	ENST00000372990	56023
chr1	38988276	38994276	+	ENSG00000174574	AKIRIN1	ENST00000432648	14783
chr1	39023318	39029318	+	ENSG00000168653	NDUFS5	ENST00000372967	8318
chr1	39078417	39084417	+	ENSG00000127603	MACF1	ENST00000361689	405570
chr1	39488636	39494636	+	ENSG00000183682	BMP8A	ENST00000331593	38233
chr1	39573790	39579790	-	ENSG00000090621	PABPC4	ENST00000372858	15974
chr1	39636643	39642643	-	ENSG00000163909	HEYL	ENST00000372852	16208
chr1	39669107	39675107	-	ENSG00000116981	NT5C1A	ENST00000235628	20878
chr1	39688485	39694485	-	ENSG00000116983	HPCAL4	ENST00000612703	12837
chr1	39689182	39695182	+	ENSG00000084072	PPIE	ENST00000470018	53221
chr1	39768348	39774348	-	ENSG00000198754	OXCT2	ENST00000327582	1825
chr1	39785865	39791865	-	ENSG00000116985	BMP8B	ENST00000372827	31683
chr1	39880504	39886504	-	ENSG00000043514	TRIT1	ENST00000316891	45394
chr1	39899013	39905013	-	ENSG00000116990	MYCL	ENST00000397332	6587
chr1	39952112	39958112	+	ENSG00000168389	MFSD2A	ENST00000420632	14856
chr1	40037233	40043233	+	ENSG00000131236	CAP1	ENST00000372797	32416
chr1	40094252	40100252	-	ENSG00000131238	PPT1	ENST00000642050	24540
chr1	40158387	40164387	+	ENSG00000117000	RLF	ENST00000372771	79534
chr1	40242947	40248947	+	ENSG00000188800	TMCO2	ENST00000468258	5736
chr1	40255041	40261041	+	ENSG00000084073	ZMPSTE24	ENST00000675937	36133
chr1	40314286	40320286	-	ENSG00000049089	COL9A2	ENST00000372748	16797
chr1	40341850	40347850	+	ENSG00000084070	SMAP2	ENST00000435168	69390
chr1	40447102	40453102	+	ENSG00000187801	ZFP69B	ENST00000469416	13612
chr1	40474290	40480290	+	ENSG00000187815	ZFP69	ENST00000372706	19053
chr1	40505741	40511741	+	ENSG00000164002	EXO5	ENST00000358527	7295
chr1	40528573	40534573	+	ENSG00000117010	ZNF684	ENST00000648542	16537
chr1	40662682	40668682	-	ENSG00000117016	RIMS3	ENST00000372684	45002
chr1	40688704	40694704	+	ENSG00000066136	NFYC	ENST00000447388	79899
chr1	40780787	40786787	+	ENSG00000117013	KCNQ4	ENST00000347132	56665
chr1	40859363	40865363	-	ENSG00000179862	CITED4	ENST00000372638	1309
chr1	40976696	40982696	+	ENSG00000171793	CTPS1	ENST00000650070	32869
chr1	41020237	41026237	-	ENSG00000171790	SLFNL1	ENST00000359345	7640
chr1	41239116	41245116	-	ENSG00000010803	SCMH1	ENST00000372597	214914
chr1	41358922	41364922	+	ENSG00000204060	FOXO6	ENST00000372591	21668
chr1	41481683	41487683	-	ENSG00000127129	EDN2	ENST00000372587	5908
chr1	41915922	41921922	-	ENSG00000127124	HIVEP3	ENST00000372583	412557
chr1	42150410	42156410	+	ENSG00000044012	GUCA2B	ENST00000372581	2410
chr1	42161745	42167745	-	ENSG00000197273	GUCA2A	ENST00000357001	2055
chr1	42332877	42338877	-	ENSG00000198815	FOXJ3	ENST00000372573	159338
chr1	42377792	42383792	+	ENSG00000177181	RIMKLA	ENST00000431473	43440
chr1	42453253	42459253	-	ENSG00000066185	ZMYND12	ENST00000611861	25838
chr1	42453801	42459801	+	ENSG00000127125	PPCS	ENST00000471420	16584
chr1	42460286	42466286	+	ENSG00000186409	CCDC30	ENST00000657597	193904
chr1	42655335	42661335	+	ENSG00000171960	PPIH	ENST00000372550	18422
chr1	42679418	42685418	+	ENSG00000065978	YBX1	ENST00000321358	21387
chr1	42737254	42743254	-	ENSG00000164007	CLDN19	ENST00000539749	7161
chr1	42764084	42770084	-	ENSG00000117385	P3H1	ENST00000397054	20749
chr1	42764249	42770249	+	ENSG00000164008	C1orf50	ENST00000372525	12242
chr1	42782007	42788007	+	ENSG00000274386	TMEM269	ENST00000421630	31612
chr1	42814122	42820122	+	ENSG00000164010	ERMAP	ENST00000372517	27869
chr1	42814397	42820397	-	ENSG00000177868	SVBP	ENST00000372521	10345
chr1	42843573	42849573	+	ENSG00000164011	ZNF691	ENST00000372502	5900
chr1	42955868	42961868	-	ENSG00000117394	SLC2A1	ENST00000426263	33515
chr1	43142153	43148153	+	ENSG00000186973	FAM183A	ENST00000410048	11243
chr1	43169330	43175330	+	ENSG00000243710	CFAP57	ENST00000372492	82028
chr1	43266983	43272983	+	ENSG00000179178	TMEM125	ENST00000439858	4019
chr1	43267936	43273936	-	ENSG00000117395	EBNA1BP2	ENST00000461557	99326
chr1	43282581	43288581	-	ENSG00000253313	C1orf210	ENST00000523677	3704
chr1	43297982	43303982	+	ENSG00000066056	TIE1	ENST00000372476	22126
chr1	43334818	43340818	+	ENSG00000117400	MPL	ENST00000372470	16648
chr1	43355981	43361981	+	ENSG00000117399	CDC20	ENST00000310955	4222
chr1	43365074	43371074	-	ENSG00000066322	ELOVL1	ENST00000413844	4676
chr1	43386808	43392808	-	ENSG00000159479	MED8	ENST00000290663	5891
chr1	43386896	43392896	+	ENSG00000198198	SZT2	ENST00000562955	64351
chr1	43450989	43456989	-	ENSG00000178922	HYI	ENST00000583037	2986
chr1	43527883	43533883	+	ENSG00000142949	PTPRF	ENST00000359947	92783
chr1	43647149	43653149	+	ENSG00000066135	KDM4A	ENST00000372396	55369
chr1	43704533	43710533	+	ENSG00000126091	ST3GAL3	ENST00000545417	223632
chr1	43930320	43936320	+	ENSG00000117407	ARTN	ENST00000414809	3919
chr1	43943950	43949950	+	ENSG00000117408	IPO13	ENST00000372343	21072
chr1	43967010	43973010	+	ENSG00000132768	DPH2	ENST00000255108	3359
chr1	43971948	43977948	+	ENSG00000117410	ATP6V0B	ENST00000236067	3341
chr1	43976210	43982210	+	ENSG00000117411	B4GALT2	ENST00000372324	11958
chr1	43988359	43994359	+	ENSG00000159214	CCDC24	ENST00000486064	5165
chr1	44028360	44034360	-	ENSG00000196517	SLC6A9	ENST00000372306	39529
chr1	44115821	44121821	+	ENSG00000171872	KLF17	ENST00000372299	16319
chr1	44138631	44144631	-	ENSG00000283039	KLF18	ENST00000634670	3810
chr1	44210455	44216455	+	ENSG00000178028	DMAP1	ENST00000361745	7226
chr1	44352257	44358257	-	ENSG00000117419	ERI3	ENST00000372257	134187
chr1	44402194	44408194	+	ENSG00000187147	RNF220	ENST00000355387	246529
chr1	44671477	44677477	-	ENSG00000126106	TMEM53	ENST00000372244	39239
chr1	44671713	44677713	+	ENSG00000198520	ARMH1	ENST00000458657	50878
chr1	44736837	44742837	+	ENSG00000142945	KIF2C	ENST00000372224	27930
chr1	44772540	44778540	+	ENSG00000142937	RPS8	ENST00000396651	3239
chr1	44785170	44791170	-	ENSG00000142959	BEST4	ENST00000372207	4585
chr1	44797377	44803377	+	ENSG00000173846	PLK3	ENST00000372201	5613
chr1	44804351	44810351	-	ENSG00000188396	DYNLT4	ENST00000339355	1458
chr1	44805596	44811596	+	ENSG00000222009	BTBD19	ENST00000485668	6989
chr1	44839944	44845944	-	ENSG00000117425	PTCH2	ENST00000447098	23100
chr1	44983722	44989722	-	ENSG00000070785	EIF2B3	ENST00000620860	136200
chr1	45007950	45013950	+	ENSG00000126088	UROD	ENST00000652165	4554
chr1	45008324	45014324	-	ENSG00000126107	HECTD3	ENST00000372172	8776
chr1	45303209	45309209	-	ENSG00000162415	ZSWIM5	ENST00000464588	218134
chr1	45323895	45329895	+	ENSG00000186603	HPDL	ENST00000334815	1815
chr1	45337170	45343170	+	ENSG00000132773	TOE1	ENST00000372090	3803
chr1	45337893	45343893	-	ENSG00000132781	MUTYH	ENST00000672011	11623
chr1	45488163	45494163	-	ENSG00000070759	TESK2	ENST00000372086	147280
chr1	45497079	45503079	-	ENSG00000280670	CCDC163	ENST00000626177	6213
chr1	45497300	45503300	+	ENSG00000132763	MMACHC	ENST00000401061	13082
chr1	45539732	45545732	-	ENSG00000117450	PRDX1	ENST00000676549	31818
chr1	45547543	45553543	+	ENSG00000117448	AKR1A1	ENST00000372070	19506
chr1	45580988	45586988	+	ENSG00000132780	NASP	ENST00000537798	34916
chr1	45621054	45627054	-	ENSG00000159588	CCDC17	ENST00000528266	4010
chr1	45683536	45689536	-	ENSG00000159592	GPBP1L1	ENST00000290795	59232
chr1	45685181	45691181	+	ENSG00000159596	TMEM69	ENST00000372025	6255
chr1	45747650	45753650	-	ENSG00000197429	IPP	ENST00000359942	56326
chr1	45800612	45806612	+	ENSG00000086015	MAST2	ENST00000361297	232510
chr1	46130036	46136036	-	ENSG00000117461	PIK3R3	ENST00000420542	92894
chr1	46172087	46178087	+	ENSG00000117472	TSPAN1	ENST00000372003	10875
chr1	46173488	46179488	-	ENSG00000250719	P3R3URF	ENST00000506599	1002
chr1	46173488	46179488	-	ENSG00000278139	P3R3URF-PIK3R3	ENST00000540385	132827
chr1	46200334	46206334	+	ENSG00000171357	LURAP1	ENST00000371980	17922
chr1	46217305	46223305	-	ENSG00000085998	POMGNT1	ENST00000371992	31622
chr1	46244700	46250700	+	ENSG00000085999	RAD54L	ENST00000671528	30780
chr1	46300616	46306616	-	ENSG00000132128	LRRC41	ENST00000617190	26154
chr1	46300698	46306698	+	ENSG00000173660	UQCRH	ENST00000311672	13078
chr1	46337789	46343789	+	ENSG00000117481	NSUN4	ENST00000307089	24363
chr1	46391317	46397317	+	ENSG00000117480	FAAH	ENST00000243167	19528
chr1	46486836	46492836	+	ENSG00000197587	DMBX1	ENST00000360032	26380
chr1	46540969	46546969	-	ENSG00000282881	TMEM275	ENST00000634804	11803
chr1	46548647	46554647	-	ENSG00000162456	KNCN	ENST00000481882	6006
chr1	46601294	46607294	-	ENSG00000079277	MKNK1	ENST00000341183	46886
chr1	46613811	46619811	-	ENSG00000142961	MOB3C	ENST00000319928	9092
chr1	46665454	46671454	-	ENSG00000123472	ATPAF1	ENST00000576409	35717
chr1	46665855	46671855	+	ENSG00000186118	TEX38	ENST00000564071	4396
chr1	46716139	46722139	-	ENSG00000159658	EFCAB14	ENST00000674268	44480
chr1	46754838	46760838	+	ENSG00000142973	CYP4B1	ENST00000546128	53012
chr1	46938484	46944484	-	ENSG00000187048	CYP4A11	ENST00000475477	12307
chr1	47020669	47026669	+	ENSG00000186377	CYP4X1	ENST00000371901	27082
chr1	47064231	47070231	+	ENSG00000186160	CYP4Z1	ENST00000334194	51087
chr1	47134441	47140441	+	ENSG00000162365	CYP4A22	ENST00000371891	12286
chr1	47188044	47194044	-	ENSG00000162366	PDZK1IP1	ENST00000371885	7073
chr1	47229225	47235225	-	ENSG00000162367	TAL1	ENST00000691006	15934
chr1	47311892	47317892	-	ENSG00000123473	STIL	ENST00000337817	64719
chr1	47330790	47336790	+	ENSG00000162368	CMPK1	ENST00000371873	45049
chr1	47413285	47419285	+	ENSG00000186790	FOXE3	ENST00000335071	1767
chr1	47435044	47441044	+	ENSG00000186564	FOXD2	ENST00000334793	2647
chr1	47994385	48000385	-	ENSG00000269113	TRABD2B	ENST00000606738	236857
