Chr	Start	End	Gene_Name	Strand
1	74195235	74201235	FPGT-TNNI3K	+
1	74232401	74238401	TNNI3K	+
1	74670738	74676738	ERICH3	-
1	74730152	74736152	TYW3	+
1	74730408	74736408	CRYZ	-
1	75125434	75131434	LHX8	+
1	75608116	75614116	SLC44A5	-
1	75721347	75727347	ACADM	+
1	75783197	75789197	RABGGTB	+
1	75793882	75799882	MSH4	+
1	75929431	75935431	ASB17	-
1	76071719	76077719	ST6GALNAC3	+
1	76864441	76870441	ST6GALNAC5	+
1	77216430	77222430	PIGK	-
1	77279051	77285051	AK5	+
1	77680419	77686419	ZZZ3	-
1	77756852	77762852	USP33	-
1	77776624	77782624	MIGA1	+
1	77885513	77891513	NEXN	+
1	77962005	77968005	FUBP1	-
1	77976110	77982110	FUBP1	-
1	77976175	77982175	DNAJB4	+
1	77976542	77982542	GIPC2	+
1	78300884	78306884	PTGFR	+
1	78361999	78367999	PTGFR	+
1	78616922	78622922	IFI44L	+
1	78646796	78652796	IFI44	+
1	79003718	79009718	ADGRL4	-
1	81303160	81309160	ADGRL2	+
1	81904431	81910431	ADGRL2	+
1	83996150	84002150	TTLL7	-
1	84075062	84081062	PRKACB	+
1	84295366	84301366	SAMD13	+
1	84476259	84482259	RPF1	+
1	84503565	84509565	GNG5	-
1	84571480	84577480	CTBS	-
1	84687803	84693803	SSX2IP	-
1	84890213	84896213	LPAR3	-
1	84994113	85000113	MCOLN2	-
1	84996147	85002147	WDR63	+
1	85130138	85136138	MCOLN3	-
1	85198046	85204046	SYDE2	-
1	85256672	85262672	C1orf52	-
1	85274090	85280090	BCL10	-
1	85575363	85581363	DDAH1	-
1	85577761	85583761	CYR61	+
1	85705433	85711433	ZNHIT6	-
1	86153943	86159943	COL24A1	-
1	86393342	86399342	ODF2L	-
1	86421086	86427086	CLCA2	+
1	86465368	86471368	CLCA1	+
1	86544078	86550078	CLCA4	+
1	86701570	86707570	SH3GLB1	+
1	86911648	86917648	HS2ST1	+
1	87325468	87331468	LMO4	+
1	88681222	88687222	PKN2	+
1	88888944	88894944	GTF2B	-
1	88989953	88995953	KYAT3	-
1	88989960	88995960	RBMXL1	-
1	89019894	89025894	GBP3	-
1	89062360	89068360	GBP1	-
1	89147456	89153456	GBP2	-
1	89173040	89179040	GBP7	-
1	89195932	89201932	GBP4	-
1	89269804	89275804	GBP5	-
1	89361058	89367058	GBP6	+
1	89521836	89527836	LRRC8B	+
1	89630072	89636072	LRRC8C	+
1	89818014	89824014	LRRC8D	+
1	89992112	89998112	ZNF326	+
1	91019272	91025272	ZNF644	-
1	91401869	91407869	HFM1	-
1	91497893	91503893	CDC7	+
1	91903335	91909335	TGFBR3	-
1	92026982	92032982	EPHX4	+
1	92072441	92078441	SETSIP	-
1	92077305	92083305	BTBD8	+
1	92164857	92170857	KIAA1107	+
1	92214940	92220940	C1orf146	+
1	92295965	92301965	RPAP2	+
1	92295987	92301987	GLMN	-
1	92483876	92489876	GFI1	-
1	92789404	92795404	EVI5	-
1	92829025	92835025	RPL5	+
1	92958522	92964522	FAM69A	-
1	93076235	93082235	MTF2	+
1	93176919	93182919	CCDC18	+
1	93177728	93183728	TMED5	-
1	93342888	93348888	DR1	+
1	93445131	93451131	FNBP1L	+
1	93626112	93632112	BCAR3	-
1	93844150	93850150	BCAR3	-
1	93876918	93882918	DNTTIP2	-
1	93906456	93912456	GCLM	-
1	94118132	94124132	ABCA4	-
1	94272068	94278068	ARHGAP29	-
1	94415455	94421455	ABCD3	+
1	94538800	94544800	F3	-
1	94817342	94823342	SLC44A3	+
1	94924278	94930278	CNN3	-
1	95069945	95075945	ALG14	-
1	95114338	95120338	TMEM56	+
1	95114923	95120923	TMEM56-RWDD3	+
1	95231155	95237155	RWDD3	+
1	96718665	96724665	PTBP2	+
1	97918049	97924049	DPYD	-
1	98658701	98664701	SNX7	+
1	99002032	99008032	PLPPR5	-
1	99260953	99266953	PLPPR4	+
1	99642943	99648943	PALMD	+
1	99763631	99769631	FRRS1	-
1	99847084	99853084	AGL	+
1	99966789	99972789	SLC35A3	+
1	100035097	100041097	MFSD14A	+
1	100129955	100135955	SASS6	-
1	100130150	100136150	TRMT13	+
1	100175273	100181273	LRRC39	-
1	100246834	100252834	DBT	-
1	100263207	100269207	RTCA	+
1	100342025	100348025	CDC14A	+
1	100716742	100722742	VCAM1	+
1	100892998	100898998	EXTL2	-
1	100893076	100899076	SLC30A7	+
1	101023088	101029088	DPH5	-
1	101233888	101239888	S1PR1	+
1	101994030	102000030	OLFM3	-
1	103105496	103111496	COL11A1	-
1	103522691	103528691	RNPC3	+
1	103550815	103556815	AMY2B	+
1	103613811	103619811	AMY2A	+
1	103652290	103658290	AMY1A	+
1	103693680	103699680	AMY1B	-
1	103747406	103753406	AMY1C	+
1	107053679	107059679	PRMT6	+
1	107137007	107143007	NTNG1	+
1	107962144	107968144	VAV3	-
1	108197849	108203849	SLC25A24	-
1	108241081	108247081	NBPF4	-
1	108373119	108379119	NBPF6	+
1	108557089	108563089	FAM102B	+
1	108658526	108664526	HENMT1	-
1	108689323	108695323	PRPF38B	+
1	108709657	108715657	FNDC7	+
1	108743674	108749674	STXBP3	+
1	108855228	108861228	AKNAD1	-
1	108872350	108878350	GPSM2	+
1	108960457	108966457	CLCC1	-
1	109039113	109045113	WDR47	-
1	109073002	109079002	TAF13	-
1	109086803	109092803	TMEM167B	+
1	109110679	109116679	KIAA1324	+
1	109110857	109116857	C1orf194	-
1	109210918	109216918	SARS	+
1	109247019	109253019	CELSR2	+
1	109280186	109286186	PSRC1	-
1	109304041	109310041	MYBPHL	-
1	109394951	109400951	SORT1	-
1	109423427	109429427	PSMA5	-
1	109463628	109469628	SYPL2	+
1	109480479	109486479	ATXN7L2	+
1	109491052	109497052	CYB561D1	+
1	109506738	109512738	AMIGO1	-
1	109536872	109542872	GPR61	+
1	109545611	109551611	GNAI3	+
1	109613104	109619104	AMPD2	+
1	109616929	109622929	GNAT2	-
1	109653081	109659081	GSTM4	+
1	109665022	109671022	GSTM2	+
1	109684814	109690814	GSTM1	+
1	109730932	109736932	GSTM5	+
1	109738038	109744038	EPS8L3	-
1	109772428	109778428	GSTM3	-
1	109907242	109913242	CSF1	+
1	109981686	109987686	AHCYL1	+
1	110028577	110034577	STRIP1	+
1	110071641	110077641	ALX3	-
1	110109468	110115468	UBL4B	+
1	110147486	110153486	SLC6A17	+
1	110208343	110214343	KCNC4	+
1	110335506	110341506	RBM15	+
1	110388082	110394082	SLC16A4	-
1	110404942	110410942	LAMTOR5	-
1	110870154	110876154	CD53	+
1	110961079	110967079	LRIF1	-
1	111136627	111142627	CEPT1	+
1	111137216	111143216	DRAM2	-
1	111197771	111203771	CHI3L2	+
1	111201535	111207535	DENND2D	-
1	111343288	111349288	PIFO	+
1	111424777	111430777	OVGP1	-
1	111446376	111452376	WDR77	-
1	111470792	111476792	C1orf162	+
1	111500760	111506760	TMIGD3	-
1	111539218	111545218	RAP1A	+
1	111560962	111566962	ADORA3	-
1	111752245	111758245	DDX20	+
1	111752824	111758824	FAM212B	-
1	111986155	111992155	KCND3	-
1	112393181	112399181	CTTNBP2NL	+
1	112463541	112469541	WNT2B	+
1	112616173	112622173	CAPZA1	+
1	112617825	112623825	ST7L	-
1	112670141	112676141	MOV10	+
1	112704434	112710434	RHOC	-
1	112712477	112718477	PPM1J	-
1	112717419	112723419	FAM19A3	+
1	112954013	112960013	SLC16A1	-
1	113070209	113076209	LRIG2	+
1	113387749	113393749	MAGI3	+
1	113756489	113762489	PHTF1	-
1	113809476	113815476	RSBN1	-
1	113868759	113874759	PTPN22	-
1	113884547	113890547	BCL2L15	-
1	113902141	113908141	DCLRE1B	+
1	113902201	113908201	AP4B1	-
1	113926192	113932192	HIPK1	+
1	113976391	113982391	OLFML3	+
1	114150919	114156919	SYT6	-
1	114503001	114509001	TRIM33	-
1	114508160	114514160	TRIM33	-
1	114578639	114584639	BCAS2	-
1	114667422	114673422	DENND2C	-
1	114692618	114698618	AMPD1	-
1	114713894	114719894	NRAS	-
1	114755676	114761676	CSDE1	-
1	114777685	114783685	SIKE1	-
1	114851803	114857803	SYCP1	+
1	115086500	115092500	TSPAN2	-
1	115335236	115341236	NGF	-
1	115638953	115644953	VANGL1	+
1	115765781	115771781	CASQ2	-
1	115840917	115846917	NHLH2	-
1	115973498	115979498	SLC22A15	+
1	116108755	116114755	MAB21L3	+
1	116369668	116375668	ATP1A1	+
1	116568039	116574039	CD58	-
1	116664755	116670755	IGSF3	-
1	116907057	116913057	PTGFRN	+
1	116998750	117004750	CD101	+
1	117057303	117063303	TTF2	+
1	117119587	117125587	TRIM45	-
1	117207960	117213960	VTCN1	-
1	117364449	117370449	MAN1A2	+
1	117602934	117608934	FAM46C	+
1	117916898	117922898	GDAP2	-
1	117926630	117932630	GDAP2	-
1	117926720	117932720	WDR3	+
1	118182223	118188223	SPAG17	-
1	118986556	118992556	TBX15	-
1	119137671	119143671	WARS2	-
1	119365779	119371779	HAO2	+
1	119644773	119650773	ZNF697	-
1	119656798	119662798	PHGDH	+
1	119765905	119771905	HMGCS2	-
1	119808660	119814660	REG4	-
1	120038071	120044071	NOTCH2	-
1	120042487	120048487	NOTCH2	-
1	120045464	120051464	NOTCH2	-
1	120048266	120054266	NOTCH2	-
1	120066626	120072626	NOTCH2	-
1	144428426	144434426	NBPF15	-
1	144431500	144437500	NBPF15	-
1	144434403	144440403	NBPF15	-
1	144439131	144445131	NBPF15	-
1	144439162	144445162	NBPF15	-
1	144442270	144448270	NBPF15	-
1	144442354	144448354	NBPF15	-
1	144442669	144448669	NBPF15	-
1	144457026	144463026	NBPF15	-
1	144458674	144464674	NBPF15	-
1	145091807	145097807	FAM72D	+
1	145093000	145099000	FAM72C	+
1	145093023	145099023	FAM72B	+
1	145104134	145110134	FAM72B	+
1	145104134	145110134	FAM72C	+
1	145104134	145110134	FAM72D	+
1	145239198	145245198	PPIAL4F	-
1	145310029	145316029	NBPF12	-
1	145320575	145326575	NBPF12	-
1	145334842	145340842	NBPF12	-
1	145339509	145345509	NBPF12	-
1	145604990	145610990	GPR89A	+
1	145608204	145614204	GPR89A	+
1	145608696	145614696	GPR89A	+
1	145612642	145618642	GPR89A	+
1	145615516	145621516	GPR89A	+
1	145616326	145622326	GPR89A	+
1	145618918	145624918	GPR89A	+
1	145622354	145628354	GPR89A	+
1	145623947	145629947	GPR89A	+
1	145627354	145633354	GPR89A	+
1	145629026	145635026	GPR89A	+
1	145631097	145637097	GPR89A	+
1	145632421	145638421	GPR89A	+
1	145633341	145639341	GPR89A	+
1	145635785	145641785	GPR89A	+
1	145636760	145642760	GPR89A	+
1	145637227	145643227	GPR89A	+
1	145637284	145643284	GPR89A	+
1	145637692	145643692	GPR89A	+
1	145637712	145643712	GPR89A	+
1	145640061	145646061	GPR89A	+
1	145644833	145650833	GPR89A	+
1	145644851	145650851	GPR89A	+
1	145644911	145650911	GPR89A	+
1	145645498	145651498	GPR89A	+
1	145645796	145651796	GPR89A	+
1	145645819	145651819	GPR89A	+
1	145646989	145652989	GPR89A	+
1	145651551	145657551	GPR89A	+
1	145659859	145665859	GPR89A	+
1	145674936	145680936	PDZK1	-
1	145679050	145685050	PDZK1	-
1	145684546	145690546	PDZK1	-
1	145691919	145697919	PDZK1	-
1	145694799	145700799	PDZK1	-
1	145701111	145707111	PDZK1	-
1	145705148	145711148	PDZK1	-
1	145716471	145722471	CD160	+
1	145724350	145730350	CD160	+
1	145725523	145731523	CD160	+
1	145726518	145732518	CD160	+
1	145734770	145740770	CD160	+
1	145736596	145742596	RNF115	-
1	145743418	145749418	RNF115	-
1	145745897	145751897	RNF115	-
1	145749606	145755606	RNF115	-
1	145751362	145757362	RNF115	-
1	145753467	145759467	RNF115	-
1	145753815	145759815	RNF115	-
1	145753856	145759856	RNF115	-
1	145759474	145765474	RNF115	-
1	145763797	145769797	RNF115	-
1	145764953	145770953	RNF115	-
1	145766778	145772778	RNF115	-
1	145767661	145773661	RNF115	-
1	145770803	145776803	RNF115	-
1	145771314	145777314	RNF115	-
1	145772574	145778574	RNF115	-
1	145773020	145779020	RNF115	-
1	145773098	145779098	RNF115	-
1	145773182	145779182	RNF115	-
1	145784589	145790589	RNF115	-
1	145788366	145794366	RNF115	-
1	145790861	145796861	RNF115	-
1	145791527	145797527	RNF115	-
1	145793441	145799441	RNF115	-
1	145801529	145807529	RNF115	-
1	145805069	145811069	RNF115	-
1	145806201	145812201	RNF115	-
1	145806509	145812509	RNF115	-
1	145808375	145814375	RNF115	-
1	145808902	145814902	RNF115	-
1	145809671	145815671	RNF115	-
1	145813084	145819084	RNF115	-
1	145816287	145822287	RNF115	-
1	145818479	145824479	RNF115	-
1	145819325	145825325	RNF115	-
1	145819575	145825575	RNF115	-
1	145821077	145827077	RNF115	-
1	145821088	145827088	POLR3C	+
1	145824780	145830780	POLR3C	+
1	145827215	145833215	POLR3C	+
1	145828531	145834531	POLR3C	+
1	145831525	145837525	POLR3C	+
1	145832166	145838166	POLR3C	+
1	145842629	145848629	NUDT17	+
1	145855507	145861507	PIAS3	-
1	145856836	145862836	PIAS3	-
1	145867108	145873108	ANKRD35	-
1	145867722	145873722	ANKRD35	-
1	145874250	145880250	ANKRD35	-
1	145876885	145882885	ANKRD35	-
1	145881743	145887743	ANKRD35	-
1	145882866	145888866	ANKRD35	-
1	145900065	145906065	ITGA10	-
1	145904789	145910789	ITGA10	-
1	145906494	145912494	ITGA10	-
1	145906704	145912704	ITGA10	-
1	145907189	145913189	ITGA10	-
1	145910030	145916030	PEX11B	-
1	145910626	145916626	PEX11B	-
1	145915837	145921837	PEX11B	-
1	145917893	145923893	RBM8A	-
1	145920295	145926295	RBM8A	-
1	145924678	145930678	RBM8A	-
1	145931171	145937171	LIX1L	-
1	145931587	145937587	LIX1L	-
1	145934170	145940170	LIX1L	-
1	145936323	145942323	LIX1L	-
1	145937527	145943527	LIX1L	-
1	145938269	145944269	LIX1L	-
1	145942317	145948317	LIX1L	-
1	145943216	145949216	LIX1L	-
1	145955001	145961001	LIX1L	-
1	145959528	145965528	ANKRD34A	-
1	145959655	145965655	ANKRD34A	-
1	145961582	145967582	ANKRD34A	-
1	145961702	145967702	POLR3GL	+
1	145968207	145974207	POLR3GL	+
1	145973587	145979587	POLR3GL	+
1	145973931	145979931	POLR3GL	+
1	145973934	145979934	POLR3GL	+
1	145975351	145981351	POLR3GL	+
1	145990228	145996228	TXNIP	-
1	145993600	145999600	TXNIP	-
1	146072917	146078917	NBPF12	-
1	146073093	146079093	NBPF12	-
1	146073302	146079302	NBPF12	-
1	146143559	146149559	NOTCH2NL	-
1	146145822	146151822	NOTCH2NL	-
1	146148317	146154317	NOTCH2NL	-
1	146151006	146157006	NOTCH2NL	-
1	146156340	146162340	NOTCH2NL	-
1	146156393	146162393	NOTCH2NL	-
1	146156966	146162966	NOTCH2NL	-
1	146171400	146177400	NOTCH2NL	-
1	146174322	146180322	NOTCH2NL	-
1	146181275	146187275	NOTCH2NL	-
1	146181419	146187419	NOTCH2NL	-
1	146187764	146193764	NOTCH2NL	-
1	146189798	146195798	NOTCH2NL	-
1	146190335	146196335	NOTCH2NL	-
1	146190919	146196919	NOTCH2NL	-
1	146199828	146205828	NOTCH2NL	-
1	146202434	146208434	NOTCH2NL	-
1	146202659	146208659	NOTCH2NL	-
1	146204132	146210132	NOTCH2NL	-
1	146204811	146210811	NOTCH2NL	-
1	146216804	146222804	NOTCH2NL	-
1	146221109	146227109	NOTCH2NL	-
1	146225485	146231485	NOTCH2NL	-
1	146226026	146232026	NOTCH2NL	-
1	146935744	146941744	NBPF12	+
1	146936997	146942997	NBPF12	+
1	146937571	146943571	NBPF12	+
1	146938778	146944778	NBPF12	+
1	146941954	146947954	NBPF12	+
1	146942029	146948029	NBPF12	+
1	146943538	146949538	NBPF12	+
1	146951413	146957413	NBPF12	+
1	146952028	146958028	NBPF12	+
1	146954896	146960896	NBPF12	+
1	146964892	146970892	NBPF12	+
1	146968936	146974936	NBPF12	+
1	146970206	146976206	NBPF12	+
1	146975282	146981282	NBPF12	+
1	146978293	146984293	NBPF12	+
1	146981581	146987581	NBPF12	+
1	146983165	146989165	NBPF12	+
1	146986334	146992334	NBPF12	+
1	146986566	146992566	NBPF12	+
1	146986569	146992569	NBPF12	+
1	146986733	146992733	NBPF12	+
1	146986738	146992738	NBPF12	+
1	146989463	146995463	NBPF12	+
1	146991999	146997999	NBPF12	+
1	147169550	147175550	PRKAB2	-
1	147177301	147183301	FMO5	-
1	147179517	147185517	FMO5	-
1	147185522	147191522	FMO5	-
1	147186271	147192271	FMO5	-
1	147195864	147201864	FMO5	-
1	147197593	147203593	FMO5	-
1	147199348	147205348	FMO5	-
1	147199351	147205351	FMO5	-
1	147200109	147206109	FMO5	-
1	147203150	147209150	FMO5	-
1	147203806	147209806	FMO5	-
1	147205434	147211434	FMO5	-
1	147205444	147211444	FMO5	-
1	147206437	147212437	FMO5	-
1	147209918	147215918	FMO5	-
1	147211464	147217464	FMO5	-
1	147215243	147221243	FMO5	-
1	147215427	147221427	FMO5	-
1	147216398	147222398	FMO5	-
1	147216840	147222840	FMO5	-
1	147217944	147223944	FMO5	-
1	147218111	147224111	FMO5	-
1	147223107	147229107	FMO5	-
1	147223838	147229838	FMO5	-
1	147225009	147231009	FMO5	-
1	147227229	147233229	FMO5	-
1	147227261	147233261	FMO5	-
1	147227467	147233467	FMO5	-
1	147227497	147233497	FMO5	-
1	147230421	147236421	FMO5	-
1	147230431	147236431	FMO5	-
1	147230470	147236470	FMO5	-
1	147230482	147236482	FMO5	-
1	147230498	147236498	FMO5	-
1	147232087	147238087	FMO5	-
1	147234042	147240042	FMO5	-
1	147237994	147243994	FMO5	-
1	147239641	147245641	CHD1L	+
1	147240050	147246050	FMO5	-
1	147241486	147247486	CHD1L	+
1	147241801	147247801	CHD1L	+
1	147242696	147248696	CHD1L	+
1	147245210	147251210	CHD1L	+
1	147246404	147252404	CHD1L	+
1	147246912	147252912	CHD1L	+
1	147253508	147259508	CHD1L	+
1	147258413	147264413	CHD1L	+
1	147259195	147265195	CHD1L	+
1	147260428	147266428	CHD1L	+
1	147265975	147271975	CHD1L	+
1	147267521	147273521	CHD1L	+
1	147269903	147275903	CHD1L	+
1	147272782	147278782	CHD1L	+
1	147273344	147279344	CHD1L	+
1	147275222	147281222	CHD1L	+
1	147275523	147281523	CHD1L	+
1	147281549	147287549	CHD1L	+
1	147283979	147289979	CHD1L	+
1	147285323	147291323	CHD1L	+
1	147285339	147291339	CHD1L	+
1	147285347	147291347	CHD1L	+
1	147290133	147296133	CHD1L	+
1	147290310	147296310	CHD1L	+
1	147291387	147297387	CHD1L	+
1	147292033	147298033	CHD1L	+
1	147538412	147544412	BCL9	+
1	147544002	147550002	BCL9	+
1	147545979	147551979	BCL9	+
1	147547117	147553117	BCL9	+
1	147549975	147555975	BCL9	+
1	147553284	147559284	BCL9	+
1	147556128	147562128	BCL9	+
1	147556165	147562165	BCL9	+
1	147557606	147563606	BCL9	+
1	147563766	147569766	BCL9	+
1	147565482	147571482	BCL9	+
1	147566473	147572473	BCL9	+
1	147566493	147572493	BCL9	+
1	147566673	147572673	BCL9	+
1	147567632	147573632	BCL9	+
1	147567653	147573653	BCL9	+
1	147569083	147575083	BCL9	+
1	147572881	147578881	BCL9	+
1	147574834	147580834	BCL9	+
1	147575865	147581865	BCL9	+
1	147581053	147587053	BCL9	+
1	147581386	147587386	BCL9	+
1	147584024	147590024	BCL9	+
1	147584269	147590269	BCL9	+
1	147584762	147590762	BCL9	+
1	147587617	147593617	BCL9	+
1	147593402	147599402	BCL9	+
1	147593414	147599414	BCL9	+
1	147593580	147599580	BCL9	+
1	147596494	147602494	BCL9	+
1	147597792	147603792	BCL9	+
1	147598586	147604586	BCL9	+
1	147599225	147605225	BCL9	+
1	147600678	147606678	BCL9	+
1	147605330	147611330	BCL9	+
1	147607176	147613176	BCL9	+
1	147611844	147617844	BCL9	+
1	147613772	147619772	BCL9	+
1	147614529	147620529	BCL9	+
1	147615635	147621635	BCL9	+
1	147618278	147624278	BCL9	+
1	147619968	147625968	BCL9	+
1	147620263	147626263	BCL9	+
1	147628815	147634815	ACP6	-
1	147629194	147635194	ACP6	-
1	147630507	147636507	ACP6	-
1	147630861	147636861	ACP6	-
1	147631437	147637437	ACP6	-
1	147633291	147639291	ACP6	-
1	147639485	147645485	ACP6	-
1	147641981	147647981	ACP6	-
1	147646451	147652451	ACP6	-
1	147649753	147655753	ACP6	-
1	147649837	147655837	ACP6	-
1	147650136	147656136	ACP6	-
1	147650453	147656453	ACP6	-
1	147658327	147664327	ACP6	-
1	147660290	147666290	ACP6	-
1	147660924	147666924	ACP6	-
1	147664229	147670229	ACP6	-
1	147664999	147670999	ACP6	-
1	147666101	147672101	ACP6	-
1	147666280	147672280	ACP6	-
1	147667496	147673496	ACP6	-
1	147904956	147910956	GJA8	+
1	147925393	147931393	GPR89B	+
1	147926790	147932790	GPR89B	+
1	147946443	147952443	GPR89B	+
1	147946451	147952451	GPR89B	+
1	147946464	147952464	GPR89B	+
1	148101151	148107151	NBPF11	-
1	148105891	148111891	NBPF11	-
1	148112199	148118199	NBPF11	-
1	148129765	148135765	NBPF11	-
1	148565069	148571069	NBPF12	-
1	148565469	148571469	NBPF12	-
1	148569757	148575757	NBPF12	-
1	148641455	148647455	NOTCH2NL	-
1	148641529	148647529	NOTCH2NL	-
1	148646528	148652528	NOTCH2NL	-
1	148648161	148654161	NOTCH2NL	-
1	148650120	148656120	NOTCH2NL	-
1	148650957	148656957	NOTCH2NL	-
1	148651711	148657711	NOTCH2NL	-
1	148652567	148658567	NOTCH2NL	-
1	148653047	148659047	NOTCH2NL	-
1	148814539	148820539	PDE4DIP	+
1	148815382	148821382	PDE4DIP	+
1	148816945	148822945	PDE4DIP	+
1	148817580	148823580	PDE4DIP	+
1	148817868	148823868	PDE4DIP	+
1	148820998	148826998	PDE4DIP	+
1	148823179	148829179	PDE4DIP	+
1	148826047	148832047	PDE4DIP	+
1	148827442	148833442	PDE4DIP	+
1	148831048	148837048	PDE4DIP	+
1	148835543	148841543	PDE4DIP	+
1	148840551	148846551	PDE4DIP	+
1	148842587	148848587	PDE4DIP	+
1	148843474	148849474	PDE4DIP	+
1	148844915	148850915	PDE4DIP	+
1	148848493	148854493	PDE4DIP	+
1	148849913	148855913	PDE4DIP	+
1	148851575	148857575	PDE4DIP	+
1	148854329	148860329	PDE4DIP	+
1	148867705	148873705	PDE4DIP	+
1	148868696	148874696	PDE4DIP	+
1	148871516	148877516	PDE4DIP	+
1	148871945	148877945	PDE4DIP	+
1	148873571	148879571	PDE4DIP	+
1	148874338	148880338	PDE4DIP	+
1	148878592	148884592	PDE4DIP	+
1	148884630	148890630	PDE4DIP	+
1	148887776	148893776	PDE4DIP	+
1	148888266	148894266	PDE4DIP	+
1	148899564	148905564	PDE4DIP	+
1	148899743	148905743	PDE4DIP	+
1	148900395	148906395	PDE4DIP	+
1	148900851	148906851	PDE4DIP	+
1	148902902	148908902	PDE4DIP	+
1	148903804	148909804	PDE4DIP	+
1	148904132	148910132	PDE4DIP	+
1	148915656	148921656	PDE4DIP	+
1	148917129	148923129	PDE4DIP	+
1	148917152	148923152	PDE4DIP	+
1	148920597	148926597	PDE4DIP	+
1	148957636	148963636	PDE4DIP	+
1	148968950	148974950	PDE4DIP	+
1	148991582	148997582	PDE4DIP	+
1	149010781	149016781	PDE4DIP	+
1	149020764	149026764	PDE4DIP	+
1	149032003	149038003	PDE4DIP	+
1	149043452	149049452	PDE4DIP	+
1	149224399	149230399	PDE4DIP	-
1	149234080	149240080	PDE4DIP	-
1	149234166	149240166	PDE4DIP	-
1	149235505	149241505	PDE4DIP	-
1	149236396	149242396	PDE4DIP	-
1	149250509	149256509	PDE4DIP	-
1	149251557	149257557	PDE4DIP	-
1	149251962	149257962	PDE4DIP	-
1	149252484	149258484	PDE4DIP	-
1	149255233	149261233	PDE4DIP	-
1	149255599	149261599	PDE4DIP	-
1	149257484	149263484	PDE4DIP	-
1	149260574	149266574	PDE4DIP	-
1	149260608	149266608	PDE4DIP	-
1	149265045	149271045	PDE4DIP	-
1	149265632	149271632	PDE4DIP	-
1	149269816	149275816	PDE4DIP	-
1	149272622	149278622	PDE4DIP	-
1	149273843	149279843	PDE4DIP	-
1	149274812	149280812	PDE4DIP	-
1	149274959	149280959	PDE4DIP	-
1	149275784	149281784	PDE4DIP	-
1	149282009	149288009	PDE4DIP	-
1	149289483	149295483	PDE4DIP	-
1	149293217	149299217	PDE4DIP	-
1	149311688	149317688	PDE4DIP	-
1	149312141	149318141	PDE4DIP	-
1	149313462	149319462	PDE4DIP	-
1	149316411	149322411	PDE4DIP	-
1	149319055	149325055	PDE4DIP	-
1	149497338	149503338	NBPF12	+
1	149497411	149503411	NBPF12	+
1	149497424	149503424	NBPF12	+
1	149501963	149507963	NBPF12	+
1	149516241	149522241	NBPF12	+
1	149516446	149522446	NBPF12	+
1	149516453	149522453	NBPF12	+
1	149516737	149522737	NBPF12	+
1	149518478	149524478	NBPF12	+
1	149519665	149525665	NBPF12	+
1	149521004	149527004	NBPF12	+
1	149521201	149527201	NBPF12	+
1	149521211	149527211	NBPF12	+
1	149521411	149527411	NBPF12	+
1	149525991	149531991	NBPF12	+
1	149526163	149532163	NBPF12	+
1	149530960	149536960	NBPF12	+
1	149531362	149537362	NBPF12	+
1	149532101	149538101	NBPF12	+
1	149779671	149785671	FCGR1A	+
1	149804525	149810525	HIST2H2BF	-
1	149809373	149815373	HIST2H2BF	-
1	149810681	149816681	HIST2H3D	-
1	149830047	149836047	HIST2H4B	+
1	149830423	149836423	HIST2H4B	+
1	149838193	149844193	HIST2H3C	-
1	149839736	149845736	HIST2H2AA3	-
1	149848061	149854061	HIST2H2AA4	+
1	149852424	149858424	HIST2H4B	-
1	149852792	149858792	HIST2H4B	-
1	149883652	149889652	HIST2H2BE	-
1	149883975	149889975	HIST2H2AC	+
1	149884890	149890890	BOLA1	+
1	149884916	149890916	HIST2H2AB	-
1	149888609	149894609	BOLA1	+
1	149893140	149899140	BOLA1	+
1	149914882	149920882	SV2A	-
1	149925344	149931344	SF3B4	-
1	149929957	149935957	MTMR11	-
1	149933898	149939898	MTMR11	-
1	149935483	149941483	OTUD7B	-
1	149935754	149941754	OTUD7B	-
1	149935758	149941758	OTUD7B	-
1	149935783	149941783	OTUD7B	-
1	149937036	149943036	OTUD7B	-
1	149943064	149949064	OTUD7B	-
1	149943741	149949741	OTUD7B	-
1	149945376	149951376	OTUD7B	-
1	149946462	149952462	OTUD7B	-
1	149947782	149953782	OTUD7B	-
1	149947797	149953797	OTUD7B	-
1	149947954	149953954	OTUD7B	-
1	149948001	149954001	OTUD7B	-
1	149948893	149954893	OTUD7B	-
1	149955322	149961322	OTUD7B	-
1	149955747	149961747	OTUD7B	-
1	149955911	149961911	OTUD7B	-
1	149956239	149962239	OTUD7B	-
1	149957379	149963379	OTUD7B	-
1	149957413	149963413	OTUD7B	-
1	149957923	149963923	OTUD7B	-
1	149960559	149966559	OTUD7B	-
1	149965262	149971262	OTUD7B	-
1	149967217	149973217	OTUD7B	-
1	149967297	149973297	OTUD7B	-
1	149967336	149973336	OTUD7B	-
1	149970858	149976858	OTUD7B	-
1	149971529	149977529	OTUD7B	-
1	149971546	149977546	OTUD7B	-
1	149971568	149977568	OTUD7B	-
1	149971865	149977865	OTUD7B	-
1	149973035	149979035	OTUD7B	-
1	149973610	149979610	OTUD7B	-
1	149973633	149979633	OTUD7B	-
1	149976013	149982013	OTUD7B	-
1	149978014	149984014	OTUD7B	-
