Chr	Start	End	Strand	Gene_ID	Gene_Name	Transcript_ID	Transcript_Length
chr1	26275808	26281808	+	ENSG00000130695	CEP85	ENST00000451429	44608
chr1	26278522	26284522	+	ENSG00000142669	SH3BGRL3	ENST00000270792	1436
chr1	26279284	26285284	-	ENSG00000158062	UBXN11	ENST00000374217	36079
chr1	26317523	26323523	+	ENSG00000169442	CD52	ENST00000374213	2565
chr1	26318698	26324698	-	ENSG00000176092	CRYBG2	ENST00000475866	38382
chr1	26358635	26364635	-	ENSG00000176083	ZNF683	ENST00000436292	11140
chr1	26426728	26432728	+	ENSG00000131914	LIN28A	ENST00000326279	18911
chr1	26468294	26474294	+	ENSG00000117682	DHDDS	ENST00000434391	39012
chr1	26473642	26479642	+	ENSG00000198830	HMGN2	ENST00000361427	4202
chr1	26572025	26578025	+	ENSG00000117676	RPS6KA1	ENST00000374168	45264
chr1	26778177	26784177	+	ENSG00000117713	ARID1A	ENST00000430799	87941
chr1	26797645	26803645	+	ENSG00000060642	PIGV	ENST00000674335	12970
chr1	26854604	26860604	+	ENSG00000204160	ZDHHC18	ENST00000374142	30916
chr1	26861456	26867456	+	ENSG00000175793	SFN	ENST00000339276	1307
chr1	26873132	26879132	-	ENSG00000142751	GPN2	ENST00000374135	14151
chr1	26887488	26893488	-	ENSG00000198746	GPATCH3	ENST00000361720	9979
chr1	26908489	26914489	-	ENSG00000131910	NR0B2	ENST00000254227	2486
chr1	26939776	26945776	+	ENSG00000090273	NUDC	ENST00000435827	42538
chr1	26946562	26952562	-	ENSG00000175707	KDF1	ENST00000320567	10906
chr1	26997886	27003886	+	ENSG00000253368	TRNP1	ENST00000522111	7194
chr1	27002020	27008020	-	ENSG00000158246	TENT5B	ENST00000289166	7830
chr1	27095809	27101809	-	ENSG00000090020	SLC9A1	ENST00000263980	56316
chr1	27305636	27311636	+	ENSG00000142784	WDTC1	ENST00000319394	74004
chr1	27333399	27339399	+	ENSG00000186501	TMEM222	ENST00000611517	14254
chr1	27350932	27356932	+	ENSG00000142765	SYTL1	ENST00000318074	11910
chr1	27352184	27358184	-	ENSG00000142733	MAP3K6	ENST00000357582	11777
chr1	27366110	27372110	-	ENSG00000142748	FCN3	ENST00000270879	5714
chr1	27376176	27382176	-	ENSG00000174950	CD164L2	ENST00000374030	4157
chr1	27392814	27398814	+	ENSG00000181773	GPR3	ENST00000374024	3192
chr1	27401230	27407230	-	ENSG00000158195	WASF2	ENST00000618852	85937
chr1	27531245	27537245	-	ENSG00000126705	AHDC1	ENST00000673934	69899
chr1	27609064	27615064	-	ENSG00000000938	FGR	ENST00000374005	23121
chr1	27663065	27669065	-	ENSG00000126709	IFI6	ENST00000679644	6147
chr1	27760116	27766116	+	ENSG00000009780	FAM76A	ENST00000373954	37155
chr1	27821443	27827443	+	ENSG00000117758	STX12	ENST00000373943	51224
chr1	27848676	27854676	+	ENSG00000117751	PPP1R8	ENST00000311772	20894
chr1	27883685	27889685	+	ENSG00000130775	THEMIS2	ENST00000328928	14142
chr1	27888524	27894524	-	ENSG00000117748	RPA2	ENST00000373912	23051
chr1	27956152	27962152	+	ENSG00000130768	SMPDL3B	ENST00000373894	24152
chr1	27965092	27971092	+	ENSG00000158156	XKR8	ENST00000676058	8504
chr1	27967347	27973347	-	ENSG00000158161	EYA3	ENST00000540618	118290
chr1	28144166	28150166	-	ENSG00000169403	PTAFR	ENST00000539896	46770
chr1	28197278	28203278	-	ENSG00000126698	DNAJC8	ENST00000263697	32751
chr1	28243906	28249906	+	ENSG00000130770	ATP5IF1	ENST00000468425	10764
chr1	28279491	28285491	+	ENSG00000130766	SESN2	ENST00000253063	22973
chr1	28332965	28338965	+	ENSG00000130772	MED18	ENST00000373842	6925
chr1	28497364	28503364	+	ENSG00000204138	PHACTR4	ENST00000373839	130624
chr1	28536196	28542196	+	ENSG00000180198	RCC1	ENST00000398958	33253
chr1	28575545	28581545	+	ENSG00000180098	TRNAU1AP	ENST00000373830	25460
chr1	28584829	28590829	-	ENSG00000120656	TAF12	ENST00000685589	55275
chr1	28592443	28598443	+	ENSG00000188060	RAB42	ENST00000373826	3243
chr1	28716353	28722353	+	ENSG00000162419	GMEB1	ENST00000373816	50569
chr1	28766774	28772774	+	ENSG00000198492	YTHDF2	ENST00000542507	33153
chr1	28868267	28874267	+	ENSG00000116329	OPRD1	ENST00000234961	59097
chr1	29116429	29122429	-	ENSG00000253304	TMEM200B	ENST00000521452	4474
chr1	29117041	29123041	+	ENSG00000159023	EPB41	ENST00000647103	232950
chr1	29144743	29150743	-	ENSG00000116350	SRSF4	ENST00000373795	34157
chr1	29189657	29195657	-	ENSG00000116353	MECR	ENST00000263702	38277
chr1	29323800	29329800	+	ENSG00000060656	PTPRU	ENST00000373779	90278
chr1	30708277	30714277	-	ENSG00000162510	MATN1	ENST00000373765	12308
chr1	30729469	30735469	-	ENSG00000162511	LAPTM5	ENST00000294507	25305
chr1	30866466	30872466	-	ENSG00000162512	SDC3	ENST00000339394	39292
chr1	30928506	30934506	-	ENSG00000134644	PUM1	ENST00000426105	134211
chr1	31176745	31182745	-	ENSG00000084628	NKAIN1	ENST00000373736	60142
chr1	31256568	31262568	-	ENSG00000060688	SNRNP40	ENST00000263694	37220
chr1	31361953	31367953	+	ENSG00000121766	ZCCHC17	ENST00000618216	67971
chr1	31362891	31368891	-	ENSG00000121769	FABP3	ENST00000482018	10959
chr1	31431677	31437677	+	ENSG00000168528	SERINC2	ENST00000373710	25112
chr1	31584682	31590682	+	ENSG00000142910	TINAGL1	ENST00000457433	11197
chr1	31626866	31632866	-	ENSG00000162517	PEF1	ENST00000373703	15010
chr1	31629518	31635518	+	ENSG00000121764	HCRTR1	ENST00000373705	13325
chr1	31649263	31655263	-	ENSG00000084636	COL16A1	ENST00000373672	51754
chr1	31724117	31730117	-	ENSG00000121753	ADGRB2	ENST00000398542	37223
chr1	31787422	31793422	-	ENSG00000134668	SPOCD1	ENST00000257100	25600
chr1	31903421	31909421	-	ENSG00000184007	PTP4A2	ENST00000647444	31947
chr1	32057850	32063850	+	ENSG00000121774	KHDRBS1	ENST00000484270	46668
chr1	32099863	32105863	+	ENSG00000121775	TMEM39B	ENST00000487305	30832
chr1	32173563	32179563	+	ENSG00000025800	KPNA6	ENST00000373625	68507
chr1	32195285	32201285	+	ENSG00000084652	TXLNA	ENST00000373610	18610
chr1	32202453	32208453	+	ENSG00000160050	CCDC28B	ENST00000680046	4800
chr1	32205682	32211682	+	ENSG00000160051	IQCC	ENST00000291358	3011
chr1	32211477	32217477	-	ENSG00000160055	TMEM234	ENST00000489170	7871
chr1	32213192	32219192	+	ENSG00000222046	DCDC2B	ENST00000409358	7103
chr1	32242397	32248397	+	ENSG00000084623	EIF3I	ENST00000677198	22990
chr1	32245856	32251856	+	ENSG00000183615	FAM167B	ENST00000373582	1634
chr1	32283164	32289164	+	ENSG00000182866	LCK	ENST00000373564	34925
chr1	32330626	32336626	+	ENSG00000116478	HDAC1	ENST00000373548	41543
chr1	32330839	32336839	-	ENSG00000175130	MARCKSL1	ENST00000329421	2394
chr1	32358271	32364271	-	ENSG00000225828	FAM229A	ENST00000416512	2952
chr1	32360779	32366779	+	ENSG00000162526	TSSK3	ENST00000574315	10325
chr1	32361633	32367633	-	ENSG00000160058	BSDC1	ENST00000455895	29808
chr1	32493686	32499686	+	ENSG00000273274	ZBTB8B	ENST00000609129	31614
chr1	32597172	32603172	-	ENSG00000176261	ZBTB8OS	ENST00000341885	50393
chr1	32602941	32608941	+	ENSG00000160062	ZBTB8A	ENST00000373510	66514
chr1	32676906	32682906	-	ENSG00000162520	SYNC	ENST00000409190	22864
chr1	32683211	32689211	+	ENSG00000162521	RBBP4	ENST00000373493	35003
chr1	32771970	32777970	+	ENSG00000162522	KIAA1522	ENST00000401073	33140
chr1	32772239	32778239	-	ENSG00000134684	YARS1	ENST00000373477	42119
chr1	32855875	32861875	+	ENSG00000116497	S100PBP	ENST00000373475	41222
chr1	32859268	32865268	-	ENSG00000160097	FNDC5	ENST00000373471	8644
chr1	32891595	32897595	-	ENSG00000121900	TMEM54	ENST00000329151	6794
chr1	32891646	32897646	+	ENSG00000121905	HPCA	ENST00000373467	8155
chr1	32933449	32939449	-	ENSG00000116514	RNF19B	ENST00000235150	28360
chr1	33018607	33024607	-	ENSG00000004455	AK2	ENST00000548559	59389
chr1	33120492	33126492	+	ENSG00000142920	AZIN2	ENST00000294517	42339
chr1	33142399	33148399	-	ENSG00000116525	TRIM62	ENST00000291416	36644
chr1	33297719	33303719	+	ENSG00000160094	ZNF362	ENST00000539719	44227
chr1	33303766	33309766	-	ENSG00000184389	A3GALT2	ENST00000442999	14332
chr1	33320626	33326626	-	ENSG00000134686	PHC2	ENST00000683057	107469
chr1	33498643	33504643	+	ENSG00000121903	ZSCAN20	ENST00000684572	28998
chr1	33510999	33516999	-	ENSG00000121904	CSMD2	ENST00000619121	651843
chr1	33861791	33867791	+	ENSG00000176256	HMGB4	ENST00000519684	4316
chr1	34216131	34222131	+	ENSG00000142698	C1orf94	ENST00000373374	52248
chr1	34709737	34715737	-	ENSG00000163866	SMIM12	ENST00000426886	146998
chr1	34755512	34761512	+	ENSG00000189280	GJB5	ENST00000338513	3465
chr1	34759327	34765327	+	ENSG00000189433	GJB4	ENST00000339480	2587
chr1	34783364	34789364	+	ENSG00000188910	GJB3	ENST00000373366	5150
chr1	34792747	34798747	+	ENSG00000187513	GJA4	ENST00000342280	2748
chr1	34862436	34868436	-	ENSG00000116544	DLGAP3	ENST00000373347	64214
chr1	34978535	34984535	-	ENSG00000243749	TMEM35B	ENST00000373337	3818
chr1	34983165	34989165	-	ENSG00000163867	ZMYM6	ENST00000357182	45780
chr1	35112624	35118624	+	ENSG00000197056	ZMYM1	ENST00000650449	83452
chr1	35173378	35179378	-	ENSG00000116560	SFPQ	ENST00000470472	14196
chr1	35419058	35425058	+	ENSG00000146463	ZMYM4	ENST00000314607	153349
chr1	35430492	35436492	-	ENSG00000142687	KIAA0319L	ENST00000325722	123911
chr1	35563772	35569772	+	ENSG00000020129	NCDN	ENST00000373253	9299
chr1	35592328	35598328	+	ENSG00000116819	TFAP2E	ENST00000373235	22014
chr1	35596541	35602541	-	ENSG00000126067	PSMB2	ENST00000373237	41985
chr1	35710877	35716877	-	ENSG00000142686	C1orf216	ENST00000270815	5007
chr1	35717218	35723218	-	ENSG00000092853	CLSPN	ENST00000251195	49749
chr1	35854890	35860890	+	ENSG00000134698	AGO4	ENST00000373210	49874
chr1	35917958	35923958	+	ENSG00000092847	AGO1	ENST00000373206	51150
chr1	36069500	36075500	+	ENSG00000126070	AGO3	ENST00000373191	141395
chr1	36085275	36091275	+	ENSG00000092850	TEKT2	ENST00000207457	4181
chr1	36090932	36096932	+	ENSG00000116863	ADPRS	ENST00000373178	5040
chr1	36092239	36098239	-	ENSG00000171812	COL8A2	ENST00000397799	29983
chr1	36133570	36139570	-	ENSG00000054116	TRAPPC3	ENST00000617904	19483
chr1	36177849	36183849	+	ENSG00000116871	MAP7D1	ENST00000316156	24884
chr1	36302357	36308357	+	ENSG00000054118	THRAP3	ENST00000648638	80924
chr1	36319031	36325031	-	ENSG00000142694	EVA1B	ENST00000270824	2123
chr1	36321977	36327977	+	ENSG00000214193	SH3D21	ENST00000505871	17867
chr1	36336628	36342628	-	ENSG00000196182	STK40	ENST00000373132	46296
chr1	36388238	36394238	-	ENSG00000181817	LSM10	ENST00000476041	6649
chr1	36414906	36420906	-	ENSG00000116885	OSCP1	ENST00000235532	32545
chr1	36452718	36458718	-	ENSG00000116898	MRPS15	ENST00000373116	8666
chr1	36463043	36469043	-	ENSG00000119535	CSF3R	ENST00000373103	17235
chr1	36792527	36798527	-	ENSG00000163873	GRIK3	ENST00000373091	238988
chr1	37481377	37487377	+	ENSG00000163874	ZC3H12A	ENST00000373087	9797
chr1	37486993	37492993	-	ENSG00000163875	MEAF6	ENST00000296214	24773
chr1	37531449	37537449	-	ENSG00000163877	SNIP1	ENST00000296215	19844
chr1	37563816	37569816	-	ENSG00000134697	GNL2	ENST00000373062	29121
chr1	37563856	37569856	+	ENSG00000163879	DNALI1	ENST00000296218	9937
chr1	37608350	37614350	-	ENSG00000169218	RSPO1	ENST00000356545	23542
chr1	37678570	37684570	-	ENSG00000116922	C1orf109	ENST00000494120	10646
chr1	37706713	37712713	+	ENSG00000134690	CDCA8	ENST00000327331	17232
chr1	37712854	37718854	-	ENSG00000183317	EPHA10	ENST00000427468	49212
chr1	37798133	37804133	+	ENSG00000185090	MANEAL	ENST00000373045	7286
chr1	37799945	37805945	-	ENSG00000196449	YRDC	ENST00000373044	5263
chr1	37806452	37812452	+	ENSG00000197982	C1orf122	ENST00000373043	2473
chr1	37806574	37812574	-	ENSG00000188786	MTF1	ENST00000373036	50018
chr1	37857697	37863697	-	ENSG00000204084	INPP5B	ENST00000373023	86360
chr1	37953975	37959975	-	ENSG00000183431	SF3A3	ENST00000373019	33047
chr1	37993770	37999770	-	ENSG00000183386	FHL3	ENST00000373016	8744
chr1	38021820	38027820	+	ENSG00000183520	UTP11	ENST00000373014	12086
chr1	38040829	38046829	-	ENSG00000185668	POU3F1	ENST00000373012	2964
chr1	38835198	38841198	-	ENSG00000116954	RRAGC	ENST00000373001	21574
chr1	38859493	38865493	-	ENSG00000214114	MYCBP	ENST00000397572	10855
chr1	38871069	38877069	-	ENSG00000131233	GJA9	ENST00000357771	7518
chr1	38882807	38888807	-	ENSG00000158315	RHBDL2	ENST00000372990	56023
chr1	39003059	39009059	+	ENSG00000174574	AKIRIN1	ENST00000432648	14783
chr1	39031636	39037636	+	ENSG00000168653	NDUFS5	ENST00000372967	8318
chr1	39483987	39489987	+	ENSG00000127603	MACF1	ENST00000361689	405570
chr1	39526869	39532869	+	ENSG00000183682	BMP8A	ENST00000331593	38233
chr1	39557816	39563816	-	ENSG00000090621	PABPC4	ENST00000372858	15974
chr1	39620435	39626435	-	ENSG00000163909	HEYL	ENST00000372852	16208
chr1	39648229	39654229	-	ENSG00000116981	NT5C1A	ENST00000235628	20878
chr1	39675648	39681648	-	ENSG00000116983	HPCAL4	ENST00000612703	12837
chr1	39742403	39748403	+	ENSG00000084072	PPIE	ENST00000470018	53221
chr1	39754182	39760182	-	ENSG00000116985	BMP8B	ENST00000372827	31683
chr1	39766523	39772523	-	ENSG00000198754	OXCT2	ENST00000327582	1825
chr1	39835110	39841110	-	ENSG00000043514	TRIT1	ENST00000316891	45394
chr1	39892426	39898426	-	ENSG00000116990	MYCL	ENST00000397332	6587
chr1	39966968	39972968	+	ENSG00000168389	MFSD2A	ENST00000420632	14856
chr1	40069649	40075649	+	ENSG00000131236	CAP1	ENST00000372797	32416
chr1	40069712	40075712	-	ENSG00000131238	PPT1	ENST00000642050	24540
chr1	40237921	40243921	+	ENSG00000117000	RLF	ENST00000372771	79534
chr1	40248683	40254683	+	ENSG00000188800	TMCO2	ENST00000468258	5736
chr1	40291174	40297174	+	ENSG00000084073	ZMPSTE24	ENST00000675937	36133
chr1	40297489	40303489	-	ENSG00000049089	COL9A2	ENST00000372748	16797
chr1	40411240	40417240	+	ENSG00000084070	SMAP2	ENST00000435168	69390
chr1	40460714	40466714	+	ENSG00000187801	ZFP69B	ENST00000469416	13612
chr1	40493343	40499343	+	ENSG00000187815	ZFP69	ENST00000372706	19053
chr1	40513036	40519036	+	ENSG00000164002	EXO5	ENST00000358527	7295
chr1	40545110	40551110	+	ENSG00000117010	ZNF684	ENST00000648542	16537
chr1	40617680	40623680	-	ENSG00000117016	RIMS3	ENST00000372684	45002
chr1	40768603	40774603	+	ENSG00000066136	NFYC	ENST00000447388	79899
chr1	40837452	40843452	+	ENSG00000117013	KCNQ4	ENST00000347132	56665
chr1	40858054	40864054	-	ENSG00000179862	CITED4	ENST00000372638	1309
chr1	41009565	41015565	+	ENSG00000171793	CTPS1	ENST00000650070	32869
chr1	41012597	41018597	-	ENSG00000171790	SLFNL1	ENST00000359345	7640
chr1	41024202	41030202	-	ENSG00000010803	SCMH1	ENST00000372597	214914
chr1	41380590	41386590	+	ENSG00000204060	FOXO6	ENST00000372591	21668
chr1	41475775	41481775	-	ENSG00000127129	EDN2	ENST00000372587	5908
chr1	41503365	41509365	-	ENSG00000127124	HIVEP3	ENST00000372583	412557
chr1	42152820	42158820	+	ENSG00000044012	GUCA2B	ENST00000372581	2410
chr1	42159690	42165690	-	ENSG00000197273	GUCA2A	ENST00000357001	2055
chr1	42173539	42179539	-	ENSG00000198815	FOXJ3	ENST00000372573	159338
chr1	42421232	42427232	+	ENSG00000177181	RIMKLA	ENST00000431473	43440
chr1	42427415	42433415	-	ENSG00000066185	ZMYND12	ENST00000611861	25838
chr1	42470385	42476385	+	ENSG00000127125	PPCS	ENST00000471420	16584
chr1	42654190	42660190	+	ENSG00000186409	CCDC30	ENST00000657597	193904
chr1	42673757	42679757	+	ENSG00000171960	PPIH	ENST00000372550	18422
chr1	42700805	42706805	+	ENSG00000065978	YBX1	ENST00000321358	21387
chr1	42730093	42736093	-	ENSG00000164007	CLDN19	ENST00000539749	7161
chr1	42743335	42749335	-	ENSG00000117385	P3H1	ENST00000397054	20749
chr1	42776491	42782491	+	ENSG00000164008	C1orf50	ENST00000372525	12242
chr1	42804052	42810052	-	ENSG00000177868	SVBP	ENST00000372521	10345
chr1	42813619	42819619	+	ENSG00000274386	TMEM269	ENST00000421630	31612
chr1	42841991	42847991	+	ENSG00000164010	ERMAP	ENST00000372517	27869
chr1	42849473	42855473	+	ENSG00000164011	ZNF691	ENST00000372502	5900
chr1	42922353	42928353	-	ENSG00000117394	SLC2A1	ENST00000426263	33515
chr1	43153396	43159396	+	ENSG00000186973	FAM183A	ENST00000410048	11243
chr1	43168610	43174610	-	ENSG00000117395	EBNA1BP2	ENST00000461557	99326
chr1	43251358	43257358	+	ENSG00000243710	CFAP57	ENST00000372492	82028
chr1	43271002	43277002	+	ENSG00000179178	TMEM125	ENST00000439858	4019
chr1	43278877	43284877	-	ENSG00000253313	C1orf210	ENST00000523677	3704
chr1	43320108	43326108	+	ENSG00000066056	TIE1	ENST00000372476	22126
chr1	43351466	43357466	+	ENSG00000117400	MPL	ENST00000372470	16648
chr1	43360203	43366203	+	ENSG00000117399	CDC20	ENST00000310955	4222
chr1	43360398	43366398	-	ENSG00000066322	ELOVL1	ENST00000413844	4676
chr1	43380917	43386917	-	ENSG00000159479	MED8	ENST00000290663	5891
chr1	43448003	43454003	-	ENSG00000178922	HYI	ENST00000583037	2986
chr1	43451247	43457247	+	ENSG00000198198	SZT2	ENST00000562955	64351
chr1	43620666	43626666	+	ENSG00000142949	PTPRF	ENST00000359947	92783
chr1	43702518	43708518	+	ENSG00000066135	KDM4A	ENST00000372396	55369
chr1	43928165	43934165	+	ENSG00000126091	ST3GAL3	ENST00000545417	223632
chr1	43934239	43940239	+	ENSG00000117407	ARTN	ENST00000414809	3919
chr1	43965022	43971022	+	ENSG00000117408	IPO13	ENST00000372343	21072
chr1	43970369	43976369	+	ENSG00000132768	DPH2	ENST00000255108	3359
chr1	43975289	43981289	+	ENSG00000117410	ATP6V0B	ENST00000236067	3341
chr1	43988168	43994168	+	ENSG00000117411	B4GALT2	ENST00000372324	11958
chr1	43988831	43994831	-	ENSG00000196517	SLC6A9	ENST00000372306	39529
chr1	43993524	43999524	+	ENSG00000159214	CCDC24	ENST00000486064	5165
chr1	44132140	44138140	+	ENSG00000171872	KLF17	ENST00000372299	16319
chr1	44134821	44140821	-	ENSG00000283039	KLF18	ENST00000634670	3810
chr1	44217681	44223681	+	ENSG00000178028	DMAP1	ENST00000361745	7226
chr1	44218070	44224070	-	ENSG00000117419	ERI3	ENST00000372257	134187
chr1	44632238	44638238	-	ENSG00000126106	TMEM53	ENST00000372244	39239
chr1	44648723	44654723	+	ENSG00000187147	RNF220	ENST00000355387	246529
chr1	44722591	44728591	+	ENSG00000198520	ARMH1	ENST00000458657	50878
chr1	44764767	44770767	+	ENSG00000142945	KIF2C	ENST00000372224	27930
chr1	44775779	44781779	+	ENSG00000142937	RPS8	ENST00000396651	3239
chr1	44780585	44786585	-	ENSG00000142959	BEST4	ENST00000372207	4585
chr1	44802893	44808893	-	ENSG00000188396	DYNLT4	ENST00000339355	1458
chr1	44802990	44808990	+	ENSG00000173846	PLK3	ENST00000372201	5613
chr1	44812585	44818585	+	ENSG00000222009	BTBD19	ENST00000485668	6989
chr1	44816844	44822844	-	ENSG00000117425	PTCH2	ENST00000447098	23100
chr1	44847522	44853522	-	ENSG00000070785	EIF2B3	ENST00000620860	136200
chr1	44999548	45005548	-	ENSG00000126107	HECTD3	ENST00000372172	8776
chr1	45012504	45018504	+	ENSG00000126088	UROD	ENST00000652165	4554
chr1	45085075	45091075	-	ENSG00000162415	ZSWIM5	ENST00000464588	218134
chr1	45325710	45331710	+	ENSG00000186603	HPDL	ENST00000334815	1815
chr1	45326270	45332270	-	ENSG00000132781	MUTYH	ENST00000672011	11623
chr1	45340883	45346883	-	ENSG00000070759	TESK2	ENST00000372086	147280
chr1	45340973	45346973	+	ENSG00000132773	TOE1	ENST00000372090	3803
chr1	45490866	45496866	-	ENSG00000280670	CCDC163	ENST00000626177	6213
chr1	45507914	45513914	-	ENSG00000117450	PRDX1	ENST00000676549	31818
chr1	45510382	45516382	+	ENSG00000132763	MMACHC	ENST00000401061	13082
chr1	45567049	45573049	+	ENSG00000117448	AKR1A1	ENST00000372070	19506
chr1	45615904	45621904	+	ENSG00000132780	NASP	ENST00000537798	34916
chr1	45617044	45623044	-	ENSG00000159588	CCDC17	ENST00000528266	4010
chr1	45624304	45630304	-	ENSG00000159592	GPBP1L1	ENST00000290795	59232
chr1	45691324	45697324	-	ENSG00000197429	IPP	ENST00000359942	56326
chr1	45691436	45697436	+	ENSG00000159596	TMEM69	ENST00000372025	6255
chr1	46033122	46039122	+	ENSG00000086015	MAST2	ENST00000361297	232510
chr1	46037142	46043142	-	ENSG00000117461	PIK3R3	ENST00000420542	92894
chr1	46040661	46046661	-	ENSG00000278139	P3R3URF-PIK3R3	ENST00000540385	132827
chr1	46172486	46178486	-	ENSG00000250719	P3R3URF	ENST00000506599	1002
chr1	46182962	46188962	+	ENSG00000117472	TSPAN1	ENST00000372003	10875
chr1	46185683	46191683	-	ENSG00000085998	POMGNT1	ENST00000371992	31622
chr1	46218256	46224256	+	ENSG00000171357	LURAP1	ENST00000371980	17922
chr1	46274462	46280462	-	ENSG00000132128	LRRC41	ENST00000617190	26154
chr1	46275480	46281480	+	ENSG00000085999	RAD54L	ENST00000671528	30780
chr1	46313776	46319776	+	ENSG00000173660	UQCRH	ENST00000311672	13078
chr1	46362152	46368152	+	ENSG00000117481	NSUN4	ENST00000307089	24363
chr1	46410845	46416845	+	ENSG00000117480	FAAH	ENST00000243167	19528
chr1	46513216	46519216	+	ENSG00000197587	DMBX1	ENST00000360032	26380
chr1	46529166	46535166	-	ENSG00000282881	TMEM275	ENST00000634804	11803
chr1	46542641	46548641	-	ENSG00000162456	KNCN	ENST00000481882	6006
chr1	46554408	46560408	-	ENSG00000079277	MKNK1	ENST00000341183	46886
chr1	46604719	46610719	-	ENSG00000142961	MOB3C	ENST00000319928	9092
chr1	46629737	46635737	-	ENSG00000123472	ATPAF1	ENST00000576409	35717
chr1	46670251	46676251	+	ENSG00000186118	TEX38	ENST00000564071	4396
chr1	46671659	46677659	-	ENSG00000159658	EFCAB14	ENST00000674268	44480
chr1	46807850	46813850	+	ENSG00000142973	CYP4B1	ENST00000546128	53012
chr1	46926177	46932177	-	ENSG00000187048	CYP4A11	ENST00000475477	12307
chr1	47047751	47053751	+	ENSG00000186377	CYP4X1	ENST00000371901	27082
chr1	47115318	47121318	+	ENSG00000186160	CYP4Z1	ENST00000334194	51087
chr1	47146727	47152727	+	ENSG00000162365	CYP4A22	ENST00000371891	12286
chr1	47180971	47186971	-	ENSG00000162366	PDZK1IP1	ENST00000371885	7073
chr1	47213291	47219291	-	ENSG00000162367	TAL1	ENST00000691006	15934
chr1	47247173	47253173	-	ENSG00000123473	STIL	ENST00000337817	64719
chr1	47375839	47381839	+	ENSG00000162368	CMPK1	ENST00000371873	45049
chr1	47415052	47421052	+	ENSG00000186790	FOXE3	ENST00000335071	1767
chr1	47437691	47443691	+	ENSG00000186564	FOXD2	ENST00000334793	2647
chr1	47757528	47763528	-	ENSG00000269113	TRABD2B	ENST00000606738	236857
