Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
PLEC	12	1	0	0	0	13	12	12
PTPRF	13	0	0	0	0	13	12	12
PTPRZ1	13	0	0	0	0	13	12	12
SBF2	11	2	0	0	0	13	12	12
SCN4A	12	0	0	1	0	13	12	12
SEC16B	12	1	0	0	0	13	12	12
SMG8	12	1	0	0	0	13	12	12
STAT4	10	2	0	1	0	13	12	12
ZEB2	13	0	0	0	0	13	12	12
AARS	10	1	0	1	0	12	12	12
ABCC4	12	0	0	0	0	12	12	12
ADAMTS17	11	1	0	0	0	12	12	12
AIM1	11	1	0	0	0	12	12	12
ARAP3	12	0	0	0	0	12	12	12
ATAD5	10	1	0	1	0	12	12	12
ATP13A4	10	1	0	1	0	12	12	12
ATP2B3	11	0	0	1	0	12	12	12
ATP9A	10	2	0	0	0	12	12	12
BCOR	11	1	0	0	0	12	12	12
BCORL1	11	1	0	0	0	12	12	12
BDP1	11	1	0	0	0	12	12	12
BNC1	12	0	0	0	0	12	12	12
BPTF	12	0	0	0	0	12	12	12
CEP250	11	1	0	0	0	12	12	12
CHD1L	9	1	0	1	1	12	12	12
CKAP5	11	1	0	0	0	12	12	12
CNTN1	12	0	0	0	0	12	12	12
CRNKL1	10	2	0	0	0	12	12	12
CRYBG3	12	0	0	0	0	12	12	12
CUL7	10	0	0	2	0	12	12	12
DENND5B	11	1	0	0	0	12	12	12
DHX9	12	0	0	0	0	12	12	12
DLG1	10	2	0	0	0	12	12	12
DNMBP	10	2	0	0	0	12	12	12
DOCK9	12	0	0	0	0	12	12	12
FAM13C	10	2	0	0	0	12	12	12
FAM171B	11	1	0	0	0	12	12	12
FAM208A	11	1	0	0	0	12	12	12
GPRASP1	8	4	0	0	0	12	12	12
HIST1H2AE	12	0	0	0	0	12	12	12
HTATSF1	12	0	0	0	0	12	12	12
IGF2R	11	1	0	0	0	12	12	12
ITGA1	12	0	0	0	0	12	12	12
ITIH6	10	1	0	1	0	12	12	12
JAK3	11	0	0	1	0	12	12	12
KIAA0319	11	1	0	0	0	12	12	12
KIRREL	12	0	0	0	0	12	12	12
MAGI2	12	0	0	0	0	12	12	12
MARK1	12	0	0	0	0	12	12	12
MAST4	11	0	0	1	0	12	12	12
MED12L	11	1	0	0	0	12	12	12
MED23	6	5	0	1	0	12	12	12
MYOM1	11	1	0	0	0	12	12	12
NAV2	10	2	0	0	0	12	12	12
NID1	11	1	0	0	0	12	12	12
NLGN3	11	0	0	1	0	12	12	12
NLGN4X	12	0	0	0	0	12	12	12
NLRP2	6	3	0	3	0	12	12	12
NPHP4	12	0	0	0	0	12	12	12
NRP2	11	1	0	0	0	12	12	12
OAS2	12	0	0	0	0	12	12	12
PCDHGA1	12	0	0	0	0	12	12	12
PCSK5	9	1	0	2	0	12	12	12
PMFBP1	12	0	0	0	0	12	12	12
PPEF1	10	2	0	0	0	12	12	12
PRDM1	12	0	0	0	0	12	12	12
PRKG2	10	2	0	0	0	12	12	12
PRPF8	10	2	0	0	0	12	12	12
PTK2	11	1	0	0	0	12	12	12
PZP	10	2	0	0	0	12	12	12
RASAL2	11	1	0	0	0	12	12	12
RGS7	8	2	0	2	0	12	12	12
RIF1	12	0	0	0	0	12	12	12
SALL1	12	0	0	0	0	12	12	12
SETDB1	11	1	0	0	0	12	12	12
SFMBT1	11	1	0	0	0	12	12	12
SLC12A5	11	1	0	0	0	12	12	12
SMARCA1	10	1	0	1	0	12	12	12
SMARCA4	9	2	0	1	0	12	12	12
SUPT5H	8	3	0	1	0	12	12	12
SUPT6H	12	0	0	0	0	12	12	12
SYBU	11	1	0	0	0	12	12	12
TBX3	11	0	0	1	0	12	12	12
TENM4	11	1	0	0	0	12	12	12
TNIK	11	1	0	0	0	12	12	12
TRIP11	11	0	0	1	0	12	12	12
TRPA1	12	0	0	0	0	12	12	12
UNC13A	11	0	0	1	0	12	12	12
ZC3H11A	12	0	0	0	0	12	12	12
ZMYM4	8	3	0	1	0	12	12	12
ZNF41	10	1	1	0	0	12	12	12
ADNP	15	0	0	0	0	15	11	11
NES	13	2	0	0	0	15	11	11
STAG1	14	0	0	1	0	15	11	11
CCDC150	13	0	0	1	0	14	11	11
CEP152	13	1	0	0	0	14	11	11
COL1A1	13	0	0	1	0	14	11	11
FRYL	14	0	0	0	0	14	11	11
ITGA8	12	1	0	1	0	14	11	11
KIAA0232	12	2	0	0	0	14	11	11
TTC28	13	1	0	0	0	14	11	11
ZNF106	11	2	0	1	0	14	11	11
ZNF91	11	2	0	1	0	14	11	11
ANO4	11	1	0	0	1	13	11	11
ATAD2	11	2	0	0	0	13	11	11
CCDC88C	10	2	0	1	0	13	11	11
CNKSR2	11	2	0	0	0	13	11	11
FAM120C	11	2	0	0	0	13	11	11
FNDC1	13	0	0	0	0	13	11	11
GRID2	13	0	0	0	0	13	11	11
HEATR5A	12	1	0	0	0	13	11	11
INADL	11	1	0	1	0	13	11	11
NHS	12	1	0	0	0	13	11	11
PDE4DIP	13	0	0	0	0	13	11	11
RGS22	11	2	0	0	0	13	11	11
TRPM3	12	1	0	0	0	13	11	11
VWDE	13	0	0	0	0	13	11	11
WNK1	9	3	0	1	0	13	11	11
ZCCHC6	10	1	0	2	0	13	11	11
ACACB	11	0	0	1	0	12	11	11
AKAP12	12	0	0	0	0	12	11	11
ANKRD28	12	0	0	0	0	12	11	11
CCDC144A	11	1	0	0	0	12	11	11
CEP95	11	1	0	0	0	12	11	11
CNTNAP4	10	1	0	1	0	12	11	11
COL27A1	12	0	0	0	0	12	11	11
CTNND2	11	1	0	0	0	12	11	11
DNM3	11	1	0	0	0	12	11	11
DOCK1	10	2	0	0	0	12	11	11
DSCAM	12	0	0	0	0	12	11	11
DYSF	10	1	0	1	0	12	11	11
GOLGA3	11	1	0	0	0	12	11	11
GRIA1	10	1	0	1	0	12	11	11
IKBKAP	12	0	0	0	0	12	11	11
IL1RAP	10	2	0	0	0	12	11	11
INTS6	12	0	0	0	0	12	11	11
ITGAX	11	1	0	0	0	12	11	11
ITSN1	11	0	0	1	0	12	11	11
ITSN2	11	1	0	0	0	12	11	11
KIAA1033	11	1	0	0	0	12	11	11
MEGF10	12	0	0	0	0	12	11	11
MIB1	10	2	0	0	0	12	11	11
MYH11	12	0	0	0	0	12	11	11
MYOM3	12	0	0	0	0	12	11	11
NLRC4	11	1	0	0	0	12	11	11
NUMA1	11	1	0	0	0	12	11	11
NUP98	12	0	0	0	0	12	11	11
OGDHL	12	0	0	0	0	12	11	11
PCDH9	11	1	0	0	0	12	11	11
PCDHA10	12	0	0	0	0	12	11	11
PEAK1	12	0	0	0	0	12	11	11
PIEZO2	12	0	0	0	0	12	11	11
POLE	12	0	0	0	0	12	11	11
PPFIA2	10	2	0	0	0	12	11	11
RB1CC1	10	1	0	1	0	12	11	11
RTTN	9	2	0	1	0	12	11	11
SHPRH	10	1	0	1	0	12	11	11
TARBP1	10	1	0	1	0	12	11	11
TBC1D25	12	0	0	0	0	12	11	11
TPTE	10	2	0	0	0	12	11	11
TTC21A	11	1	0	0	0	12	11	11
UBR3	11	1	0	0	0	12	11	11
UMODL1	11	1	0	0	0	12	11	11
UNC13B	11	1	0	0	0	12	11	11
WWP2	11	1	0	0	0	12	11	11
ZSWIM8	11	0	1	0	0	12	11	11
ACTN2	9	1	0	1	0	11	11	11
ADAMTS13	11	0	0	0	0	11	11	11
ADAMTS7	10	1	0	0	0	11	11	11
ADGRL2	9	2	0	0	0	11	11	11
AFF3	11	0	0	0	0	11	11	11
BAZ1A	10	1	0	0	0	11	11	11
BCAN	10	1	0	0	0	11	11	11
BCAS1	8	2	0	1	0	11	11	11
BRINP1	11	0	0	0	0	11	11	11
BRIP1	9	1	0	1	0	11	11	11
BZRAP1	10	1	0	0	0	11	11	11
C2CD3	10	1	0	0	0	11	11	11
CASR	11	0	0	0	0	11	11	11
CDH10	11	0	0	0	0	11	11	11
CDH8	11	0	0	0	0	11	11	11
CELSR1	9	0	0	2	0	11	11	11
CHD3	10	1	0	0	0	11	11	11
COL5A2	10	0	0	1	0	11	11	11
CTTNBP2	10	1	0	0	0	11	11	11
CUL4B	9	2	0	0	0	11	11	11
CUL9	11	0	0	0	0	11	11	11
DAAM2	10	0	0	1	0	11	11	11
DICER1	11	0	0	0	0	11	11	11
DMBT1	11	0	0	0	0	11	11	11
DNM1	10	1	0	0	0	11	11	11
DOPEY1	8	3	0	0	0	11	11	11
EHMT1	9	1	0	1	0	11	11	11
EPHA7	8	2	0	1	0	11	11	11
FAM91A1	10	1	0	0	0	11	11	11
FANCI	10	0	0	1	0	11	11	11
FER1L5	10	1	0	0	0	11	11	11
FMNL3	11	0	0	0	0	11	11	11
GBF1	11	0	0	0	0	11	11	11
GCN1L1	10	1	0	0	0	11	11	11
GPR158	10	1	0	0	0	11	11	11
GUCY2C	11	0	0	0	0	11	11	11
HDAC6	11	0	0	0	0	11	11	11
KCNQ3	9	1	0	1	0	11	11	11
KIDINS220	10	1	0	0	0	11	11	11
KLHL1	8	2	0	1	0	11	11	11
LAMC1	11	0	0	0	0	11	11	11
LTBP4	8	3	0	0	0	11	11	11
MAP3K13	8	2	0	1	0	11	11	11
MAP3K4	6	5	0	0	0	11	11	11
MATN2	11	0	0	0	0	11	11	11
MBD5	8	2	0	1	0	11	11	11
MBD6	6	3	0	1	1	11	11	11
MCM3AP	10	0	0	1	0	11	11	11
MID1	10	1	0	0	0	11	11	11
MLH3	11	0	0	0	0	11	11	11
MORC1	10	1	0	0	0	11	11	11
MYO6	10	1	0	0	0	11	11	11
NEK10	8	3	0	0	0	11	11	11
NEK5	10	1	0	0	0	11	11	11
NINL	11	0	0	0	0	11	11	11
NLRC5	11	0	0	0	0	11	11	11
NLRP11	11	0	0	0	0	11	11	11
NLRP3	10	1	0	0	0	11	11	11
NRIP1	10	1	0	0	0	11	11	11
NWD1	10	1	0	0	0	11	11	11
PLCG1	9	1	0	1	0	11	11	11
PPRC1	10	1	0	0	0	11	11	11
PTCH1	11	0	0	0	0	11	11	11
RAB3GAP2	9	2	0	0	0	11	11	11
RGPD3	10	1	0	0	0	11	11	11
RPGR	10	0	0	1	0	11	11	11
RREB1	11	0	0	0	0	11	11	11
SCN5A	9	2	0	0	0	11	11	11
SLC30A5	11	0	0	0	0	11	11	11
SLC4A2	10	1	0	0	0	11	11	11
SLC4A4	11	0	0	0	0	11	11	11
SLC8A1	11	0	0	0	0	11	11	11
SMC1B	10	1	0	0	0	11	11	11
SMYD3	8	2	0	1	0	11	11	11
SPECC1L	9	1	0	1	0	11	11	11
SPG11	8	2	0	1	0	11	11	11
STK10	10	1	0	0	0	11	11	11
TANC2	11	0	0	0	0	11	11	11
TARS2	10	1	0	0	0	11	11	11
TBC1D8	9	2	0	0	0	11	11	11
TBC1D8B	11	0	0	0	0	11	11	11
TECTA	11	0	0	0	0	11	11	11
TEX14	10	1	0	0	0	11	11	11
TIAM2	10	0	0	1	0	11	11	11
TICRR	11	0	0	0	0	11	11	11
TNR	11	0	0	0	0	11	11	11
UPF2	8	3	0	0	0	11	11	11
USP15	10	0	0	1	0	11	11	11
VCPIP1	11	0	0	0	0	11	11	11
WSCD2	11	0	0	0	0	11	11	11
ZFC3H1	9	2	0	0	0	11	11	11
ZMYM3	8	3	0	0	0	11	11	11
ZNF318	11	0	0	0	0	11	11	11
ZNF407	11	0	0	0	0	11	11	11
ZNF546	10	1	0	0	0	11	11	11
ZRANB3	9	1	0	1	0	11	11	11
APOBR	15	0	0	0	0	15	10	10
ASXL1	14	1	0	0	0	15	10	10
CPED1	13	1	0	0	0	14	10	10
RALGAPA1	12	2	0	0	0	14	10	10
ATP13A3	11	0	0	2	0	13	10	10
CAMSAP1	13	0	0	0	0	13	10	10
KIF27	10	3	0	0	0	13	10	10
LRPPRC	12	1	0	0	0	13	10	10
PLCB1	10	2	0	1	0	13	10	10
ABCA6	8	3	0	1	0	12	10	10
ABCB4	9	3	0	0	0	12	10	10
ARHGAP5	9	3	0	0	0	12	10	10
BAZ1B	10	2	0	0	0	12	10	10
C5	12	0	0	0	0	12	10	10
DOCK3	12	0	0	0	0	12	10	10
ENPP2	11	1	0	0	0	12	10	10
FASN	11	0	0	1	0	12	10	10
FGD6	12	0	0	0	0	12	10	10
HERC6	11	1	0	0	0	12	10	10
KCNQ5	10	2	0	0	0	12	10	10
KIAA1217	12	0	0	0	0	12	10	10
MPDZ	10	1	0	1	0	12	10	10
MYO3B	10	2	0	0	0	12	10	10
PHF8	10	1	0	1	0	12	10	10
PIK3R1	9	3	0	0	0	12	10	10
RALGAPB	11	1	0	0	0	12	10	10
RFX6	11	1	0	0	0	12	10	10
SON	12	0	0	0	0	12	10	10
SPEF2	8	3	0	1	0	12	10	10
TRAPPC8	9	3	0	0	0	12	10	10
ZNF528	8	4	0	0	0	12	10	10
ABCA4	11	0	0	0	0	11	10	10
ABCA5	11	0	0	0	0	11	10	10
ABCC10	11	0	0	0	0	11	10	10
ABCC12	11	0	0	0	0	11	10	10
ADCY10	9	2	0	0	0	11	10	10
ANKFN1	11	0	0	0	0	11	10	10
ANKRD36C	10	1	0	0	0	11	10	10
C3	11	0	0	0	0	11	10	10
CDK12	9	2	0	0	0	11	10	10
CEP70	9	2	0	0	0	11	10	10
CHD2	10	1	0	0	0	11	10	10
CNTN6	9	1	0	1	0	11	10	10
COPA	11	0	0	0	0	11	10	10
DOCK8	11	0	0	0	0	11	10	10
DPP6	10	1	0	0	0	11	10	10
EEA1	10	1	0	0	0	11	10	10
EFCAB5	10	1	0	0	0	11	10	10
EIF2AK4	10	1	0	0	0	11	10	10
EVPL	10	1	0	0	0	11	10	10
EXOC2	9	2	0	0	0	11	10	10
IFT172	9	1	0	1	0	11	10	10
KIAA0195	10	1	0	0	0	11	10	10
KIAA0368	9	2	0	0	0	11	10	10
KIF14	10	0	0	1	0	11	10	10
KIF21B	11	0	0	0	0	11	10	10
LRRC16A	10	1	0	0	0	11	10	10
LRRC37A3	9	1	0	1	0	11	10	10
MTHFD1	8	1	0	2	0	11	10	10
MUC6	9	2	0	0	0	11	10	10
N4BP2	10	1	0	0	0	11	10	10
NCOA3	10	1	0	0	0	11	10	10
NLRP1	11	0	0	0	0	11	10	10
NLRP7	10	1	0	0	0	11	10	10
NRCAM	8	3	0	0	0	11	10	10
NSD1	11	0	0	0	0	11	10	10
NUP155	10	1	0	0	0	11	10	10
PARP14	10	1	0	0	0	11	10	10
PCDH10	9	2	0	0	0	11	10	10
PCDHA11	11	0	0	0	0	11	10	10
PCDHGA7	10	1	0	0	0	11	10	10
PCDHGB7	11	0	0	0	0	11	10	10
PHF20L1	9	2	0	0	0	11	10	10
PITRM1	10	1	0	0	0	11	10	10
PLA2G4A	10	0	0	1	0	11	10	10
PLA2R1	11	0	0	0	0	11	10	10
PTPRC	9	2	0	0	0	11	10	10
PTPRM	8	2	0	1	0	11	10	10
RAPGEF2	8	2	0	1	0	11	10	10
RGPD4	9	2	0	0	0	11	10	10
ROBO2	10	1	0	0	0	11	10	10
SEMA5A	9	2	0	0	0	11	10	10
SGIP1	10	1	0	0	0	11	10	10
SLFN13	6	5	0	0	0	11	10	10
SMARCA2	9	2	0	0	0	11	10	10
SORCS1	7	3	0	1	0	11	10	10
SPINK5	8	3	0	0	0	11	10	10
SPTBN4	11	0	0	0	0	11	10	10
TANC1	9	2	0	0	0	11	10	10
TDRD1	11	0	0	0	0	11	10	10
THRAP3	11	0	0	0	0	11	10	10
TMPRSS15	10	0	0	1	0	11	10	10
TMTC4	9	0	0	2	0	11	10	10
TNRC6C	10	1	0	0	0	11	10	10
UACA	9	2	0	0	0	11	10	10
USO1	10	1	0	0	0	11	10	10
VWA3A	11	0	0	0	0	11	10	10
VWA8	10	1	0	0	0	11	10	10
ZC3H12C	9	2	0	0	0	11	10	10
ZGRF1	10	1	0	0	0	11	10	10
ZKSCAN7	10	1	0	0	0	11	10	10
ADAMTS2	9	0	0	1	0	10	10	10
ADGRA3	9	1	0	0	0	10	10	10
ADGRF5	9	0	0	1	0	10	10	10
ADGRL4	8	2	0	0	0	10	10	10
APBA2	9	1	0	0	0	10	10	10
ARHGEF1	8	1	0	1	0	10	10	10
ASCC3	9	1	0	0	0	10	10	10
ASTN2	10	0	0	0	0	10	10	10
ATG2B	9	1	0	0	0	10	10	10
ATP11A	7	1	0	2	0	10	10	10
ATP11C	7	3	0	0	0	10	10	10
ATP1A4	9	0	0	1	0	10	10	10
ATXN1	10	0	0	0	0	10	10	10
BAP1	9	1	0	0	0	10	10	10
BBX	10	0	0	0	0	10	10	10
BCL9	10	0	0	0	0	10	10	10
CABIN1	10	0	0	0	0	10	10	10
CACNA1S	9	1	0	0	0	10	10	10
CAPRIN2	7	2	0	1	0	10	10	10
CARD11	9	1	0	0	0	10	10	10
CASC5	9	1	0	0	0	10	10	10
CCDC80	10	0	0	0	0	10	10	10
CDH20	10	0	0	0	0	10	10	10
CDK5RAP2	8	2	0	0	0	10	10	10
CELSR3	8	2	0	0	0	10	10	10
CNTNAP1	10	0	0	0	0	10	10	10
CNTNAP2	8	2	0	0	0	10	10	10
COG1	9	0	0	1	0	10	10	10
COL17A1	9	1	0	0	0	10	10	10
COL4A2	10	0	0	0	0	10	10	10
CTNNA2	10	0	0	0	0	10	10	10
CUX1	8	1	0	1	0	10	10	10
CYFIP1	10	0	0	0	0	10	10	10
DAB1	7	3	0	0	0	10	10	10
DCDC1	10	0	0	0	0	10	10	10
DDR2	10	0	0	0	0	10	10	10
DGKD	8	2	0	0	0	10	10	10
DIAPH2	10	0	0	0	0	10	10	10
DLGAP2	7	2	0	1	0	10	10	10
DLGAP4	10	0	0	0	0	10	10	10
DUOX1	10	0	0	0	0	10	10	10
EFCAB6	9	0	0	1	0	10	10	10
EPB41L3	10	0	0	0	0	10	10	10
EPHA5	10	0	0	0	0	10	10	10
ERCC5	10	0	0	0	0	10	10	10
ESYT1	9	1	0	0	0	10	10	10
EXT2	10	0	0	0	0	10	10	10
FAAH	9	0	1	0	0	10	10	10
FANCD2	8	2	0	0	0	10	10	10
FAP	9	1	0	0	0	10	10	10
FLRT3	7	3	0	0	0	10	10	10
FRMPD2	10	0	0	0	0	10	10	10
FTSJ3	10	0	0	0	0	10	10	10
GAPVD1	9	1	0	0	0	10	10	10
GIMAP8	9	1	0	0	0	10	10	10
GNPTAB	9	1	0	0	0	10	10	10
GPC5	9	1	0	0	0	10	10	10
GPR179	9	1	0	0	0	10	10	10
GRM1	9	1	0	0	0	10	10	10
GTF2IRD2	8	2	0	0	0	10	10	10
HCFC2	7	2	0	1	0	10	10	10
HPS3	9	1	0	0	0	10	10	10
ITGB2	8	1	1	0	0	10	10	10
ITK	8	2	0	0	0	10	10	10
JAK1	7	1	0	2	0	10	10	10
KCNH1	10	0	0	0	0	10	10	10
KDM3B	10	0	0	0	0	10	10	10
KIAA0226	10	0	0	0	0	10	10	10
KIAA1614	10	0	0	0	0	10	10	10
KIF17	9	0	0	1	0	10	10	10
KIF1A	9	0	0	1	0	10	10	10
L1CAM	10	0	0	0	0	10	10	10
LAMB2	7	2	0	1	0	10	10	10
LAMB3	10	0	0	0	0	10	10	10
LEPR	9	1	0	0	0	10	10	10
LIFR	5	4	0	1	0	10	10	10
LRCH1	10	0	0	0	0	10	10	10
LRP12	9	1	0	0	0	10	10	10
LRRC8C	9	1	0	0	0	10	10	10
MAGED1	8	2	0	0	0	10	10	10
MAST2	10	0	0	0	0	10	10	10
MCM7	8	2	0	0	0	10	10	10
MIS18BP1	9	1	0	0	0	10	10	10
MKRN3	10	0	0	0	0	10	10	10
MYCBPAP	10	0	0	0	0	10	10	10
MYOF	9	1	0	0	0	10	10	10
NAALADL2	9	1	0	0	0	10	10	10
NBEAL2	9	1	0	0	0	10	10	10
NEDD4L	9	0	0	1	0	10	10	10
NOTCH4	10	0	0	0	0	10	10	10
NRD1	9	0	0	1	0	10	10	10
NUAK1	10	0	0	0	0	10	10	10
NUP153	10	0	0	0	0	10	10	10
NUP210	8	1	0	1	0	10	10	10
NWD2	9	1	0	0	0	10	10	10
OVCH1	8	2	0	0	0	10	10	10
P3H2	7	2	0	1	0	10	10	10
PC	9	1	0	0	0	10	10	10
PCDHGA2	10	0	0	0	0	10	10	10
PCDHGA9	9	1	0	0	0	10	10	10
PCDHGB6	9	1	0	0	0	10	10	10
PDZRN3	10	0	0	0	0	10	10	10
PIK3CB	9	1	0	0	0	10	10	10
PKD1	9	1	0	0	0	10	10	10
PLD5	9	1	0	0	0	10	10	10
PMS1	8	2	0	0	0	10	10	10
PPP1R9A	8	2	0	0	0	10	10	10
PREX1	9	1	0	0	0	10	10	10
PRTG	9	1	0	0	0	10	10	10
PTCHD1	9	1	0	0	0	10	10	10
PUM2	9	1	0	0	0	10	10	10
QRICH2	9	1	0	0	0	10	10	10
RBM12	8	2	0	0	0	10	10	10
RBM6	9	0	0	0	1	10	10	10
RC3H1	10	0	0	0	0	10	10	10
RICTOR	9	1	0	0	0	10	10	10
RIN3	8	1	0	1	0	10	10	10
ROR1	9	1	0	0	0	10	10	10
RUNX1T1	10	0	0	0	0	10	10	10
SEL1L3	10	0	0	0	0	10	10	10
SLC9C1	10	0	0	0	0	10	10	10
SLITRK2	10	0	0	0	0	10	10	10
SOGA1	10	0	0	0	0	10	10	10
SORBS1	9	1	0	0	0	10	10	10
SPAG5	10	0	0	0	0	10	10	10
SPEG	10	0	0	0	0	10	10	10
STK31	9	1	0	0	0	10	10	10
SUPT16H	10	0	0	0	0	10	10	10
TET3	9	0	0	1	0	10	10	10
TF	9	1	0	0	0	10	10	10
TMEM132C	10	0	0	0	0	10	10	10
TNKS1BP1	8	1	0	1	0	10	10	10
TP53BP2	8	1	0	1	0	10	10	10
TRAPPC10	9	1	0	0	0	10	10	10
TRAPPC9	8	2	0	0	0	10	10	10
TRHDE	10	0	0	0	0	10	10	10
TSPYL2	9	0	0	1	0	10	10	10
UPF3B	9	1	0	0	0	10	10	10
WDR66	10	0	0	0	0	10	10	10
WHSC1L1	7	3	0	0	0	10	10	10
WWC1	10	0	0	0	0	10	10	10
WWC3	8	2	0	0	0	10	10	10
ZEB1	9	1	0	0	0	10	10	10
ZNF229	9	1	0	0	0	10	10	10
ZNF43	10	0	0	0	0	10	10	10
ZNF532	9	1	0	0	0	10	10	10
ZNF592	9	1	0	0	0	10	10	10
ZNF644	8	2	0	0	0	10	10	10
ZNF831	8	2	0	0	0	10	10	10
CEP126	13	0	0	0	0	13	9	9
RASGRF1	11	1	0	1	0	13	9	9
C1orf101	11	1	0	0	0	12	9	9
CD109	11	1	0	0	0	12	9	9
TRAK2	10	1	0	0	1	12	9	9
ZNF608	11	1	0	0	0	12	9	9
A2ML1	10	1	0	0	0	11	9	9
ADAMTS12	11	0	0	0	0	11	9	9
ATN1	11	0	0	0	0	11	9	9
ATP2B4	10	1	0	0	0	11	9	9
ATXN2	9	2	0	0	0	11	9	9
DGKK	10	1	0	0	0	11	9	9
DHX57	11	0	0	0	0	11	9	9
DYRK1A	10	1	0	0	0	11	9	9
ITGA6	10	1	0	0	0	11	9	9
MED13L	11	0	0	0	0	11	9	9
MSH6	9	2	0	0	0	11	9	9
NELL1	9	1	0	1	0	11	9	9
OGT	11	0	0	0	0	11	9	9
OLFML2B	9	2	0	0	0	11	9	9
PDE5A	9	2	0	0	0	11	9	9
PIK3R4	11	0	0	0	0	11	9	9
PJA1	8	3	0	0	0	11	9	9
PKP4	10	1	0	0	0	11	9	9
SHROOM4	11	0	0	0	0	11	9	9
SLITRK4	8	3	0	0	0	11	9	9
ZHX2	10	1	0	0	0	11	9	9
ABCC8	9	0	0	1	0	10	9	9
ABI3BP	10	0	0	0	0	10	9	9
AEBP1	10	0	0	0	0	10	9	9
AP4E1	9	1	0	0	0	10	9	9
APP	9	1	0	0	0	10	9	9
ATP2B2	8	2	0	0	0	10	9	9
AUTS2	9	1	0	0	0	10	9	9
C11orf30	10	0	0	0	0	10	9	9
CFAP54	8	1	0	1	0	10	9	9
CGN	9	1	0	0	0	10	9	9
CLTC	8	2	0	0	0	10	9	9
COL24A1	8	2	0	0	0	10	9	9
COL3A1	9	1	0	0	0	10	9	9
CSTF3	10	0	0	0	0	10	9	9
DIP2B	10	0	0	0	0	10	9	9
DNMT1	9	1	0	0	0	10	9	9
ELMO1	8	2	0	0	0	10	9	9
EPHB1	10	0	0	0	0	10	9	9
FAM184A	9	1	0	0	0	10	9	9
FBF1	10	0	0	0	0	10	9	9
GABRA4	10	0	0	0	0	10	9	9
GPATCH8	9	1	0	0	0	10	9	9
IGF1R	10	0	0	0	0	10	9	9
IL1RAPL1	8	2	0	0	0	10	9	9
IPO8	8	1	0	1	0	10	9	9
IQSEC2	9	1	0	0	0	10	9	9
KCNMA1	9	1	0	0	0	10	9	9
KDM5A	10	0	0	0	0	10	9	9
KDR	10	0	0	0	0	10	9	9
KIAA1324L	9	0	0	1	0	10	9	9
KIAA1549	8	2	0	0	0	10	9	9
KIAA1551	8	2	0	0	0	10	9	9
L3MBTL1	10	0	0	0	0	10	9	9
LRP4	9	1	0	0	0	10	9	9
LRP5	10	0	0	0	0	10	9	9
LRP6	10	0	0	0	0	10	9	9
LTBP2	10	0	0	0	0	10	9	9
MAGI3	9	1	0	0	0	10	9	9
MAP10	8	2	0	0	0	10	9	9
MAP3K15	10	0	0	0	0	10	9	9
MAP3K19	7	3	0	0	0	10	9	9
MAP4K4	10	0	0	0	0	10	9	9
MECOM	9	0	0	1	0	10	9	9
MICAL2	8	2	0	0	0	10	9	9
MLH1	7	1	1	1	0	10	9	9
MLLT10	9	1	0	0	0	10	9	9
MROH8	9	0	0	1	0	10	9	9
MYH2	10	0	0	0	0	10	9	9
NCL	10	0	0	0	0	10	9	9
NOS2	10	0	0	0	0	10	9	9
NYNRIN	10	0	0	0	0	10	9	9
PARP4	9	1	0	0	0	10	9	9
PDZRN4	10	0	0	0	0	10	9	9
PER2	8	1	0	1	0	10	9	9
PHLDB1	10	0	0	0	0	10	9	9
PLEKHG1	10	0	0	0	0	10	9	9
RALGAPA2	9	1	0	0	0	10	9	9
RASAL3	10	0	0	0	0	10	9	9
SEC24A	10	0	0	0	0	10	9	9
SH2B1	10	0	0	0	0	10	9	9
SLC1A6	9	0	0	1	0	10	9	9
SLITRK6	9	1	0	0	0	10	9	9
SMC1A	9	1	0	0	0	10	9	9
SPAG9	10	0	0	0	0	10	9	9
SSFA2	10	0	0	0	0	10	9	9
TLR3	10	0	0	0	0	10	9	9
USP28	8	2	0	0	0	10	9	9
USP7	10	0	0	0	0	10	9	9
VCAM1	8	1	0	1	0	10	9	9
WDR33	8	2	0	0	0	10	9	9
WWP1	8	1	0	1	0	10	9	9
XPC	9	0	0	1	0	10	9	9
ZFYVE26	9	0	0	1	0	10	9	9
ZMYM2	9	0	0	1	0	10	9	9
ACE	8	0	0	1	0	9	9	9
ADAMTS1	9	0	0	0	0	9	9	9
ADCY5	9	0	0	0	0	9	9	9
ADGRE2	8	1	0	0	0	9	9	9
AHI1	7	2	0	0	0	9	9	9
ALK	8	1	0	0	0	9	9	9
ANO2	9	0	0	0	0	9	9	9
ANO5	9	0	0	0	0	9	9	9
AOX1	8	1	0	0	0	9	9	9
ATF6	8	1	0	0	0	9	9	9
ATRN	9	0	0	0	0	9	9	9
BAZ2A	9	0	0	0	0	9	9	9
C2CD5	8	1	0	0	0	9	9	9
C6	7	2	0	0	0	9	9	9
CASK	8	1	0	0	0	9	9	9
CCDC108	9	0	0	0	0	9	9	9
CCDC66	9	0	0	0	0	9	9	9
CDHR1	8	0	0	1	0	9	9	9
CEP120	6	3	0	0	0	9	9	9
CEP72	9	0	0	0	0	9	9	9
