Chr	Start	End	Name	Score	Strand	Length
chr1	109105951	109113857	C1orf194	0	-	7906
chr2	49918503	51225575	NRXN1	0	-	1307072
chr12	55221025	55221975	OR10A7	0	+	950
chr1	182054570	182061712	ZNF648	0	-	7142
chr3	39329709	39333680	CCR8	0	+	3971
chr15	30082955	30096690	GOLGA8J	0	+	13735
chr17	3397104	3398410	OR1E1	0	-	1306
chr17	3385930	3386874	OR1R1P	0	+	944
chr19	55354908	55363260	FAM71E2	0	-	8352
chr8	23701740	23706756	NKX2-6	0	-	5016
chr20	45648563	45670270	WFDC11	0	-	21707
chr12	39626167	39908300	C12orf40	0	+	282133
chr20	45607939	45631284	WFDC9	0	-	23345
chr16	30370934	30377991	MYLPF	0	+	7057
chr11	46719196	46739506	F2	0	+	20310
chr12	99647753	99650114	FAM71C	0	+	2361
chr9	124451425	124478589	ADGRD2	0	+	27164
chr16	20028239	20073890	GPR139	0	-	45651
chr1	242082986	242524697	PLD5	0	-	441711
chr20	45629739	45631196	WFDC10A	0	+	1457
chr6	36243203	36313955	PNPLA1	0	+	70752
chr12	85280220	85301784	ALX1	0	+	21564
chr13	45192853	45201045	KCTD4	0	-	8192
chr7	31514090	31658720	ITPRID1	0	+	144630
chr20	31465471	31476757	DEFB124	0	-	11286
chr17	41275659	41276697	KRTAP9-7	0	+	1038
chr20	31440632	31450257	DEFB123	0	+	9625
chr3	42856005	42875898	CYP8B1	0	-	19893
chr1	158754720	158755891	OR6K6	0	+	1171
chr13	36674020	36697839	SERTM1	0	+	23819
chr11	58227882	58228918	OR10Q1	0	-	1036
chr12	75391089	75432688	GLIPR1L2	0	+	41599
chr20	31377164	31390590	DEFB119	0	-	13426
chr7	98211439	98215457	BHLHA15	0	+	4018
chr6	131699644	131701401	OR2A4	0	-	1757
chr3	126526999	126558965	C3orf22	0	-	31966
chr1	158418210	158426237	OR10K2	0	-	8027
chr11	46383789	46391776	CHRM4	0	-	7987
chr10	127877841	127892941	CLRN3	0	-	15100
chr3	126524155	126543291	CHST13	0	+	19136
chrX	116170744	116174974	AGTR2	0	+	4230
chr18	14728272	14854667	ANKRD30B	0	+	126395
chr11	4643420	4655488	OR51E1	0	+	12068
chr6	50042099	50049929	DEFB112	0	-	7830
chr11	6205557	6211135	C11orf42	0	+	5578
chr11	6107684	6108835	OR56B4	0	+	1151
chr3	51955381	51957499	GPR62	0	+	2118
chr11	6019336	6034338	OR56A1	0	-	15002
chr11	5880629	5887079	OR52E4	0	+	6450
chr11	5808924	5821483	OR52N2	0	+	12559
chr1	172420685	172468831	C1orf105	0	+	48146
chr11	5786471	5791265	OR52N1	0	-	4794
chr11	5776165	5783355	OR52N5	0	-	7190
chr11	5761153	5767465	OR56B2P	0	+	6312
chr1	159800511	159816257	FCRL6	0	+	15746
chr11	5754243	5755958	OR52N4	0	+	1715
chr8	56436674	56446671	PENK	0	-	9997
chr4	5897373	6200555	C4orf50	0	-	303182
chr12	128267170	128707911	TMEM132C	0	+	440741
chr19	6426037	6433779	SLC25A41	0	-	7742
chr11	56988914	56989843	OR5AK2	0	+	929
chr17	34579487	34639318	TMEM132E	0	+	59831
chr3	138261437	138329886	NME9	0	-	68449
chr17	7420324	7421632	SPEM1	0	+	1308
chr11	56490435	56491370	OR5M8	0	-	935
chr2	219002846	219041527	CFAP65	0	-	38681
chr17	82371765	82377458	UTS2R	0	+	5693
chr12	48995149	48999375	DDN	0	-	4226
chr11	123942867	123943838	OR6T1	0	-	971
chr11	123902167	123909229	OR8D4	0	+	7062
chr4	150582151	150584693	MAB21L2	0	+	2542
chr14	20768404	20770948	EDDM3B	0	+	2544
chr14	20745887	20748380	EDDM3A	0	+	2493
chr11	5488685	5489749	OR52D1	0	+	1064
chr18	12093843	12129764	ANKRD62	0	+	35921
chr1	100538139	100542021	GPR88	0	+	3882
chr11	56288462	56292254	OR8H1	0	-	3792
chr11	56274154	56276819	OR5T1	0	+	2665
chr11	56231282	56234255	OR5T2	0	-	2973
chr19	8721634	8732160	OR2Z1	0	+	10526
chr11	56159394	56160317	OR8K5	0	-	923
chr11	56122373	56123311	OR8H3	0	+	938
chr11	56103687	56107658	OR8H2	0	+	3971
chr9	68536580	68540883	TMEM252	0	-	4303
chr19	463346	474983	ODF3L2	0	-	11637
chr11	56027654	56038191	OR5AS1	0	+	10537
chr19	8697400	8698795	ACTL9	0	-	1395
chr14	20640696	20641691	OR6S1	0	-	995
chr5	121851882	121852833	FTMT	0	+	951
chr11	55662201	55666195	OR4C6	0	+	3994
chr11	55635113	55640309	OR4P4	0	+	5196
chr11	55554307	55555419	OR4C15	0	+	1112
chr11	55367974	55368918	OR4A15	0	+	944
chr11	55343201	55344187	OR4A16	0	+	986
chr11	4449295	4450361	OR52K2	0	+	1066
chr5	135534282	135535964	NEUROG1	0	-	1682
chr20	38581195	38588463	ADIG	0	+	7268
chr12	85955666	86838904	MGAT4C	0	-	883238
chr11	49027501	49038451	TRIM49B	0	+	10950
chr11	5146824	5154757	OR52A1	0	-	7933
chr2	240029491	240030429	OR6B2	0	-	938
chr7	57450177	57473559	ZNF716	0	+	23382
chr5	170353487	170736632	KCNIP1	0	+	383145
chr17	79730943	79742219	ENPP7	0	+	11276
chr11	3217944	3218813	MRGPRG	0	-	869
chr2	236193459	236264409	ASB18	0	-	70950
chr1	52633168	52669683	SHISAL2A	0	+	36515
chr2	208142573	208146158	CRYGB	0	-	3585
chr4	48490252	48494389	ZAR1	0	+	4137
chr11	30009730	30017030	KCNA4	0	-	7300
chr15	26971181	27541984	GABRG3	0	+	570803
chr11	7957537	7965447	NLRP10	0	-	7910
chr19	48740852	48746909	IZUMO1	0	-	6057
chr17	30316333	30334059	TMIGD1	0	-	17726
chr4	41981756	41986465	DCAF4L1	0	+	4709
chr19	7056207	7069665	MBD3L3	0	-	13458
chr17	4788964	4790589	GLTPD2	0	+	1625
chr2	202073255	202205188	KIAA2012	0	+	131933
chr1	13281035	13285174	PRAMEF8	0	-	4139
chr10	88664441	88678814	LIPF	0	+	14373
chr11	7824818	7830840	OR5P3	0	-	6022
chr13	105465867	105491034	DAOA	0	+	25167
chr7	88759700	89338528	ZNF804B	0	+	578828
chr19	39296407	39298673	IFNL1	0	+	2266
chrY	18025787	18027746	CDY2A	0	+	1959
chr3	161496808	161503942	OTOL1	0	+	7134
chr11	64291302	64300031	KCNK4	0	+	8729
chr17	82359247	82363775	TEX19	0	+	4528
chrX	112630648	112680054	LHFPL1	0	-	49406
chr14	55413541	55456726	TBPL2	0	-	43185
chr3	8733802	8841808	CAV3	0	+	108006
chr14	20505537	20511169	RNASE10	0	+	5632
chr21	30880644	30881580	KRTAP11-1	0	-	936
chr16	25691959	26137685	HS3ST4	0	+	445726
chr5	181147586	181159285	OR2V2	0	+	11699
chr5	33936386	33938918	RXFP3	0	+	2532
chr11	124036013	124041325	OR10G7	0	-	5312
chr10	116324448	116380029	CCDC172	0	+	55581
chr8	72537225	72938349	KCNB2	0	+	401124
chr17	81833492	81835050	PPP1R27	0	-	1558
chr2	219327407	219333177	RESP18	0	-	5770
chr6	136922301	136925660	SLC35D3	0	+	3359
chr8	143419182	143430732	MAFA	0	-	11550
chr1	248556912	248562772	OR2T29	0	-	5860
chr11	66590176	66593063	CCDC87	0	-	2887
chr6	52831655	52840843	GSTA5	0	-	9188
chrX	16167481	16171464	MAGEB17	0	+	3983
chr21	30371390	30372271	KRTAP13-2	0	-	881
chr15	101812202	101820197	OR4F15	0	+	7995
chr12	132196372	132329589	GALNT9	0	-	133217
chr17	7355123	7357219	TMEM95	0	+	2096
chr1	152084141	152089064	TCHHL1	0	-	4923
chr1	240767636	241357374	RGS7	0	-	589738
chr22	17563450	17590995	SLC25A18	0	+	27545
chr20	45684651	45705019	WFDC10B	0	-	20368
chr17	74935898	74949992	OTOP3	0	+	14094
chr15	75724041	75727688	ODF3L1	0	+	3647
chr13	112067149	112071706	SOX1	0	+	4557
chr17	3126610	3127551	OR1G1	0	-	941
chr17	74922950	74933912	OTOP2	0	+	10962
chrX	83861126	83886699	CYLC1	0	+	25573
chr21	39745183	39802081	IGSF5	0	+	56898
chr5	173232109	173235311	NKX2-5	0	-	3202
chr4	143577302	143700675	FREM3	0	-	123373
chr14	100537147	100587417	BEGAIN	0	-	50270
chr1	20552573	20555020	FAM43B	0	+	2447
chr9	40223285	40266845	ANKRD20A2P	0	+	43560
chr7	71779491	72447151	CALN1	0	-	667660
chr3	97986673	98035304	GABRR3	0	-	48631
chr19	405445	409147	C2CD4C	0	-	3702
chr18	14507339	14543600	POTEC	0	-	36261
chr10	65912457	67763637	CTNNA3	0	-	1851180
chr22	21545666	21551461	RIMBP3C	0	-	5795
chr11	5856749	5857690	OR52E8	0	-	941
chr11	7795974	7796942	OR5P2	0	-	968
chrX	8790795	8801383	FAM9A	0	-	10588
chr22	17116297	17121367	TMEM121B	0	-	5070
chr1	248573801	248574757	OR2T34	0	-	956
chr11	5985892	5986985	OR52L1	0	-	1093
chr17	8747524	8758559	SPDYE4	0	-	11035
chr15	73443164	73560013	REC114	0	+	116849
chr10	61662929	61766766	CABCOCO1	0	+	103837
chr11	7689437	7706477	OVCH2	0	-	17040
chr14	74405894	74426210	SYNDIG1L	0	-	20316
chr11	5999445	6006946	OR56A4	0	-	7501
chr3	48620759	48621769	TMEM89	0	-	1010
chr4	109848107	109872315	LRIT3	0	+	24208
chrX	133216662	133218354	TFDP3	0	-	1692
chr4	164954446	164977668	TRIM61	0	-	23222
chr16	9753404	10182928	GRIN2A	0	-	429524
chr13	27977717	27988693	URAD	0	-	10976
chr16	20409534	20441336	ACSM5	0	+	31802
chr10	122697709	122699846	C10orf120	0	-	2137
chr11	94304580	94308146	IZUMO1R	0	+	3566
chr15	98968229	99007792	PGPEP1L	0	-	39563
chr1	149813225	149813693	H3C13	0	-	468
chr2	68945232	68952893	GKN2	0	-	7661
chr3	46130890	46266706	CCR3	0	+	135816
chr15	28519611	28533014	GOLGA8G	0	-	13403
chrX	126819729	126821786	PRR32	0	+	2057
chr16	32673528	32676732	TP53TG3	0	-	3204
chr8	10606349	10712187	RP1L1	0	-	105838
chr21	30812697	30813274	KRTAP8-1	0	-	577
chr11	111514778	111537043	HOATZ	0	+	22265
chr5	16067139	16180762	MARCHF11	0	-	113623
chr3	68004247	68545621	TAFA1	0	+	541374
chr19	43211791	43269530	PSG9	0	-	57739
chrX	44147872	44343672	EFHC2	0	-	195800
chr11	19054455	19060717	MRGPRX2	0	-	6262
chr19	39268396	39270188	IFNL2	0	+	1792
chr11	132414977	133532501	OPCML	0	-	1117524
chr2	70777310	70790643	FIGLA	0	-	13333
chr16	20451461	20487669	ACSM2A	0	+	36208
chrY	22973819	23005465	BPY2	0	+	31646
chr5	144170873	144485686	KCTD16	0	+	314813
chr1	233904676	234324511	SLC35F3	0	+	419835
chr4	44173903	44448809	KCTD8	0	-	274906
chrY	24607560	24639207	BPY2B	0	+	31647
chr6	116752197	116765719	FAM162B	0	-	13522
chr1	173608336	173669851	ANKRD45	0	-	61515
chrX	153056409	153060467	PNMA3	0	+	4058
chr19	23075210	23147221	ZNF730	0	+	72011
chrX	151734746	151745564	CNGA2	0	+	10818
chr1	16004236	16008807	SRARP	0	+	4571
chr11	57181747	57191717	LRRC55	0	+	9970
chr16	22162492	22192208	SDR42E2	0	+	29716
chr16	2009926	2020755	NPW	0	+	10829
chr1	248590487	248597700	OR2T10	0	-	7213
chr21	30635206	30635619	KRTAP20-2	0	+	413
chr4	188139441	188147743	TRIML1	0	+	8302
chr15	101803509	101806887	OR4F6	0	+	3378
chr1	205042937	205078289	CNTN2	0	+	35352
chr1	152970648	152972574	SPRR4	0	+	1926
chr1	159535078	159536007	OR10J5	0	-	929
chr17	3088484	3104422	OR1D2	0	-	15938
chrX	70177483	70205704	DGAT2L6	0	+	28221
chr21	33070141	33072413	OLIG1	0	+	2272
chr2	47509290	47570985	KCNK12	0	-	61695
chr1	149887469	149887965	H2AC21	0	-	496
chr11	71833200	71837710	DEFB108B	0	+	4510
chr14	60509146	60512850	SIX6	0	+	3704
chr12	7689784	7695775	GDF3	0	-	5991
chr3	51861615	51863424	IQCF2	0	+	1809
chr11	3225030	3232417	MRGPRE	0	-	7387
chr21	30479706	30480367	KRTAP19-1	0	-	661
chr17	45254393	45262094	SPATA32	0	-	7701
chr8	118995452	119108455	COLEC10	0	+	113003
chrX	73002939	73006106	PABPC1L2B	0	+	3167
chr1	33306766	33321098	A3GALT2	0	-	14332
chr14	20138820	20145471	OR4N5	0	+	6651
chr9	26993136	27005672	LRRC19	0	-	12536
chr22	32413845	32464484	BPIFC	0	-	50639
chr16	1088226	1096244	C1QTNF8	0	-	8018
chr11	5938751	5951347	OR56A3	0	+	12596
chr2	113498665	113501155	FOXD4L1	0	+	2490
chr17	41712331	41715969	GAST	0	+	3638
chr15	34343315	34357737	NUTM1	0	+	14422
chr11	787115	790113	CEND1	0	-	2998
chr6	127519455	127591820	C6orf58	0	+	72365
chr17	9771434	9791592	DHRS7C	0	-	20158
chr17	7425616	7427568	SPEM2	0	+	1952
chr22	24719034	24774720	PIWIL3	0	-	55686
chr1	112718905	112727235	TAFA3	0	+	8330
chr14	104579764	104590515	C14orf180	0	+	10751
chr2	162371407	162838767	KCNH7	0	-	467360
chr7	74904289	74915078	SPDYE12P	0	-	10789
chr8	10525532	10554166	PRSS55	0	+	28634
chr17	8339840	8346048	ODF4	0	+	6208
chr9	65736555	65738784	FOXD4L4	0	+	2229
chr8	84182787	84921844	RALYL	0	+	739057
chr11	5383812	5393263	OR51M1	0	+	9451
chr21	30613431	30613930	KRTAP6-1	0	-	499
chrX	22999960	23003589	DDX53	0	+	3629
chr17	1279662	1300978	TRARG1	0	+	21316
chr3	139019031	139020926	PRR23B	0	-	1895
chrY	2786855	2787682	SRY	0	-	827
chr1	16040252	16057311	CLCNKB	0	+	17059
chrX	72776890	72848803	DMRTC1B	0	+	71913
chr11	6791736	6799689	OR6A2	0	-	7953
chr11	32387775	32435564	WT1	0	-	47789
chr2	240691866	240698483	AQP12A	0	+	6617
chr12	55469200	55470138	OR6C70	0	-	938
chr15	33968497	34067458	CHRM5	0	+	98961
chr11	63268022	63311783	SLC22A10	0	+	43761
chr6	116877212	116932161	RFX6	0	+	54949
chr5	191495	196334	LRRC14B	0	+	4839
chr7	76531313	76543297	SPDYE16	0	-	11984
chr8	14084845	15238431	SGCZ	0	-	1153586
chr5	173973779	174006140	C5orf47	0	+	32361
chr6	27807479	27807929	H2BC13	0	-	450
chr4	155208636	155217078	NPY2R	0	+	8442
chr1	226223618	226227060	MIXL1	0	+	3442
chr2	240676418	240682906	AQP12B	0	-	6488
chr7	57117676	57139864	ZNF479	0	-	22188
chr19	685546	695498	PRSS57	0	-	9952
chr18	13882044	13915707	MC2R	0	-	33663
chr17	4932277	4935023	GP1BA	0	+	2746
chr5	94150851	94618604	KIAA0825	0	-	467753
chr22	36991120	37007851	TEX33	0	-	16731
chr10	14819245	14838575	CDNF	0	-	19330
chr14	20425852	20436166	KLHL33	0	-	10314
chr17	45844881	45847067	SPPL2C	0	+	2186
chr3	38696802	38816286	SCN10A	0	-	119484
chr5	181123122	181131169	OR2V1	0	-	8047
chr19	14878203	14886132	OR7A17	0	-	7929
chrX	34129752	34132314	FAM47A	0	-	2562
chr7	99173572	99250075	KPNA7	0	-	76503
chr15	91099950	91302565	SV2B	0	+	202615
chr1	212830141	212847649	SPATA45	0	-	17508
chr17	81650459	81663112	PDE6G	0	-	12653
chr12	45014672	45051099	DBX2	0	-	36427
chr16	283164	287215	PDIA2	0	+	4051
chr12	5432108	5521536	NTF3	0	+	89428
chr5	171782432	171796126	SMIM23	0	+	13694
chr22	32507820	33058381	SYN3	0	-	550561
chr2	99242246	99255666	LYG2	0	-	13420
chr9	122159908	122200088	MORN5	0	+	40180
chr10	1177313	1737525	ADARB2	0	-	560212
chr10	81875194	82987179	NRG3	0	+	1111985
chr16	4189374	4242080	SRL	0	-	52706
chr4	183321764	183322426	CLDN24	0	-	662
chr4	20728606	21948772	KCNIP4	0	-	1220166
chr9	42183659	42189887	SPATA31A6	0	+	6228
chr19	55708438	55738402	NLRP9	0	-	29964
chr12	55426254	55427192	OR6C76	0	+	938
chr15	24675775	24683393	NPAP1	0	+	7618
chr4	68226653	68245694	TMPRSS11B	0	-	19041
chr1	227815693	227846470	PRSS38	0	+	30777
chrY	25030901	25062548	BPY2C	0	-	31647
chr19	35358460	35360489	FFAR3	0	+	2029
chr7	143443453	143444409	TAS2R60	0	+	956
chrX	21654690	21658330	KLHL34	0	-	3640
chr11	54603069	54603998	OR4C46	0	-	929
chr10	103453240	103458900	CALHM1	0	-	5660
chr11	1629775	1630707	KRTAP5-5	0	+	932
chr8	62248591	63014000	NKAIN3	0	+	765409
chr12	50326230	50396622	FAM186A	0	-	70392
chrX	624344	659411	SHOX	0	+	35067
chrY	624344	659411	SHOX	0	+	35067
chr1	152622834	152623103	LCE3A	0	-	269
chr1	152565654	152566780	LCE3E	0	-	1126
chr9	36169388	36171334	CCIN	0	+	1946
chr13	113667219	113737736	GRK1	0	+	70517
chr20	187853	189711	DEFB128	0	-	1858
chrX	145817829	145829856	SLITRK2	0	+	12027
chr19	1508023	1536046	PLK5	0	+	28023
chr13	113648804	113658198	ATP4B	0	-	9394
chr3	184097064	184106995	HTR3E	0	+	9931
chr13	50519364	50843939	DLEU7	0	-	324575
chr12	52607570	52618559	KRT73	0	-	10989
chr9	105662457	105663124	TAL2	0	+	667
chr17	39868202	39877896	ZPBP2	0	+	9694
chr1	108450282	108471920	NBPF6	0	+	21638
chr3	184031544	184039369	HTR3D	0	+	7825
chr1	65419	71585	OR4F5	0	+	6166
chr1	48532854	50023954	AGBL4	0	-	1491100
chr3	121567949	121590622	ARGFX	0	+	22673
chr11	55795556	55796500	OR5D14	0	+	944
chr1	46668855	46673594	TEX38	0	+	4739
chr11	55819630	55820571	OR5D18	0	+	941
chr12	11185993	11186937	TAS2R42	0	-	944
chr2	27136848	27139410	PRR30	0	-	2562
chr4	9444414	9450666	DEFB131A	0	+	6252
chr1	110112443	110113947	UBL4B	0	+	1504
chr1	47067231	47118318	CYP4Z1	0	+	51087
chr10	93566665	93604480	FFAR4	0	+	37815
chr20	33055424	33073628	BPIFB3	0	+	18204
chr20	33079643	33111751	BPIFB4	0	+	32108
chr15	65045387	65053397	SLC51B	0	+	8010
chr1	152510803	152512177	LCE5A	0	+	1374
chr1	152786214	152788426	LCE1E	0	+	2212
chr6	96924620	97140754	KLHL32	0	+	216134
chr3	112463966	112499472	BTLA	0	-	35506
chrX	73077276	73079512	PABPC1L2A	0	-	2236
chr15	26866911	26949208	GABRA5	0	+	82297
chr1	158398522	158399466	OR10T2	0	-	944
chr19	32675848	32678300	RGS9BP	0	+	2452
chr3	171843349	171938715	TMEM212	0	+	95366
chr5	151276358	151303766	SLC36A3	0	-	27408
chr5	151314972	151347590	SLC36A2	0	-	32618
chr5	129748094	129766732	MINAR2	0	+	18638
chr17	40766238	40772162	KRT26	0	-	5924
chr15	30400562	30414260	GOLGA8R	0	-	13698
chr19	54874235	54891420	FCAR	0	+	17185
chr6	123216339	123637093	TRDN	0	-	420754
chr1	158560606	158570580	OR6P1	0	-	9974
chr3	57060664	57075432	SPATA12	0	+	14768
chr12	50842920	50887884	TMPRSS12	0	+	44964
chr2	24175053	24200849	FAM228A	0	+	25796
chr20	257724	261096	DEFB132	0	+	3372
chrX	119895837	119920716	AKAP14	0	+	24879
chr19	51029092	51035230	KLK12	0	-	6138
chr5	64506015	64612319	RGS7BP	0	+	106304
chr2	1789113	2331664	MYT1L	0	-	542551
chr11	58023881	58181616	OR9Q1	0	+	157735
chr1	16018875	16034050	CLCNKA	0	+	15175
chr11	58189070	58194053	OR9Q2	0	+	4983
chr8	7821004	7823880	DEFB105A	0	-	2876
chr8	7811720	7815716	DEFB107A	0	-	3996
chr8	7825139	7829053	DEFB106A	0	+	3914
chr8	144012280	144047114	SPATC1	0	+	34834
chr8	7487679	7489593	DEFB105B	0	+	1914
chr7	77022306	77032361	SPDYE17	0	-	10055
chrX	75782987	75785254	MAGEE2	0	-	2267
chr19	15804549	15815664	OR10H1	0	-	11115
chr22	43411196	43507848	MPPED1	0	+	96652
chr17	81528377	81537130	FSCN2	0	+	8753
chr10	127737185	127741183	FOXI2	0	+	3998
chr4	270675	305474	ZNF732	0	-	34799
chr9	81943500	81950093	SPATA31D3	0	+	6593
chr1	47416285	47418052	FOXE3	0	+	1767
chr10	117197489	117210299	KCNK18	0	+	12810
chr9	21206181	21207143	IFNA10	0	-	962
chr19	39515113	39520686	SELENOV	0	+	5573
chr1	152827473	152828097	LCE1A	0	+	624
chr17	41314912	41315710	KRTAP17-1	0	-	798
chr4	121328642	121381059	QRFPR	0	-	52417
chr9	104504263	104505222	OR13F1	0	+	959
chr11	55723776	55729621	OR5D3P	0	+	5845
chr12	49332409	49337188	C1QL4	0	-	4779
chr14	94442464	94452800	SERPINA11	0	-	10336
chrX	70258166	70260204	P2RY4	0	-	2038
chr21	30601087	30601382	KRTAP22-1	0	+	295
chr21	30541535	30541864	KRTAP19-6	0	-	329
chr21	30598590	30598902	KRTAP6-2	0	-	312
chr9	104569168	104570130	OR13C8	0	+	962
chr5	110289233	110738956	TMEM232	0	-	449723
chr21	30487043	30487436	KRTAP19-2	0	-	393
chr21	30496824	30497165	KRTAP19-4	0	-	341
chr21	30440275	30440869	KRTAP15-1	0	+	594
chr21	30430230	30431026	KRTAP13-4	0	+	796
chr22	43528744	43812337	EFCAB6	0	-	283593
chr21	30501657	30502141	KRTAP19-5	0	-	484
chr21	30348399	30348606	KRTAP23-1	0	-	207
chr9	108862266	108863756	ACTL7A	0	+	1490
chr21	30755015	30755428	KRTAP21-1	0	-	413
chr1	25272393	25330445	RHD	0	+	58052
chr10	116590385	116609175	PNLIPRP1	0	+	18790
chr21	30746794	30747259	KRTAP21-2	0	-	465
chr3	169911572	169939175	SAMD7	0	+	27603
chr22	37065436	37109713	TMPRSS6	0	-	44277
chr1	46929177	46941484	CYP4A11	0	-	12307
chr1	247965233	247966386	OR2AK2	0	+	1153
chr8	7482504	7486400	DEFB106B	0	-	3896
chr3	42257825	42266185	CCK	0	-	8360
chr10	96998038	97185959	SLIT1	0	-	187921
chr19	29525994	29564551	VSTM2B	0	+	38557
chr1	63322567	63325128	FOXD3	0	+	2561
chr11	101890674	101916522	ANGPTL5	0	-	25848
chr12	48328980	48330279	H1-7	0	+	1299
chr1	152708160	152709434	LCE4A	0	+	1274
chr1	152698345	152699442	LCE2A	0	+	1097
chr1	152675279	152676569	LCE2C	0	+	1290
chr1	152663380	152664659	LCE2D	0	+	1279
chr1	152613811	152614098	LCE3B	0	+	287
chr17	40861303	40867223	KRT12	0	-	5920
chr7	34658218	34878332	NPSR1	0	+	220114
chrX	13035617	13044682	FAM9C	0	-	9065
chr17	41237999	41239004	KRTAP9-8	0	+	1005
chr3	9866711	9880255	CIDEC	0	-	13544
chr18	52340197	53535903	DCC	0	+	1195706
chr7	104328603	104908561	LHFPL3	0	+	579958
chr6	26107412	26108135	H1-6	0	-	723
chr3	49790732	49799873	CDHR4	0	-	9141
chr3	193274789	193378820	ATP13A5	0	-	104031
chr4	70133616	70176799	PRR27	0	+	43183
chr14	19402486	19434341	POTEG	0	-	31855
chr1	12892896	12898270	PRAMEF10	0	-	5374
chr19	55528611	55537133	SBK2	0	-	8522
chr10	93060798	93069540	CYP26C1	0	+	8742
chr19	13862063	13880757	NANOS3	0	+	18694
chr9	68302867	68305084	FOXD4L3	0	+	2217
chr12	7711433	7717559	DPPA3	0	+	6126
chr11	55913650	55914582	OR5W2	0	-	932
chr9	133514586	133528612	MYMK	0	-	14026
chr5	157671533	157680158	C5orf52	0	+	8625
chr19	19254756	19262804	HAPLN4	0	-	8048
chr3	55508311	56468467	ERC2	0	-	960156
chrX	48826513	48830138	ERAS	0	+	3625
chrX	51406948	51408843	EZHIP	0	+	1895
chr1	248649838	248655528	OR2T27	0	-	5690
chr1	103745323	103758726	AMY1C	0	+	13403
chr11	5580877	5581884	OR52B6	0	+	1007
chr9	86220265	86259657	C9orf153	0	-	39392
chrX	52644061	52654900	SSX7	0	-	10839
chr21	44612079	44612954	KRTAP10-8	0	+	875
chr18	74434775	74457944	DIPK1C	0	-	23169
chr10	44911316	44937010	TMEM72	0	+	25694
chr9	34889066	34895764	FAM205C	0	-	6698
chr15	72398302	72408367	TMEM202	0	+	10065
chrX	119758588	119760202	SOWAHD	0	+	1614
chr4	185018490	185020953	HELT	0	+	2463
chrX	112454500	112457112	RTL4	0	+	2612
chr2	73784189	73817147	C2orf78	0	+	32958
chr12	132618776	132622388	P2RX2	0	+	3612
chr12	107774704	107776644	ASCL4	0	+	1940
chr12	55362975	55369279	OR6C75	0	+	6304
chr1	156579723	156587719	TTC24	0	+	7996
chr6	55327469	55402493	GFRAL	0	+	75024
chr1	56718789	56819696	FYB2	0	-	100907
chr19	55428740	55443300	SHISA7	0	-	14560
chr22	21045960	21064168	LRRC74B	0	+	18208
chr19	14583084	14612035	CLEC17A	0	+	28951
chr11	5449323	5456518	OR51I2	0	+	7195
chr2	196804417	196809355	C2orf66	0	-	4938
chr12	29412474	29497686	OVCH1	0	-	85212
chrX	74304180	74305034	ZCCHC13	0	+	854
chr1	20161253	20186518	PLA2G2C	0	-	25265
chr6	28431930	28443502	ZSCAN23	0	-	11572
chr17	78146385	78166297	C17orf99	0	+	19912
chr19	9178979	9188818	OR7D2	0	+	9839
chr2	241869600	241873823	RTP5	0	+	4223
chr19	14081624	14085875	C19orf67	0	-	4251
chr7	143316111	143352083	CLCN1	0	+	35972
chr16	67884885	67888855	NRN1L	0	+	3970
chr19	16719847	16817963	NWD1	0	+	98116
chr6	41228339	41238882	TREML4	0	+	10543
chr11	193078	194575	SCGB1C1	0	+	1497
chr11	6765626	6771976	OR2AG2	0	-	6350
chr9	32783540	32789201	TMEM215	0	+	5661
chr9	96928310	96940253	NUTM2G	0	+	11943
chr11	17547259	17647150	OTOG	0	+	99891
chr11	17351800	17377341	NCR3LG1	0	+	25541
chr22	49994513	50012659	IL17REL	0	-	18146
chr19	2274631	2282175	PEAK3	0	-	7544
chr3	169812870	169837773	LRRIQ4	0	+	24903
chr10	116849499	116911788	ENO4	0	+	62289
chr12	55293988	55296569	OR6C6	0	-	2581
chr19	47968046	47992170	BSPH1	0	-	24124
chr3	50205246	50221486	SLC38A3	0	+	16240
chr1	158774222	158781204	OR6N2	0	-	6982
chr9	21384255	21385398	IFNA2	0	-	1143
chr10	132036336	132184858	JAKMIP3	0	+	148522
chr12	9898673	9932370	CLEC2A	0	-	33697
chr1	44805893	44807351	DYNLT4	0	-	1458
chrX	26216169	26218270	MAGEB5	0	+	2101
chr19	45913214	45914778	NANOS2	0	-	1564
chr11	15112424	15247208	INSC	0	+	134784
chr4	108808725	109302752	COL25A1	0	-	494027
chr9	132410043	132573319	CFAP77	0	+	163276
chr1	248508073	248527337	OR2G6	0	+	19264
chr17	41040541	41041450	KRTAP1-1	0	-	909
chr3	142949164	142963674	PAQR9	0	-	14510
chr1	178479247	178499634	CLEC20A	0	-	20387
chr12	96489571	96875555	CFAP54	0	+	385984
chr10	123135970	123139423	HMX3	0	+	3453
chr19	46120067	46124688	IGFL3	0	-	4621
chr15	28698583	28738384	GOLGA8M	0	-	39801
chr10	95907603	96033745	CC2D2B	0	+	126142
chr14	20556093	20560931	RNASE9	0	-	4838
chr15	82262810	82284930	SAXO2	0	+	22120
chr2	208165343	208190030	C2orf80	0	-	24687
chr8	39934614	40016397	IDO2	0	+	81783
chr11	5967177	5968494	OR56A5	0	-	1317
chr21	30281309	30282950	KRTAP24-1	0	-	1641
