	Chr	Start	End	Name	Score	Strand
ENSG00000241241	chr17	41101502	41102209	KRTAP4-16	0	-
ENSG00000241595	chr17	41249687	41250653	KRTAP9-4	0	+
ENSG00000241598	chr11	1620958	1622138	KRTAP5-4	0	-
ENSG00000242019	chr19	54724442	54736632	KIR3DL3	0	+
ENSG00000242120	chr3	70194479	70312638	MDFIC2	0	-
ENSG00000242362	chrX	120977606	120980928	CT47A2	0	-
ENSG00000243073	chr1	12879212	12886201	PRAMEF4	0	-
ENSG00000243130	chr19	43007656	43026474	PSG11	0	-
ENSG00000243489	chr21	44646414	44647650	KRTAP10-11	0	+
ENSG00000243543	chr20	45534196	45539482	WFDC6	0	-
ENSG00000243627	chr21	34418715	34423951	SMIM34A	0	-
ENSG00000243729	chr6	29353749	29431967	OR5V1	0	-
ENSG00000244057	chr1	152600234	152601086	LCE3C	0	+
ENSG00000244362	chr21	30560875	30561314	KRTAP19-7	0	-
ENSG00000244537	chr17	41177446	41178221	KRTAP4-2	0	-
ENSG00000244588	chr20	1226044	1296421	RAD21L1	0	+
ENSG00000244623	chr7	99876062	99877033	OR2AE1	0	-
ENSG00000244624	chr21	30616425	30616699	KRTAP20-1	0	+
ENSG00000248109	chr5	148221650	148243580	MARCOL	0	+
ENSG00000248385	chr19	54069895	54081365	TARM1	0	-
ENSG00000248767	chr7	290170	294422	FOXL3	0	+
ENSG00000248920	chr4	9253378	9254970	USP17L19	0	+
ENSG00000248933	chr4	9267619	9269211	USP17L22	0	+
ENSG00000249104	chr4	9243879	9245471	USP17L17	0	+
ENSG00000249139	chr20	45534196	45547662	EPPIN-WFDC6	0	-
ENSG00000249156	chr5	17610496	17611583	TAF11L12	0	+
ENSG00000249481	chr6	44342650	44380179	SPATS1	0	+
ENSG00000249581	chr4	17515165	17527104	CLRN2	0	+
ENSG00000249662	chr5	17444010	17486829	LINC02218	0	+
ENSG00000249693	chr4	56530606	56603507	THEGL	0	+
ENSG00000249811	chr4	9262872	9264464	USP17L21	0	+
ENSG00000249860	chr10	55599042	55600728	MTRNR2L5	0	+
ENSG00000249861	chr19	39655913	39660647	LGALS16	0	+
ENSG00000249961	chr16	66754640	66801620	TERB1	0	-
ENSG00000250298	chr4	106357392	106368778	GIMD1	0	-
ENSG00000250361	chr4	143996104	144019380	GYPB	0	-
ENSG00000250374	chr4	165053864	165060554	TRIM75P	0	+
ENSG00000250719	chr1	46175486	46176488	P3R3URF	0	-
ENSG00000250745	chr4	9258124	9259716	USP17L20	0	+
ENSG00000250782	chr5	17634460	17635053	TAF11L14	0	+
ENSG00000250799	chr19	35799988	35813299	PRODH2	0	-
ENSG00000250803	chr5	122129622	122182658	ENSG00000250803	0	+
ENSG00000250821	chr4	55819790	55837489	EXOC1L	0	+
ENSG00000250844	chr4	9248630	9250222	USP17L18	0	+
ENSG00000250913	chr4	9272364	9272914	USP17L23	0	+
ENSG00000251154	chr7	90469639	90513397	PTTG1IP2	0	+
ENSG00000251655	chr12	11351823	11355591	PRB1	0	-
ENSG00000251692	chr16	1485886	1488981	PTX4	0	-
ENSG00000253148	chr1	192316992	192367285	RGS21	0	+
ENSG00000253457	chr8	30638580	30646064	SMIM18	0	+
ENSG00000253548	chr3	191461163	191461456	PYDC2	0	+
ENSG00000254440	chr6	138215986	138218491	PBOV1	0	-
ENSG00000254466	chr11	59473315	59479361	OR4D10	0	+
ENSG00000254550	chr11	77102840	77103331	OMP	0	+
ENSG00000254636	chr10	122454653	122457352	ARMS2	0	+
ENSG00000254737	chr11	124012997	124018732	OR10G4	0	+
ENSG00000254834	chr11	56576774	56577721	OR5M10	0	-
ENSG00000255009	chr11	90085950	90087131	UBTFL1	0	+
ENSG00000255012	chr11	56609236	56614874	OR5M1	0	-
ENSG00000255151	chr11	59086307	59094786	GLYATL1B	0	+
ENSG00000255181	chr8	143706694	143708109	CCDC166	0	-
ENSG00000255192	chr15	35083410	35085295	NANOGP8	0	-
ENSG00000255223	chr11	56542340	56543257	OR5M11	0	-
ENSG00000255251	chr8	7539627	7542450	PRR23D1	0	+
ENSG00000255298	chr11	124256376	124266224	OR8G5	0	+
ENSG00000255307	chr11	6169355	6170326	OR52B2	0	-
ENSG00000255359	chr11	22846922	22860474	CCDC179	0	-
ENSG00000255374	chr12	11091287	11092313	TAS2R43	0	-
ENSG00000255378	chr8	7778591	7781413	PRR23D2	0	-
ENSG00000255393	chr11	59978020	60031077	OOSP4B	0	+
ENSG00000255552	chr6	31711771	31714065	LY6G6E	0	-
ENSG00000255582	chr14	21633836	21634940	OR10G2	0	-
ENSG00000255713	chr17	58166982	58171411	OR4D2	0	+
ENSG00000255804	chr14	22630929	22644352	OR6J1	0	-
ENSG00000255855	chr11	95049422	95051338	KDM4F	0	+
ENSG00000256162	chr6	130827406	130837135	SMLR1	0	+
ENSG00000256762	chr17	45999250	45999694	STH	0	+
ENSG00000256797	chr12	9881489	9895833	KLRF2	0	+
ENSG00000256892	chr10	37601440	37602974	MTRNR2L7	0	-
ENSG00000257008	chr17	74367458	74372600	GPR142	0	+
ENSG00000257057	chr11	94512461	94532123	C11orf97	0	+
ENSG00000257062	chr12	21047179	21176895	ENSG00000257062	0	+
ENSG00000257115	chr14	18601117	18602097	OR11H12	0	+
ENSG00000257520	chr14	36473207	36521149	SFTA3	0	-
ENSG00000257987	chr12	48727435	48765790	TEX49	0	+
ENSG00000258083	chr7	141916399	141920625	OR9A4	0	+
ENSG00000258223	chr7	142252143	142258058	PRSS58	0	-
ENSG00000258436	chr14	20590193	20590823	RNASE12	0	-
ENSG00000258453	chr14	19712904	19714332	OR11H2	0	-
ENSG00000258817	chr11	49952391	49953419	OR4C13	0	+
ENSG00000258873	chr19	57154021	57167485	DUXA	0	-
ENSG00000259060	chr14	20582892	20609795	ENSG00000259060	0	-
ENSG00000259224	chr17	7481446	7483496	SLC35G6	0	+
ENSG00000259384	chr17	63917200	63918839	GH1	0	-
ENSG00000259571	chr11	122115340	122116215	BLID	0	-
ENSG00000259916	chr2	94588522	94604573	ENSG00000259916	0	+
ENSG00000260234	chr3	150882997	150941743	ENSG00000260234	0	-
ENSG00000260286	chr6	24797335	24798917	ARMH2	0	-
ENSG00000260596	chr4	190173774	190185942	DUX4	0	+
ENSG00000260734	chr16	71429980	71442054	TLE7	0	-
ENSG00000261210	chr16	19285731	19322145	CLEC19A	0	+
ENSG00000261341	chr19	50776141	50793142	ENSG00000261341	0	-
ENSG00000261509	chr16	33360274	33363478	TP53TG3B	0	+
ENSG00000261667	chr8	143080630	143083486	LY6L	0	+
ENSG00000261873	chr17	55448433	55511444	SMIM36	0	-
ENSG00000262543	chr6	138377905	138383486	SMIM28	0	+
ENSG00000262628	chr17	3062669	3063607	OR1D5	0	-
ENSG00000263201	chr16	68013436	68015911	DPEP2NB	0	-
ENSG00000263761	chr10	47322454	47327588	GDF2	0	+
ENSG00000264006	chr10	5154140	5185187	AKR1C8P	0	-
ENSG00000264424	chr17	10443290	10469559	MYH4	0	-
ENSG00000267467	chr19	44942237	44945496	APOC4	0	+
ENSG00000268182	chr19	56643159	56657247	SMIM17	0	+
ENSG00000268221	chrX	154182596	154196861	OPN1MW	0	+
ENSG00000268235	chrX	102215301	102229532	TCP11X1	0	+
ENSG00000268320	chr17	137569	139067	SCGB1C2	0	+
ENSG00000268480	chr19	8630633	8681151	NFILZ	0	+
ENSG00000268629	chrX	105218929	105220694	TEX13A	0	-
ENSG00000268799	chr5	17490967	17492076	H3Y2	0	-
ENSG00000268988	chrX	143711955	143721423	SPANXN2	0	-
ENSG00000268994	chrX	72781865	72782660	FAM236B	0	-
ENSG00000269035	chr19	17436611	17460804	ENSG00000269035	0	-
ENSG00000269058	chr19	16479061	16496167	CALR3	0	-
ENSG00000269067	chr19	22974883	23003176	ZNF728	0	-
ENSG00000269433	chrX	154257538	154271805	OPN1MW3	0	+
ENSG00000269502	chrX	72872025	72943837	DMRTC1	0	-
ENSG00000270339	chr1	146344006	146344765	PPIAL4H	0	-
ENSG00000270394	chr4	116298876	116300320	MTRNR2L13	0	+
ENSG00000270601	chr1	13254212	13263314	PRAMEF5	0	+
ENSG00000272297	chr4	186426546	186555328	ENSG00000272297	0	-
ENSG00000272804	chr21	44600597	44602174	KRTAP10-7	0	+
ENSG00000273111	chr19	41837074	41844697	LYPD4	0	-
ENSG00000273238	chr4	573880	576295	TMEM271	0	-
ENSG00000273540	chr15	86079871	87049169	AGBL1	0	+
ENSG00000273756	chr15	23324535	23334196	ENSG00000273756	0	-
ENSG00000273777	chr19	44501677	44529788	CEACAM20	0	-
ENSG00000273976	chr15	23127066	23136822	GOLGA6L1	0	-
ENSG00000274102	chr15	22070241	22083221	OR4M2	0	+
ENSG00000274209	chr10	46286345	46330207	ANTXRL	0	+
ENSG00000274443	chr8	73241331	73259530	C8orf89	0	-
ENSG00000274529	chr17	28363506	28365199	SEBOX	0	-
ENSG00000274618	chr6	26240393	26240793	H4C6	0	+
ENSG00000274764	chr1	13049476	13056575	PRAMEF27	0	-
ENSG00000275034	chr16	33303739	33306935	TP53TG3E	0	+
ENSG00000275126	chr6	27873148	27873534	H4C13	0	-
ENSG00000275152	chr17	35976493	35981497	CCL16	0	-
ENSG00000275489	chr17	38835086	38841438	C17orf98	0	-
ENSG00000275520	chrX	72938163	72938958	FAM236A	0	+
ENSG00000275553	chr18	46968695	46969912	ELOA3CP	0	-
ENSG00000275572	chr7	2474728	2476894	GRIFIN	0	-
ENSG00000275663	chr6	26246611	26246996	H4C7	0	-
ENSG00000275722	chr17	35934518	35943713	LYZL6	0	-
ENSG00000275969	chr9	66986304	66992583	SPATA31A3	0	-
ENSG00000276040	chr9	61190003	61196280	SPATA31A7	0	+
ENSG00000276076	chr21	6499203	6564489	CRYAA2	0	+
ENSG00000276119	chr9	104604671	104605627	OR13C2	0	-
ENSG00000276240	chr14	21667886	21673818	OR4E1	0	-
ENSG00000276581	chr9	60914407	60920653	SPATA31A5	0	+
ENSG00000276747	chr1	17372196	17401699	PADI6	0	+
ENSG00000276950	chr22	23998401	24005453	GSTT4	0	-
ENSG00000277322	chr15	20531856	20541800	GOLGA6L6	0	-
ENSG00000277531	chr19	46424697	46428936	PNMA8C	0	-
ENSG00000277535	chrX	119072960	119076373	ENSG00000277535	0	+
ENSG00000277556	chr9	104598457	104599413	OR13C5	0	-
ENSG00000277932	chr11	5893208	5902730	OR52E5	0	+
ENSG00000278057	chrX	154271265	154295853	TEX28	0	-
ENSG00000278505	chr17	37375985	37392708	C17orf78	0	+
ENSG00000278522	chr15	21405401	21440499	POTEB3	0	-
ENSG00000278646	chrX	120877496	120878924	ENSG00000278646	0	-
ENSG00000278685	chr7	151190873	151205496	IQCA1L	0	-
ENSG00000278803	chrX	153271618	153277803	PWWP4	0	+
ENSG00000278848	chr16	33459045	33462249	TP53TG3F	0	+
ENSG00000278870	chr11	4923374	4924339	OR51G1	0	-
ENSG00000278889	chr9	35957108	35958154	OR2S2	0	-
ENSG00000278961	chr21	7784482	7793954	SMIM34B	0	-
ENSG00000279000	chr11	7924592	7931268	OR10A6	0	-
ENSG00000279012	chr11	5323359	5324297	OR51B2	0	-
ENSG00000279051	chr11	58030953	58031906	OR6Q1	0	+
ENSG00000279111	chr1	158578919	158579899	OR10X1	0	-
ENSG00000279116	chr11	124319262	124320197	OR8D2	0	-
ENSG00000279169	chr1	13196188	13201409	PRAMEF13	0	-
ENSG00000279170	chr6	99520976	99589899	TSTD3	0	+
ENSG00000279263	chr1	247948858	247949796	OR2L8	0	+
ENSG00000279270	chr11	4803433	4804380	OR52R1	0	-
ENSG00000279301	chr1	248623557	248635091	OR2T11	0	-
ENSG00000279395	chr11	55811367	55812476	OR5L1	0	+
ENSG00000279408	chr15	21651844	21652968	OR4N4C	0	+
ENSG00000279486	chr11	6783020	6791558	OR2AG1	0	+
ENSG00000279514	chr11	55572128	55573060	OR4C16	0	+
ENSG00000279761	chr11	55773438	55774382	OR5D13	0	+
ENSG00000279804	chr1	13222705	13226106	PRAMEF18	0	-
ENSG00000279961	chr11	56417258	56418232	OR8U3	0	-
ENSG00000280021	chr11	4768979	4769938	OR51F1	0	-
ENSG00000280090	chr11	124423942	124424871	OR8B4	0	-
ENSG00000280094	chr9	122628579	122629573	OR1B1	0	-
ENSG00000280204	chr11	58212720	58216084	OR1S1	0	+
ENSG00000280236	chr6	29395631	29398008	OR12D2	0	+
ENSG00000280267	chr1	13148907	13156009	PRAMEF26	0	-
ENSG00000280314	chr11	56315144	56320639	OR8K3	0	+
ENSG00000280709	chr15	21552795	21653276	LINC02203	0	+
ENSG00000280969	chrY	20756108	20781032	RPS4Y2	0	+
ENSG00000281613	chr6	112236806	112350094	ENSG00000281613	0	+
ENSG00000282419	chrX	124246249	124336863	TEX13D	0	+
ENSG00000282757	chr16	75693893	75701461	DUXB	0	-
ENSG00000282872	chr1	26164101	26168963	C1orf232	0	-
ENSG00000282881	chr1	46532166	46543969	TMEM275	0	-
ENSG00000283039	chr1	44137821	44141631	KLF18	0	-
ENSG00000283093	chrX	51681212	51682831	CENPVL2	0	-
ENSG00000283205	chr9	87956214	87956883	ENSG00000283205	0	+
ENSG00000283247	chr7	45859994	45873082	CCDC201	0	-
ENSG00000283267	chr7	90316503	90321304	FAM237B	0	-
ENSG00000283268	chr11	62832319	62832803	TEX54	0	-
ENSG00000283288	chr5	139471004	139473700	SMIM33	0	+
ENSG00000283329	chr9	38694266	38720133	FAM240B	0	-
ENSG00000283361	chr13	114154691	114223084	CFAP97D2	0	+
ENSG00000283428	chr2	224703764	224716365	CCDC195	0	-
ENSG00000283434	chr3	88338416	88467594	CSNKA2IP	0	+
ENSG00000283439	chr17	7428857	7432820	SPEM3	0	+
ENSG00000283473	chr3	46612525	46626543	FAM240A	0	+
ENSG00000283516	chr16	8881634	8885351	LITAFD	0	+
ENSG00000283536	chr12	53241889	53242723	ENSG00000283536	0	+
ENSG00000283567	chr19	55463001	55464751	C19orf85	0	-
ENSG00000283594	chrX	72912615	72913401	FAM236C	0	+
ENSG00000283644	chrX	135309480	135309659	ETDC	0	+
