0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	Middle	Start	End
chr2	232553532	232555098	0																														232554315	-783	783
chr2	237486926	237490478	0																														237488702	-1776	1776
chr2	238096683	238101037	1	2010.0																													238098860	-2177	2177
chr2	238286618	238290089	0																														238288353	-1735	1736
chr2	240571550	240576543	3	8.0	-254.0	-524.0																											240574046	-2496	2497
chr2	241314329	241318671	0																														241316500	-2171	2171
chr2	241352456	241356928	1	786.0																													241354692	-2236	2236
chr3	3126325	3127750	0																														3127037	-712	713
chr3	5187075	5189565	0																														5188320	-1245	1245
chr3	9393647	9398697	0																														9396172	-2525	2525
chr3	9698359	9703118	0																														9700738	-2379	2380
chr3	9748015	9749523	0																														9748769	-754	754
chr3	9805156	9808000	0																														9806578	-1422	1422
chr3	9808051	9811623	0																														9809837	-1786	1786
chr3	9914981	9918108	2	-870.0	-1347.0																												9916544	-1563	1564
chr3	9948017	9951351	3	812.0	-355.0	556.0																											9949684	-1667	1667
chr3	10003701	10008245	0																														10005973	-2272	2272
chr3	10009550	10012134	0																														10010842	-1292	1292
chr3	10245190	10247984	0																														10246587	-1397	1397
chr3	10316382	10319288	0																														10317835	-1453	1453
chr3	12481159	12485484	0																														12483321	-2162	2163
chr3	14125726	14128829	0																														14127277	-1551	1552
chr3	14177269	14179444	0																														14178356	-1087	1088
chr3	14670148	14672534	0																														14671341	-1193	1193
chr3	14672978	14674268	0																														14673623	-645	645
chr3	14946629	14948488	0																														14947558	-929	930
chr3	15858729	15859815	0																														15859272	-543	543
chr3	23916267	23918791	0																														23917529	-1262	1262
chr3	23944487	23946777	0																														23945632	-1145	1145
chr3	25661421	25664168	0																														25662794	-1373	1374
chr3	27482318	27484706	0																														27483512	-1194	1194
chr3	38452753	38455201	0																														38453977	-1224	1224
chr3	39383852	39388169	0																														39386010	-2158	2159
chr3	39404367	39408644	0																														39406505	-2138	2139
chr3	39409591	39410264	0																														39409927	-336	337
chr3	40460209	40461530	0																														40460869	-660	661
chr3	42648639	42651504	0																														42650071	-1432	1433
chr3	42802893	42804180	0																														42803536	-643	644
chr3	44338592	44340621	0																														44339606	-1014	1015
chr3	45550707	45552525	0																														45551616	-909	909
chr3	47373679	47379083	0																														47376381	-2702	2702
chr3	47379914	47382072	0																														47380993	-1079	1079
chr3	47579698	47582020	0																														47580859	-1161	1161
chr3	47582065	47584438	0																														47583251	-1186	1187
chr3	47781130	47782717	0																														47781923	-793	794
chr3	48085502	48089472	0																														48087487	-1985	1985
chr3	48428271	48431105	0																														48429688	-1417	1417
chr3	48444006	48445270	0																														48444638	-632	632
chr3	48619303	48624248	2	283.0	803.0																												48621775	-2472	2473
chr3	48629479	48634152	2	2176.0	1378.0																												48631815	-2336	2337
chr3	48634650	48637301	0																														48635975	-1325	1326
chr3	48685029	48686897	0																														48685963	-934	934
chr3	48687853	48690171	0																														48689012	-1159	1159
chr3	48985548	48989373	0																														48987460	-1912	1913
chr3	49020096	49020826	0																														49020461	-365	365
chr3	49093123	49097590	1	-690.0																													49095356	-2233	2234
chr3	49106944	49109302	0																														49108123	-1179	1179
chr3	49159011	49165784	3	-236.0	-888.0	-730.0																											49162397	-3386	3387
chr3	49357718	49362211	1	-206.0																													49359964	-2246	2247
chr3	49427492	49430017	1	-470.0																													49428754	-1262	1263
chr3	49668880	49671364	1	169.0																													49670122	-1242	1242
chr3	49672439	49675329	1	-1404.0																													49673884	-1445	1445
chr3	49675472	49681401	0																														49678436	-2964	2965
chr3	49688188	49690208	0																														49689198	-1010	1010
chr3	50187524	50189638	1	753.0																													50188581	-1057	1057
chr3	50274450	50278003	0																														50276226	-1776	1777
chr3	50278514	50281539	0																														50280026	-1512	1513
chr3	50314741	50317259	0																														50316000	-1259	1259
chr3	50328674	50330752	0																														50329713	-1039	1039
chr3	50335828	50338872	0																														50337350	-1522	1522
chr3	50352944	50355092	2	386.0	314.0																												50354018	-1074	1074
chr3	50609394	50613952	0																														50611673	-2279	2279
chr3	51968587	51973690	0																														51971138	-2551	2552
chr3	51992582	51993649	0																														51993115	-533	534
chr3	51993919	51995959	0																														51994939	-1020	1020
chr3	52243024	52246541	0																														52244782	-1758	1759
chr3	52247769	52250624	3	534.0	-277.0	789.0																											52249196	-1427	1428
chr3	52284126	52291606	0																														52287866	-3740	3740
chr3	52490775	52496966	1	1118.0																													52493870	-3095	3096
chr3	52684774	52686391	0																														52685582	-808	809
chr3	53882968	53884283	0																														53883625	-657	658
chr3	58306681	58311603	1	-1424.0																													58309142	-2461	2461
chr3	63862400	63866028	0																														63864214	-1814	1814
chr3	72445824	72447933	1	272.0																													72446878	-1054	1055
chr3	73061434	73062951	3	-140.0	-341.0	-650.0																											73062192	-758	759
chr3	73063757	73064611	0																														73064184	-427	427
chr3	98900591	98904000	0																														98902295	-1704	1705
chr3	100399663	100402921	0																														100401292	-1629	1629
chr3	100708726	100710873	0																														100709799	-1073	1074
chr3	101573687	101574841	0																														101574264	-577	577
chr3	101678776	101681236	0																														101680006	-1230	1230
chr3	101681369	101684832	1	314.0																													101683100	-1731	1732
chr3	113439059	113440527	0																														113439793	-734	734
chr3	113440951	113442508	0																														113441729	-778	779
chr3	113744850	113746913	0																														113745881	-1031	1032
chr3	120093799	120094778	0																														120094288	-489	490
chr3	120345507	120347376	0																														120346441	-934	935
chr3	120597195	120599436	0																														120598315	-1120	1121
chr3	120738427	120740887	0																														120739657	-1230	1230
chr3	120743212	120744285	0																														120743748	-536	537
chr3	121748516	121751130	0																														121749823	-1307	1307
chr3	123065905	123069250	0																														123067577	-1672	1673
chr3	123583694	123586039	0																														123584866	-1172	1173
chr3	124729765	124730910	1	-212.0																													124730337	-572	573
chr3	126473065	126476370	0																														126474717	-1652	1653
chr3	127597457	127601100	0																														127599278	-1821	1822
chr3	127669822	127676278	1	1510.0																													127673050	-3228	3228
