Chr	Start	End	Name	Score	Strand	Length
chr16	88709683	88717491	CYBA	0	-	7808
chr5	175344876	175461683	THOC3	0	-	116807
chr12	123636867	123728561	MPHOSPH9	0	-	91694
chr12	19282667	19529334	PLEKHA5	0	+	246667
chr16	31142754	31147048	PRSS8	0	-	4294
chr1	115312100	115323306	SIKE1	0	-	11206
chr10	99116115	99185833	RRP12	0	-	69718
chr4	166248819	166264316	MSMO1	0	+	15497
chr11	43380470	43516483	TTC17	0	+	136013
chr11	44281990	44331689	ALX4	0	-	49699
chr5	132532147	132948232	FSTL4	0	-	416085
chr14	89591215	90085493	FOXN3	0	-	494278
chr6	110565143	110679552	METTL24	0	-	114409
chr1	19630459	19638638	AKR7A2	0	-	8179
chr1	19578299	19586622	MRTO4	0	+	8323
chr19	17326155	17330638	USE1	0	+	4483
chr3	182895829	183146566	MCF2L2	0	-	250737
chr18	21269417	21536186	LAMA3	0	+	266769
chr14	57735642	57765460	AP5M1	0	+	29818
chr4	25378885	25420120	ANAPC4	0	+	41235
chr11	2465914	2870335	KCNQ1	0	+	404421
chr1	36690033	36770958	THRAP3	0	+	80925
chr9	139942559	139948513	ENTPD2	0	-	5954
chr1	235294949	235491534	ARID4B	0	-	196585
chr2	220154345	220174370	PTPRN	0	-	20025
chr1	210501596	210849638	HHAT	0	+	348042
chr1	10270628	10441661	KIF1B	0	+	171033
chr6	1610150	1614132	FOXC1	0	+	3982
chr22	47158514	47571342	TBC1D22A	0	+	412828
chr14	64228617	64693151	SYNE2	0	+	464534
chr20	50213053	50384929	ATP9A	0	-	171876
chr20	54572413	54580575	CBLN4	0	-	8162
chr11	74407474	74442471	CHRDL2	0	-	34997
chr11	73111532	73309234	FAM168A	0	-	197702
chr11	73087444	73108519	RELT	0	+	21075
chr14	88304164	88460009	GALC	0	-	155845
chr2	203130459	203168384	NOP58	0	+	37925
chr7	150642049	150675409	KCNH2	0	-	33360
chr7	148395006	148498202	CUL1	0	+	103196
chr5	153369708	153418496	FAM114A2	0	-	48788
chr6	149539777	149732749	TAB2	0	+	192972
chr6	149887430	149912884	GINM1	0	+	25454
chr2	37326353	37384665	EIF2AK2	0	-	58312
chr17	76783463	76837523	USP36	0	-	54060
chr7	151832007	152133729	KMT2C	0	-	301722
chr2	56411125	56613307	CCDC85A	0	+	202182
chr2	20448452	20551995	PUM2	0	-	103543
chr10	102729215	102747272	MRPL43	0	-	18057
chr3	52811611	52826084	ITIH1	0	+	14473
chr4	170650621	170679095	HPF1	0	-	28474
chr5	32354456	32444846	ZFR	0	-	90390
chrX	129336681	129402873	ZNF280C	0	-	66192
chr4	72897619	73014022	NPFFR2	0	+	116403
chr22	45277042	45405886	PHF21B	0	-	128844
chr9	123664671	123691451	TRAF1	0	-	26780
chr9	125606835	125667638	RC3H2	0	-	60803
chr3	53880595	53899821	IL17RB	0	+	19226
chr6	111876584	111928109	TRAF3IP2	0	-	51525
chrX	2746863	2800861	GYG2	0	+	53998
chr3	98514785	98620539	DCBLD2	0	-	105754
chr1	179262849	179327815	SOAT1	0	+	64966
chr12	32943679	33049711	PKP2	0	-	106032
chr1	76262567	76378927	MSH4	0	+	116360
chr13	113760102	113774999	F7	0	+	14897
chr10	5807186	5884095	GDI2	0	-	76909
chr6	106493298	106773666	ATG5	0	-	280368
chr12	94960898	95044333	TMCC3	0	-	83435
chr1	24104908	24114722	PITHD1	0	+	9814
chr2	42721709	42984087	MTA3	0	+	262378
chr3	182511291	182639417	ATP11B	0	+	128126
chr1	183155373	183214262	LAMC2	0	+	58889
chr7	90095738	90839905	CDK14	0	+	744167
chr12	80167343	80329240	PPP1R12A	0	-	161897
chr15	79252248	79383122	RASGRF1	0	-	130874
chr7	44249618	44374176	CAMK2B	0	-	124558
chr1	17066768	17299459	CROCC	0	+	232691
chr16	22308696	22346422	POLR3E	0	+	37726
chr1	203595915	203713209	ATP2B4	0	+	117294
chr1	203764751	203824127	ZC3H11A	0	+	59376
chr5	96496571	96518951	RIOK2	0	-	22380
chr1	54317392	54355471	YIPF1	0	-	38079
chr1	54231151	54304136	NDC1	0	-	72985
chr3	185823457	186080023	DGKG	0	-	256566
chr16	2961932	3001209	FLYWCH1	0	+	39277
chr16	1413206	1464752	UNKL	0	-	51546
chr7	139476850	139720125	TBXAS1	0	+	243275
chr7	139723549	139762751	PARP12	0	-	39202
chr10	97365698	97416468	ALDH18A1	0	-	50770
chr1	234527059	234614925	TARBP1	0	-	87866
chr4	152591656	152682159	GATB	0	-	90503
chr2	70124820	70170077	MXD1	0	+	45257
chr12	96672039	96794258	CDK17	0	-	122219
chr12	8071826	8088783	SLC2A3	0	-	16957
chr10	104162374	104181296	PSD	0	-	18922
chr18	77439803	77514503	CTDP1	0	+	74700
chr12	10851688	10875922	YBX3	0	-	24234
chr12	10771522	10826917	STYK1	0	-	55395
chr12	861745	1020618	WNK1	0	+	158873
chr10	70480769	70552134	CCAR1	0	+	71365
chr20	61436187	61445352	OGFR	0	+	9165
chr19	3136031	3163747	GNA15	0	+	27716
chr1	27113545	27127150	PIGV	0	+	13605
chr1	29563028	29653325	PTPRU	0	+	90297
chr1	31732415	31769635	SNRNP40	0	-	37220
chr12	130880678	131252773	RIMBP2	0	-	372095
chr1	103342023	103574428	COL11A1	0	-	232405
chr11	32914357	33014862	QSER1	0	+	100505
chr6	166778407	166796501	MPC1	0	-	18094
chr12	24962958	25102035	BCAT1	0	-	139077
chr12	48176505	48226915	HDAC7	0	-	50410
chr8	20103676	20161474	LZTS1	0	-	57798
chr5	122424936	122529960	PRDM6	0	+	105024
chr20	34203751	34209016	SPAG4	0	+	5265
chr2	183773843	183903586	NCKAP1	0	-	129743
chr12	27863755	27909228	MRPS35	0	+	45473
chr4	156680144	156728963	GUCY1B1	0	+	48819
chr12	132195626	132284283	SFSWAP	0	+	88657
chr3	195590235	195638816	TNK2	0	-	48581
chr12	62860597	62994256	MON2	0	+	133659
chr16	68670092	68761371	CDH3	0	+	91279
chrX	2959512	3030768	ARSF	0	+	71256
chr5	56469775	56560506	GPBP1	0	+	90731
chr11	75470557	75512580	DGAT2	0	+	42023
chr15	41795835	41806085	LTK	0	-	10250
chr20	44994689	45061624	ELMO2	0	-	66935
chr10	88195013	88281549	WAPL	0	-	86536
chr17	57784553	57919616	VMP1	0	+	135063
chr17	58520519	58603603	APPBP2	0	-	83084
chr19	50887461	50921275	POLD1	0	+	33814
chr12	53400066	53435999	EIF4B	0	+	35933
chr19	49792895	49828472	SLC6A16	0	-	35577
chr19	48111453	48206534	BICRA	0	+	95081
chr19	49122548	49133974	SPHK2	0	+	11426
chr19	49118585	49122441	RPL18	0	-	3856
chr19	49141203	49149444	CA11	0	-	8241
chr19	55964352	55973710	ISOC2	0	-	9358
chr19	56165512	56186082	U2AF2	0	+	20570
chr19	56186592	56221224	EPN1	0	+	34632
chr19	39881943	39891281	MED29	0	+	9338
chrX	152599605	152625568	ZNF275	0	+	25963
chrX	149861444	149933581	MTMR1	0	+	72137
chr2	241375080	241407493	GPC1	0	+	32413
chr14	78266452	78401357	ADCK1	0	+	134905
chr16	1845621	1877158	HAGH	0	-	31537
chr2	202098166	202226559	CASP8	0	+	128393
chr4	41361624	41702061	LIMCH1	0	+	340437
chr12	27058114	27091259	INTS13	0	-	33145
chr12	27124512	27167367	TM7SF3	0	-	42855
chr17	48067369	48072588	DLX3	0	-	5219
chr11	2323227	2339434	TSPAN32	0	+	16207
chr20	43343485	43357150	CCN5	0	+	13665
chr9	976655	991732	DMRT3	0	+	15077
chr16	84402133	84497793	ATP2C2	0	+	95660
chr17	47572655	47592370	NGFR	0	+	19715
chr11	125825691	125933230	CDON	0	-	107539
chr8	120743014	120845103	TAF2	0	-	102089
chr7	128594234	128695227	TNPO3	0	-	100993
chr19	19256378	19302967	BORCS8-MEF2B	0	-	46589
chr19	19303038	19312678	RFXANK	0	+	9640
chr19	19229978	19249322	TMEM161A	0	-	19344
chr19	19734464	19739739	LPAR2	0	-	5275
chr19	19101697	19144832	SUGP2	0	-	43135
chr5	127419458	127525369	SLC12A2	0	+	105911
chr5	122179134	122365049	SNX24	0	+	185915
chr20	45523263	45817492	EYA2	0	+	294229
chr19	1026585	1039067	CNN2	0	+	12482
chr19	1039996	1065571	ABCA7	0	+	25575
chr5	121647049	121799914	SNCAIP	0	+	152865
chr15	83685175	83736004	BTBD1	0	-	50829
chr12	29301949	29494054	FAR2	0	+	192105
chr20	52553316	52687133	BCAS1	0	-	133817
chr1	111743393	111786062	CHI3L2	0	+	42669
chr19	1107636	1174267	SBNO2	0	-	66631
chr2	190648811	190742355	PMS1	0	+	93544
chr2	188206691	188313187	CALCRL	0	-	106496
chr6	34857032	35059183	ANKS1A	0	+	202151
chr6	35226686	35263762	ZNF76	0	+	37076
chr16	2075357	2089027	SLC9A3R2	0	+	13670
chr16	2089816	2097867	NTHL1	0	-	8051
chr6	34759860	34845291	UHRF1BP1	0	+	85431
chr1	110091237	110142817	GNAI3	0	+	51580
chr13	98605912	98676550	IPO5	0	+	70638
chr10	126085872	126107545	OAT	0	-	21673
chr1	89149905	89301938	PKN2	0	+	152033
chr19	984332	998437	WDR18	0	+	14105
chr17	8924827	9147317	NTN1	0	+	222490
chr17	9725523	9795416	GLP2R	0	+	69893
chr10	13203558	13253110	MCM10	0	+	49552
chr12	56470583	56497289	ERBB3	0	+	26706
chr3	123687368	123711025	ROPN1	0	-	23657
chr2	197831741	198175897	ANKRD44	0	-	344156
chr16	75630766	75657198	ADAT1	0	-	26432
chr3	122785872	122944074	PDIA5	0	+	158202
chr6	37225548	37300746	TBC1D22B	0	+	75198
chr3	120315175	120321354	NDUFB4	0	+	6179
chr1	16162590	16266951	SPEN	0	+	104361
chr3	123328896	123603179	MYLK	0	-	274283
chr2	187350980	187374088	ZC3H15	0	+	23108
chr17	11924146	12047147	MAP2K4	0	+	123001
chr1	212537270	212588243	PACC1	0	-	50973
chr6	84262599	84419410	SNAP91	0	-	156811
chr10	105726898	105788991	SLK	0	+	62093
chr6	84569375	84677142	CYB5R4	0	+	107767
chr10	105791044	105845638	COL17A1	0	-	54594
chr10	106028631	106064708	GSTO2	0	+	36077
chr10	12171636	12211960	SEC61A2	0	+	40324
chr10	6469105	6622263	PRKCQ	0	-	153158
chr19	2997637	3047633	TLE2	0	-	49996
chr2	239335383	239360891	ASB1	0	+	25508
chr10	14560556	14816896	FAM107B	0	-	256340
chr6	83920121	84140770	ME1	0	-	220649
chr4	37892705	38140796	TBC1D1	0	+	248091
chr7	39989720	40139179	CDK13	0	+	149459
chrX	46458686	46618553	SLC9A7	0	-	159867
chr12	8185312	8208113	FOXJ2	0	+	22801
chr1	43148089	43169476	YBX1	0	+	21387
chr19	10527449	10580306	PDE4A	0	+	52857
chr1	212458752	212535195	PPP2R5A	0	+	76443
chr19	8023457	8070543	ELAVL1	0	-	47086
chr1	43766653	43788779	TIE1	0	+	22126
chr12	50898768	51142440	DIP2B	0	+	243672
chr12	50478983	50494490	SMARCD1	0	+	15507
chr1	41157320	41237275	NFYC	0	+	79955
chr1	42896000	42921924	ZMYND12	0	-	25924
chr5	470571	524564	SLC9A3	0	-	53993
chr2	233743411	233877966	NGEF	0	-	134555
chr1	197053251	197115824	ASPM	0	-	62573
chr1	160510885	160549306	CD84	0	-	38421
chr1	43829069	43833745	ELOVL1	0	-	4676
chr11	47376411	47400098	SPI1	0	-	23687
chr6	30026676	30032686	POLR1H	0	+	6010
chr11	30406040	30608419	MPPED2	0	-	202379
chr3	137717577	137752497	CLDN18	0	+	34920
chr3	101367733	101395979	ZBTB11	0	-	28246
chr14	92510840	92572965	ATXN3	0	-	62125
chr14	93260650	93306292	GOLGA5	0	+	45642
chr10	123237846	123357972	FGFR2	0	-	120126
chr5	128430442	128449721	ISOC1	0	+	19279
chr14	100204030	100408397	EML1	0	+	204367
chr6	126307625	126524963	TRMT11	0	+	217338
chr14	104602791	104647231	KIF26A	0	+	44440
chr14	96745532	96829678	ATG2B	0	-	84146
chr8	68085746	68256016	ARFGEF1	0	-	170270
chr16	20547548	20587749	ACSM2B	0	-	40201
chr8	135490031	135725292	ZFAT	0	-	235261
chr7	99775186	99819111	STAG3	0	+	43925
chr18	55211609	55253964	FECH	0	-	42355
chr15	72114632	72410918	MYO9A	0	-	296286
chr10	3108525	3179910	PFKP	0	+	71385
chr10	1085092	1095059	IDI1	0	-	9967
chr2	231280657	231410321	SP100	0	+	129664
chr10	3818188	3827473	KLF6	0	-	9285
chr15	73344051	73597546	NEO1	0	+	253495
chr8	71485453	71520651	TRAM1	0	-	35198
chrX	71798664	71934167	PHKA1	0	-	135503
chr12	6437923	6451280	TNFRSF1A	0	-	13357
chr17	37329706	37353956	CACNB1	0	-	24250
chr1	92974253	93257961	EVI5	0	-	283708
chr15	74271267	74286963	STOML1	0	-	15696
chr15	72491370	72524160	PKM	0	-	32790
chr5	54551883	54603522	DHX29	0	-	51639
chr1	94331840	94345474	DNTTIP2	0	-	13634
chr16	8715540	8743511	METTL22	0	+	27971
chr15	43695259	43802926	TP53BP1	0	-	107667
chrX	54946895	54957864	TRO	0	+	10969
chr1	218458635	218511325	RRP15	0	+	52690
chr3	49396572	49450431	RHOA	0	-	53859
chr17	41561233	41687706	DHX8	0	+	126473
chr1	1981850	2116834	PRKCZ	0	+	134984
chr1	220267474	220321383	IARS2	0	+	53909
chr12	79257773	79845788	SYT1	0	+	588015
chr12	77718421	78606790	NAV3	0	+	888369
chrX	153051221	153059967	IDH3G	0	-	8746
chr16	4846969	4852881	ROGDI	0	-	5912
chrX	153067621	153096020	PDZD4	0	-	28399
chrX	152783100	152848397	ATP2B3	0	+	65297
chr18	18526867	18691774	ROCK1	0	-	164907
chr16	67062887	67134961	CBFB	0	+	72074
chrX	24483361	24568583	PDK3	0	+	85222
chr2	239969864	240323348	HDAC4	0	-	353484
chr3	50367213	50378411	RASSF1	0	-	11198
chr4	1795020	1810599	FGFR3	0	+	15579
chr17	41158757	41166473	IFI35	0	+	7716
chr17	58118369	58156283	HEATR6	0	-	37914
chr17	40713485	40718295	COASY	0	+	4810
chr17	40819932	40829012	PLEKHH3	0	-	9080
chr15	100105622	100256693	MEF2A	0	+	151071
chrX	48779301	48815648	OTUD5	0	-	36347
chrX	48886237	48900936	TFE3	0	-	14699
chrX	108867473	108976632	ACSL4	0	-	109159
chr10	134351291	134596984	INPP5A	0	+	245693
chrX	48970345	48980085	GPKOW	0	-	9740
chrX	48830131	48858675	GRIPAP1	0	-	28544
chrX	48334409	48344752	FTSJ1	0	+	10343
chr17	57233093	57284070	PRR11	0	+	50977
chr2	86441116	86565206	REEP1	0	-	124090
chr13	113344352	113541482	ATP11A	0	+	197130
chr2	86247339	86333278	POLR1A	0	-	85939
chr2	20232411	20251389	LAPTM4A	0	-	18978
chr2	47143008	47303276	TTC7A	0	+	160268
chr3	48725436	48777786	IP6K2	0	-	52350
chr2	45615819	45839304	SRBD1	0	-	223485
chr11	64494383	64512928	RASGRP2	0	-	18545
chr19	39369195	39390502	SIRT2	0	-	21307
chr11	64685025	64701947	PPP2R5B	0	+	16922
chr11	64513861	64527446	PYGM	0	-	13585
chrX	49452050	49460587	PAGE1	0	-	8537
chr5	134363424	134370503	PITX1	0	-	7079
chr5	65892208	66465421	MAST4	0	+	573213
chr6	46820259	46922680	ADGRF5	0	-	102421
chr17	71330523	71640584	SDK2	0	-	310061
chr1	229576006	229644088	NUP133	0	-	68082
chr1	205681950	205719310	NUCKS1	0	-	37360
chr16	46690044	46723430	VPS35	0	-	33386
chr16	46989274	47007585	DNAJA2	0	-	18311
chr19	45250962	45263301	BCL3	0	+	12339
chr12	21950323	22095477	ABCC9	0	-	145154
chr11	68451247	68458643	GAL	0	+	7396
chr12	9817565	9852149	CLEC2D	0	+	34584
chrX	44382885	44402105	FUNDC1	0	-	19220
chrX	43625857	43741696	MAOB	0	-	115839
chr15	60780483	61521501	RORA	0	-	741018
chr11	637269	640706	DRD4	0	+	3437
chr1	92145900	92371892	TGFBR3	0	-	225992
chr16	14766405	14788165	PLA2G10	0	-	21760
chr1	6472478	6484730	HES2	0	-	12252
chr3	141594966	141645391	ATP1B3	0	+	50425
chr15	56119120	56285858	NEDD4	0	-	166738
chr15	52244303	52359572	MAPK6	0	+	115269
chr15	52407297	52483589	GNB5	0	-	76292
chr15	55495164	55611311	RAB27A	0	-	116147
chr22	17618401	17646177	HDHD5	0	-	27776
chr22	19437434	19466725	UFD1	0	-	29291
chr12	14765566	14849533	GUCY2C	0	-	83967
chr11	626309	627181	SCT	0	-	872
chr11	576470	612222	PHRF1	0	+	35752
chr9	111629178	111696608	ELP1	0	-	67430
chr11	17229700	17371527	NUCB2	0	+	141827
chr9	112137746	112260593	PTPN3	0	-	122847
chr14	65213001	65346625	SPTB	0	-	133624
chr4	100737984	100791347	DAPP1	0	+	53363
chr5	44300349	44389808	FGF10	0	-	89459
chr9	108006903	108201452	SLC44A1	0	+	194549
chr14	56955072	57117324	TMEM260	0	+	162252
chr17	1963133	2207079	SMG6	0	-	243946
chr14	57667225	57735623	EXOC5	0	-	68398
chr22	19166986	19279242	CLTCL1	0	-	112256
chr19	639879	644373	FGF22	0	+	4494
chr19	676392	683392	FSTL3	0	+	7000
chr22	19023795	19109967	DGCR2	0	-	86172
chr19	647526	663233	RNF126	0	-	15707
chr17	2287367	2304398	MNT	0	-	17031
chr3	126156444	126194734	ZXDC	0	-	38290
chr17	74708914	74722881	JMJD6	0	-	13967
chr8	42195972	42229326	POLB	0	+	33354
chr17	74620843	74639868	ST6GALNAC1	0	-	19025
chr9	35736863	35749225	GBA2	0	-	12362
chr5	149865381	149937773	NDST1	0	+	72392
chr7	97480989	97501854	ASNS	0	-	20865
chr8	42010464	42029191	AP3M2	0	+	18727
chr16	57916244	58005032	CNGB1	0	-	88788
chr17	74561459	74583038	ST6GALNAC2	0	-	21579
chr8	101698044	101735037	PABPC1	0	-	36993
chr16	58147496	58163285	CFAP20	0	-	15789
chr16	58191811	58232010	CSNK2A2	0	-	40199
chr14	88932122	89021351	PTPN21	0	-	89229
chr1	45316194	45452394	EIF2B3	0	-	136200
chr5	149599054	149669656	CAMK2A	0	-	70602
chr5	149737192	149779871	TCOF1	0	+	42679
chr7	24836159	25021253	OSBPL3	0	-	185094
chr1	22889982	22930088	EPHA8	0	+	40106
chr16	56899119	56949762	SLC12A3	0	+	50643
chr3	8817088	9005457	RAD18	0	-	188369
chr12	89981826	90103077	ATP2B1	0	-	121251
chr2	106361369	106510730	NCK2	0	+	149361
chr2	102313312	102511152	MAP4K4	0	+	197840
chr2	99235569	99347595	MGAT4A	0	-	112026
chr4	10069713	10118596	WDR1	0	-	48883
chr7	17830385	17980124	SNX13	0	-	149739
chr4	148653214	148993927	ARHGAP10	0	+	340713
chr6	166822852	167319939	RPS6KA2	0	-	497087
chr7	120590817	120617270	ING3	0	+	26453
chr14	77227811	77249358	VASH1	0	+	21547
chr3	8543493	8616354	LMCD1	0	+	72861
chr7	73097355	73119491	BUD23	0	+	22136
chr14	81937891	82000197	SEL1L	0	-	62306
chr5	892999	919472	TRIP13	0	+	26473
chrX	153656979	153664862	ATP6AP1	0	+	7883
chr19	1609290	1652614	TCF3	0	-	43324
chr2	12857036	12882860	TRIB2	0	+	25824
chr19	1407568	1435686	DAZAP1	0	+	28118
chr3	148747914	148804341	HLTF	0	-	56427
chrX	153672488	153679002	FAM50A	0	+	6514
chrX	153734490	153744566	FAM3A	0	-	10076
chr2	171034655	171511681	MYO3B	0	+	477026
chr2	172378757	172414639	CYBRD1	0	+	35882
chr18	64168320	64271375	CDH19	0	-	103055
chr6	170884383	170893780	PDCD2	0	-	9397
chr12	85253270	85307408	SLC6A15	0	-	54138
chr19	14202500	14228896	PRKACA	0	-	26396
chr19	14258555	14316999	ADGRL1	0	-	58444
chr14	69340845	69446157	ACTN1	0	-	105312
chr14	68194091	68283307	ZFYVE26	0	-	89216
chrX	83313354	83461364	RPS6KA6	0	-	148010
chr17	19118928	19240028	EPN2	0	+	121100
chr2	131113618	131132978	PTPN18	0	+	19360
chr2	128395956	128439360	LIMS2	0	-	43404
chr2	220378892	220403494	ASIC4	0	+	24602
chr2	220299565	220358351	SPEG	0	+	58786
chr3	195739382	195809024	TFRC	0	-	69642
chr5	132211087	132299326	AFF4	0	-	88239
chr10	60094739	60130511	UBE2D1	0	+	35772
chr14	67707430	67802778	PALS1	0	+	95348
chr10	62629196	62761198	RHOBTB1	0	-	132002
chrX	53401070	53449677	SMC1A	0	-	48607
chrX	53458206	53461317	HSD17B10	0	-	3111
chr11	63606400	63678492	MARK2	0	+	72092
chr5	162887209	162918947	HMMR	0	+	31738
chr12	133398773	133532890	CHFR	0	-	134117
chr12	72481046	73064538	TRHDE	0	+	583492
chr5	131525840	131631008	P4HA2	0	-	105168
chr1	161632933	161648444	FCGR2B	0	+	15511
chr16	68118654	68263162	NFATC3	0	+	144508
chr5	171469083	171615228	STK10	0	-	146145
chr5	171288553	171433877	FBXW11	0	-	145324
chr17	7239848	7254796	ACAP1	0	+	14948
chr4	5749811	5894813	CRMP1	0	-	145002
chr17	5374574	5390131	DERL2	0	-	15557
chr3	113251402	113348422	SIDT1	0	+	97020
chr11	10594638	10715535	IRAG1	0	-	120897
chr19	16771950	16800834	TMEM38A	0	+	28884
chr19	16308665	16356717	AP1M1	0	+	48052
chr19	45147098	45169430	PVR	0	+	22332
chr12	125261402	125367214	SCARB1	0	-	105812
chr7	1022817	1029276	CYP2W1	0	+	6459
chr3	127317253	127341279	MCM2	0	+	24026
chr22	50528308	50600119	MOV10L1	0	+	71811
chr22	50609160	50618724	PANX2	0	+	9564
chr22	50639440	50656045	SELENOO	0	+	16605
chr3	189349178	189615065	TP63	0	+	265887
chr4	113206665	113363777	ALPK1	0	+	157112
chr17	73521161	73571290	LLGL2	0	+	50129
chr15	85523671	85682376	PDE8A	0	+	158705
chrX	10125015	10205700	CLCN4	0	+	80685
chr17	33455749	33469323	NLE1	0	-	13574
chr17	38060848	38076107	GSDMB	0	-	15259
chr12	389223	498486	KDM5A	0	-	109263
chr17	42836356	42859214	ADAM11	0	+	22858
chr3	135684570	135866736	PPP2R3A	0	+	182166
chr14	53323986	53419153	FERMT2	0	-	95167
chr2	169921299	169952677	DHRS9	0	+	31378
chr1	186640923	186650054	PTGS2	0	-	9131
chr3	185360918	185542830	IGF2BP2	0	-	181912
chr3	185000729	185206882	MAP3K13	0	+	206153
chr3	186648114	186796341	ST6GAL1	0	+	148227
chr17	45810602	45823488	TBX21	0	+	12886
chr13	32420850	32873262	FRY	0	+	452412
chr11	85668218	85780924	PICALM	0	-	112706
chr17	44668035	44834830	NSF	0	+	166795
chr2	121493199	121750229	GLI2	0	+	257030
chr2	122095352	122407052	CLASP1	0	-	311700
chr19	15269849	15311806	NOTCH3	0	-	41957
chr11	77225981	77348839	CLNS1A	0	-	122858
chr4	6322305	6565327	PPP2R2C	0	-	243022
chr19	49843852	49865714	TEAD2	0	-	21862
chr11	85955795	85989855	EED	0	+	34060
chr5	175969512	176022975	CDHR2	0	+	53463
chr5	176047083	176057557	SNCB	0	-	10474
chr11	18489883	18548498	TSG101	0	-	58615
chr17	3705452	3749540	NCBP3	0	-	44088
chr17	3827164	3867758	ATP2A3	0	-	40594
chr15	63613577	63674045	CA12	0	-	60468
chr3	127407905	127771033	MGLL	0	-	363128
chr12	96051583	96184967	NTN4	0	-	133384
chr2	219523487	219528166	BCS1L	0	+	4679
chr12	106457123	106532732	NUAK1	0	-	75609
chr15	65734801	65810042	DPP8	0	-	75241
chr18	56529832	56653712	ZNF532	0	+	123880
chr17	1537152	1549038	SCARF1	0	-	11886
chr18	56995055	57026497	LMAN1	0	-	31442
chr15	65822756	65870687	HACD3	0	+	47931
chr17	3907739	4046324	ZZEF1	0	-	138585
chr1	8921059	8939249	ENO1	0	-	18190
chr15	48470635	48596275	SLC12A1	0	+	125640
chr19	4641386	4670374	MYDGF	0	-	28988
chr19	17434032	17445664	ANO8	0	-	11632
chr6	112391866	112408732	TUBE1	0	-	16866
chr1	17866193	18024369	ARHGEF10L	0	+	158176
chr4	48068410	48136267	TXK	0	-	67857
chr12	108523065	108644314	WSCD2	0	+	121249
chr10	71163659	71176674	TACR2	0	-	13015
chr15	66628529	66679084	TIPIN	0	-	50555
chr7	87834430	87856308	SRI	0	-	21878
chr1	21132785	21503778	EIF4G3	0	-	370993
chr12	102466881	102513898	NUP37	0	-	47017
chr7	83585093	84122040	SEMA3A	0	-	536947
chr22	46692767	46726707	GTSE1	0	+	33940
chr7	80371854	80551675	SEMA3C	0	-	179821
chr22	46663858	46689905	TTC38	0	+	26047
chr11	107987422	108018330	ACAT1	0	+	30908
chr22	46971909	47075687	GRAMD4	0	+	103778
chr22	46756731	46933517	CELSR1	0	-	176786
chr10	102222766	102243501	WNT8B	0	+	20735
chr2	71503691	71662199	ZNF638	0	+	158508
chr7	87462883	87505675	SLC25A40	0	-	42792
chr18	71815758	71827766	TIMM21	0	+	12008
chr2	70834750	70995357	ADD2	0	-	160607
chr1	178063239	178453282	RASAL2	0	+	390043
chr14	103851714	103970168	MARK3	0	+	118454
chr12	98987369	99000157	SLC25A3	0	+	12788
chr3	171757368	172119459	FNDC3B	0	+	362091
chr2	28615315	28640184	FOSL2	0	+	24869
chr17	64960823	65029514	CACNG4	0	+	68691
chr4	48499374	48782339	FRYL	0	-	282965
chr2	98372796	98612411	TMEM131	0	-	239615
chr7	5632447	5646286	FSCN1	0	+	13839
chr7	5566040	5603533	ACTB	0	-	37493
chr18	33767460	33852120	MOCOS	0	+	84660
chr3	171318194	171528740	PLD1	0	-	210546
chr13	25254546	25286610	ATP12A	0	+	32064
chr19	36545551	36596010	WDR62	0	+	50459
chr3	196769431	197026201	DLG1	0	-	256770
chr3	128412512	128544785	RAB7A	0	+	132273
chr7	107220691	107269615	BCAP29	0	+	48924
chr10	102246403	102279621	SEC31B	0	-	33218
chr12	108915991	108955176	SART3	0	-	39185
chr2	143848931	144525921	ARHGAP15	0	+	676990
chr1	169890467	170054349	KIFAP3	0	-	163882
chr2	136597196	136634013	MCM6	0	-	36817
chr12	56915604	56989977	RBMS2	0	+	74373
chr3	47422501	47454925	PTPN23	0	+	32424
chr3	37034841	37092337	MLH1	0	+	57496
chr1	171283322	171311223	FMO4	0	+	27901
chr1	173684080	173755830	KLHL20	0	+	71750
chr1	208195587	208417729	PLXNA2	0	-	222142
chr8	80946980	81143467	TPD52	0	-	196487
chr12	109554392	109706031	ACACB	0	+	151639
chr17	27071029	27077974	TRAF4	0	+	6945
chr8	81880045	82024303	PAG1	0	-	144258
chr19	33571805	33621448	GPATCH1	0	+	49643
chr19	10444452	10450337	ICAM3	0	-	5885
chr10	104846942	105037362	NT5C2	0	-	190420
chrX	132434131	132549517	GPC4	0	-	115386
chrX	131503348	131623996	MBNL3	0	-	120648
chr19	7660749	7683190	CAMSAP3	0	+	22441
chr1	21922714	21995850	RAP1GAP	0	-	73136
chr19	7684411	7694431	XAB2	0	-	10020
chr19	42387240	42434302	ARHGEF1	0	+	47062
chr19	7968728	7979363	MAP2K7	0	+	10635
chr2	234263140	234380750	DGKD	0	+	117610
chr3	24729378	25639423	RARB	0	+	910045
chr3	25639469	25706400	TOP2B	0	-	66931
chr10	98277867	98347209	TM9SF3	0	-	69342
chr10	104153867	104162281	NFKB2	0	+	8414
chr1	202300672	202311112	UBE2T	0	-	10440
chr1	202317827	202561834	PPP1R12B	0	+	244007
chr2	183580982	183659191	DNAJC10	0	+	78209
