Chr	Start	End	Name	Score	Strand	Length
chr11	73376399	73397474	RELT	0	+	21075
chr14	87837820	87993665	GALC	0	-	155845
chr2	202265736	202303661	NOP58	0	+	37925
chr7	150944961	150978321	KCNH2	0	-	33360
chr7	148697914	148801110	CUL1	0	+	103196
chr5	153990148	154038936	FAM114A2	0	-	48788
chr6	149218641	149411613	TAB2	0	+	192972
chr6	149566294	149591748	GINM1	0	+	25454
chr2	37099210	37157522	EIF2AK2	0	-	58312
chr17	78787381	78841441	USP36	0	-	54060
chr7	152134922	152436644	KMT2C	0	-	301722
chr2	56183990	56386172	CCDC85A	0	+	202182
chr2	20248691	20352234	PUM2	0	-	103543
chr10	100969458	100987515	MRPL43	0	-	18057
chr4	169729470	169757944	HPF1	0	-	28474
chr5	32354350	32444740	ZFR	0	-	90390
chrX	130202707	130268899	ZNF280C	0	-	66192
chr22	44881162	45010005	PHF21B	0	-	128843
chr9	120902393	120929173	TRAF1	0	-	26780
chr9	122844556	122905359	RC3H2	0	-	60803
chr3	53846568	53865794	IL17RB	0	+	19226
chr6	111555381	111606906	TRAF3IP2	0	-	51525
chrX	2828822	2882820	GYG2	0	+	53998
chr3	98795941	98901695	DCBLD2	0	-	105754
chr1	179293714	179358680	SOAT1	0	+	64966
chr12	32790755	32896777	PKP2	0	-	106022
chr13	113105788	113120685	F7	0	+	14897
chr10	5765223	5842132	GDI2	0	-	76909
chr6	106045423	106325791	ATG5	0	-	280368
chr12	94567122	94650557	TMCC3	0	-	83435
chr1	23778418	23788232	PITHD1	0	+	9814
chr2	42494569	42756947	MTA3	0	+	262378
chr3	182793503	182921629	ATP11B	0	+	128126
chr1	183186238	183245127	LAMC2	0	+	58889
chr7	90466424	91210590	CDK14	0	+	744166
chr12	79773563	79935460	PPP1R12A	0	-	161897
chr15	78959906	79090780	RASGRF1	0	-	130874
chr7	44217150	44334577	CAMK2B	0	-	117427
chr1	16740273	16972964	CROCC	0	+	232691
chr16	22297375	22335101	POLR3E	0	+	37726
chr1	203626787	203744081	ATP2B4	0	+	117294
chr1	203795623	203854999	ZC3H11A	0	+	59376
chr5	97160867	97183247	RIOK2	0	-	22380
chr1	53851719	53889798	YIPF1	0	-	38079
chr1	53765478	53838463	NDC1	0	-	72985
chr3	186105668	186362234	DGKG	0	-	256566
chr16	2911931	2951208	FLYWCH1	0	+	39277
chr16	1363205	1414751	UNKL	0	-	51546
chr7	139777051	140020325	TBXAS1	0	+	243274
chr7	140023749	140062951	PARP12	0	-	39202
chr10	95605941	95656711	ALDH18A1	0	-	50770
chr1	234391313	234479179	TARBP1	0	-	87866
chr4	151670504	151761007	GATB	0	-	90503
chr2	69897688	69942945	MXD1	0	+	45257
chr12	96278261	96400480	CDK17	0	-	122219
chr12	7919230	7936187	SLC2A3	0	-	16957
chr10	102402617	102421539	PSD	0	-	18922
chr18	79679803	79754503	CTDP1	0	+	74700
chr12	10699089	10723323	YBX3	0	-	24234
chr12	10618923	10674318	STYK1	0	-	55395
chr12	752579	911452	WNK1	0	+	158873
chr10	68721012	68792377	CCAR1	0	+	71365
chr20	62804835	62814000	OGFR	0	+	9165
chr19	3136033	3163749	GNA15	0	+	27716
chr1	26787054	26800659	PIGV	0	+	13605
chr1	29236516	29326813	PTPRU	0	+	90297
chr1	31259568	31296788	SNRNP40	0	-	37220
chr1	102876467	103108872	COL11A1	0	-	232405
chr11	32892811	32993316	QSER1	0	+	100505
chr6	166364919	166383013	MPC1	0	-	18094
chr12	24810024	24949101	BCAT1	0	-	139077
chr12	47782722	47833132	HDAC7	0	-	50410
chr8	20246165	20303963	LZTS1	0	-	57798
chr5	123089241	123194266	PRDM6	0	+	105025
chr20	35615829	35621094	SPAG4	0	+	5265
chr2	182909115	183038858	NCKAP1	0	-	129743
chr12	27710822	27756295	MRPS35	0	+	45473
chr4	155758992	155807811	GUCY1B1	0	+	48819
chr12	131711081	131799738	SFSWAP	0	+	88657
chr3	195863364	195911945	TNK2	0	-	48581
chr12	62466817	62600476	MON2	0	+	133659
chr16	68636189	68727468	CDH3	0	+	91279
chr5	57173948	57264679	GPBP1	0	+	90731
chr11	75759512	75801535	DGAT2	0	+	42023
chr20	46366050	46432985	ELMO2	0	-	66935
chr10	86435256	86521792	WAPL	0	-	86536
chr17	59707192	59842255	VMP1	0	+	135063
chr17	60443158	60526242	APPBP2	0	-	83084
chr19	50384204	50418018	POLD1	0	+	33814
chr12	53006282	53042215	EIF4B	0	+	35933
chr19	49289638	49325215	SLC6A16	0	-	35577
chr19	47608196	47703277	BICRA	0	+	95081
chr19	48619291	48630717	SPHK2	0	+	11426
chr19	48615328	48619184	RPL18	0	-	3856
chr19	48637946	48646187	CA11	0	-	8241
chr19	55452985	55462343	ISOC2	0	-	9358
chr19	55654146	55674716	U2AF2	0	+	20570
chr19	55675226	55709858	EPN1	0	+	34632
chr19	39391303	39400641	MED29	0	+	9338
chrX	153334147	153360110	ZNF275	0	+	25963
chrX	150692971	150765108	MTMR1	0	+	72137
chr2	240435663	240468076	GPC1	0	+	32413
chr14	77800109	77935014	ADCK1	0	+	134905
chr16	1795620	1827157	HAGH	0	-	31537
chr2	201233443	201287711	CASP8	0	+	54268
chr4	41359607	41700044	LIMCH1	0	+	340437
chr12	26905181	26938326	INTS13	0	-	33145
chr12	26971579	27014434	TM7SF3	0	-	42855
chr17	49990005	49995224	DLX3	0	-	5219
chr20	44714844	44728509	CCN5	0	+	13665
chr16	84368527	84464187	ATP2C2	0	+	95660
chr17	49495293	49515008	NGFR	0	+	19715
chr11	125955796	126063335	CDON	0	-	107539
chr8	119730774	119832863	TAF2	0	-	102089
chr7	128954180	129055173	TNPO3	0	-	100993
chr19	19145569	19192158	BORCS8-MEF2B	0	-	46589
chr19	19192229	19201869	RFXANK	0	+	9640
chr19	19119169	19138513	TMEM161A	0	-	19344
chr19	19623655	19628930	LPAR2	0	-	5275
chr19	18990888	19034023	SUGP2	0	-	43135
chr5	128083766	128189677	SLC12A2	0	+	105911
chr5	122843439	123029354	SNX24	0	+	185915
chr20	46894624	47188844	EYA2	0	+	294220
chr19	1026586	1039068	CNN2	0	+	12482
chr19	1039997	1065572	ABCA7	0	+	25575
chr5	122311354	122464219	SNCAIP	0	+	152865
chr15	83016423	83067252	BTBD1	0	-	50829
chr12	29149016	29341121	FAR2	0	+	192105
chr20	53936777	54070594	BCAS1	0	-	133817
chr1	111200771	111243440	CHI3L2	0	+	42669
chr19	1107637	1174268	SBNO2	0	-	66631
chr2	189784085	189877629	PMS1	0	+	93544
chr2	187341964	187448460	CALCRL	0	-	106496
chr6	34889255	35091406	ANKS1A	0	+	202151
chr6	35258909	35295985	ZNF76	0	+	37076
chr16	2025356	2039026	SLC9A3R2	0	+	13670
chr16	2039815	2047866	NTHL1	0	-	8051
chr6	34792083	34877514	UHRF1BP1	0	+	85431
chr1	109548615	109600195	GNAI3	0	+	51580
chr13	97953658	98024296	IPO5	0	+	70638
chr10	124397303	124418976	OAT	0	-	21673
chr1	88684222	88836255	PKN2	0	+	152033
chr19	984332	998438	WDR18	0	+	14106
chr17	9021510	9244000	NTN1	0	+	222490
chr10	13161558	13211110	MCM10	0	+	49552
chr12	56076799	56103505	ERBB3	0	+	26706
chr3	123968521	123992178	ROPN1	0	-	23657
chr2	196967017	197311173	ANKRD44	0	-	344156
chr16	75596868	75623300	ADAT1	0	-	26432
chr3	123067025	123225227	PDIA5	0	+	158202
chr6	37257772	37332970	TBC1D22B	0	+	75198
chr3	120596328	120602507	NDUFB4	0	+	6179
chr1	15836095	15940456	SPEN	0	+	104361
chr3	123610049	123884332	MYLK	0	-	274283
chr2	186486253	186509361	ZC3H15	0	+	23108
chr17	12020829	12143830	MAP2K4	0	+	123001
chr1	212363928	212414901	PACC1	0	-	50973
chr10	103967140	104029233	SLK	0	+	62093
chr6	83859656	83967423	CYB5R4	0	+	107767
chr10	104031286	104085880	COL17A1	0	-	54594
chr10	104268873	104304950	GSTO2	0	+	36077
chr10	12129637	12169961	SEC61A2	0	+	40324
chr10	6427143	6580301	PRKCQ	0	-	153158
chr19	2997639	3047635	TLE2	0	-	49996
chr2	238426742	238452250	ASB1	0	+	25508
chr10	14518557	14774897	FAM107B	0	-	256340
chr6	83210402	83431051	ME1	0	-	220649
chr4	37891084	38139175	TBC1D1	0	+	248091
chr7	39950121	40099580	CDK13	0	+	149459
chrX	46599251	46759118	SLC9A7	0	-	159867
chr12	8032716	8055517	FOXJ2	0	+	22801
chr1	42682418	42703805	YBX1	0	+	21387
chr19	10416773	10469630	PDE4A	0	+	52857
chr1	212285410	212361853	PPP2R5A	0	+	76443
chr19	7958573	8005659	ELAVL1	0	-	47086
chr1	43300982	43323108	TIE1	0	+	22126
chr12	50504985	50748657	DIP2B	0	+	243672
chr12	50085200	50100707	SMARCD1	0	+	15507
chr1	40691648	40771603	NFYC	0	+	79955
chr1	42430329	42456253	ZMYND12	0	-	25924
chr5	470456	524449	SLC9A3	0	-	53993
chr2	232878701	233013256	NGEF	0	-	134555
chr1	197084121	197146694	ASPM	0	-	62573
chr1	160541095	160579516	CD84	0	-	38421
chr1	43363398	43368074	ELOVL1	0	-	4676
chr11	47354860	47378547	SPI1	0	-	23687
chr6	30058899	30064909	POLR1H	0	+	6010
chr11	30384493	30586872	MPPED2	0	-	202379
chr3	101648889	101677135	ZBTB11	0	-	28246
chr14	92044496	92106621	ATXN3	0	-	62125
chr14	92794305	92839947	GOLGA5	0	+	45642
chr10	121478332	121598458	FGFR2	0	-	120126
chr5	129094749	129114028	ISOC1	0	+	19279
chr14	99737693	99942060	EML1	0	+	204367
chr6	125986479	126203817	TRMT11	0	+	217338
chr14	104138587	104180894	KIF26A	0	+	42307
chr14	96279195	96363341	ATG2B	0	-	84146
chr8	67173511	67343781	ARFGEF1	0	-	170270
chr8	134477788	134713049	ZFAT	0	-	235261
chr7	100177563	100221488	STAG3	0	+	43925
chr18	57544377	57586732	FECH	0	-	42355
chr15	71822291	72118577	MYO9A	0	-	296286
chr10	3066333	3137718	PFKP	0	+	71385
chr10	1039152	1049119	IDI1	0	-	9967
chr2	230415942	230545606	SP100	0	+	129664
chr10	3775996	3785281	KLF6	0	-	9285
chr15	73051710	73305205	NEO1	0	+	253495
chr8	70573218	70608416	TRAM1	0	-	35198
chrX	72578814	72714319	PHKA1	0	-	135505
chr12	6328757	6342114	TNFRSF1A	0	-	13357
chr17	39173453	39197703	CACNB1	0	-	24250
chr1	92508696	92792404	EVI5	0	-	283708
chr15	73978926	73994622	STOML1	0	-	15696
chr15	72199029	72231819	PKM	0	-	32790
chr5	55256055	55307694	DHX29	0	-	51639
chr1	93866284	93879918	DNTTIP2	0	-	13634
chr16	8621683	8649654	METTL22	0	+	27971
chr15	43403061	43510728	TP53BP1	0	-	107667
chrX	54920462	54931431	TRO	0	+	10969
chr1	218285293	218337983	RRP15	0	+	52690
chr3	49359139	49412998	RHOA	0	-	53859
chr17	43483865	43610338	DHX8	0	+	126473
chr1	2050411	2185395	PRKCZ	0	+	134984
chr1	220094132	220148041	IARS2	0	+	53909
chr12	78863993	79452008	SYT1	0	+	588015
chr12	77324641	78213010	NAV3	0	+	888369
chrX	153785766	153794512	IDH3G	0	-	8746
chr16	4796968	4802880	ROGDI	0	-	5912
chrX	153802166	153830565	PDZD4	0	-	28399
chr18	20946906	21111813	ROCK1	0	-	164907
chr16	67028984	67101058	CBFB	0	+	72074
chrX	24465244	24550466	PDK3	0	+	85222
chr2	239048168	239401654	HDAC4	0	-	353486
chr3	50329782	50340980	RASSF1	0	-	11198
chr4	1793293	1808872	FGFR3	0	+	15579
chr17	43006740	43014456	IFI35	0	+	7716
chr17	60041008	60078922	HEATR6	0	-	37914
chr17	42561467	42566277	COASY	0	+	4810
chr17	42667914	42676994	PLEKHH3	0	-	9080
chr15	99565417	99716488	MEF2A	0	+	151071
chrX	48922024	48958386	OTUD5	0	-	36362
chrX	49028726	49043410	TFE3	0	-	14684
chrX	109624244	109733403	ACSL4	0	-	109159
chr10	132537787	132783480	INPP5A	0	+	245693
chrX	49113407	49123735	GPKOW	0	-	10328
chrX	48973720	49002264	GRIPAP1	0	-	28544
chrX	48476021	48486364	FTSJ1	0	+	10343
chr17	59155732	59206709	PRR11	0	+	50977
chr2	86213993	86338083	REEP1	0	-	124090
chr13	112690038	112887168	ATP11A	0	+	197130
chr2	86020216	86106155	POLR1A	0	-	85939
chr2	20032650	20051628	LAPTM4A	0	-	18978
chr2	46916157	47076137	TTC7A	0	+	159980
chr3	48688003	48740353	IP6K2	0	-	52350
chr2	48529925	48776517	STON1-GTF2A1L	0	+	246592
chr2	45388680	45612165	SRBD1	0	-	223485
chr11	64726911	64745456	RASGRP2	0	-	18545
chr19	38878555	38899862	SIRT2	0	-	21307
chr11	64917553	64934475	PPP2R5B	0	+	16922
chr11	64746389	64759974	PYGM	0	-	13585
chr5	135027734	135034813	PITX1	0	-	7079
chr5	66596380	67169593	MAST4	0	+	573213
chr6	46852522	46954943	ADGRF5	0	-	102421
chr17	73334384	73644445	SDK2	0	-	310061
chr1	229440259	229508341	NUP133	0	-	68082
chr1	205712822	205750182	NUCKS1	0	-	37360
chr16	46656132	46689518	VPS35	0	-	33386
chr16	46955362	46973674	DNAJA2	0	-	18312
chr19	44747705	44760044	BCL3	0	+	12339
chr12	21797389	21942543	ABCC9	0	-	145154
chr11	68683779	68691175	GAL	0	+	7396
chr12	9664969	9699553	CLEC2D	0	+	34584
chrX	44523639	44542859	FUNDC1	0	-	19220
chrX	43766610	43882450	MAOB	0	-	115840
chr15	60488284	61229302	RORA	0	-	741018
chr1	91680343	91906335	TGFBR3	0	-	225992
chr1	6412418	6424670	HES2	0	-	12252
chr3	141876124	141926549	ATP1B3	0	+	50425
chr15	55826922	55993660	NEDD4	0	-	166738
chr15	51952106	52067375	MAPK6	0	+	115269
chr15	52115100	52191392	GNB5	0	-	76292
chr15	55202966	55319113	RAB27A	0	-	116147
chr22	17137511	17165287	HDHD5	0	-	27776
chr22	19449911	19479202	UFD1	0	-	29291
chr11	576470	612222	PHRF1	0	+	35752
chr9	108866898	108934328	ELP1	0	-	67430
chr11	17208153	17349980	NUCB2	0	+	141827
chr9	109375466	109498313	PTPN3	0	-	122847
chr14	64746283	64879907	SPTB	0	-	133624
chr4	99816827	99870190	DAPP1	0	+	53363
chr5	44300247	44389706	FGF10	0	-	89459
chr9	105244622	105439171	SLC44A1	0	+	194549
chr14	56488354	56650606	TMEM260	0	+	162252
chr17	2059839	2303785	SMG6	0	-	243946
chr14	57200507	57268905	EXOC5	0	-	68398
chr22	19179473	19291719	CLTCL1	0	-	112246
chr19	676392	683392	FSTL3	0	+	7000
chr22	19036282	19122454	DGCR2	0	-	86172
chr19	647526	663233	RNF126	0	-	15707
chr17	2384073	2401104	MNT	0	-	17031
chr3	126437601	126475891	ZXDC	0	-	38290
chr17	76712832	76726799	JMJD6	0	-	13967
chr8	42338454	42371808	POLB	0	+	33354
chr17	76624761	76643786	ST6GALNAC1	0	-	19025
chr9	35736866	35749228	GBA2	0	-	12362
chr5	150485818	150558211	NDST1	0	+	72393
chr7	97851677	97872542	ASNS	0	-	20865
chr8	42152946	42171673	AP3M2	0	+	18727
chr17	76565377	76586956	ST6GALNAC2	0	-	21579
chr8	100685816	100722809	PABPC1	0	-	36993
chr16	58113592	58129381	CFAP20	0	-	15789
chr16	58157907	58198106	CSNK2A2	0	-	40199
chr14	88465778	88555007	PTPN21	0	-	89229
chr1	44850522	44986722	EIF2B3	0	-	136200
chr5	150357629	150400308	TCOF1	0	+	42679
chr1	22025511	22101360	CDC42	0	+	75849
chr7	24796540	24981634	OSBPL3	0	-	185094
chr1	22563489	22603595	EPHA8	0	+	40106
chr3	8775402	8963773	RAD18	0	-	188371
chr12	89588049	89709300	ATP2B1	0	-	121251
chr2	105744912	105894274	NCK2	0	+	149362
chr2	101696850	101894690	MAP4K4	0	+	197840
chr2	98619106	98731132	MGAT4A	0	-	112026
chr4	10074339	10116949	WDR1	0	-	42610
chr7	17790761	17940501	SNX13	0	-	149740
chr4	147732063	148072776	ARHGAP10	0	+	340713
chr6	166409364	166906451	RPS6KA2	0	-	497087
chr7	120950763	120977216	ING3	0	+	26453
chr14	76761468	76783015	VASH1	0	+	21547
chr3	8501807	8574668	LMCD1	0	+	72861
chr7	73683025	73705161	BUD23	0	+	22136
chr14	81471547	81533853	SEL1L	0	-	62306
chr5	892884	919357	TRIP13	0	+	26473
chrX	154428633	154436516	ATP6AP1	0	+	7883
chr19	1609290	1652615	TCF3	0	-	43325
chr2	12716910	12742734	TRIB2	0	+	25824
chr19	1407569	1435687	DAZAP1	0	+	28118
chr3	149030127	149086554	HLTF	0	-	56427
chrX	154444141	154450654	FAM50A	0	+	6513
chrX	154506159	154516242	FAM3A	0	-	10083
chr2	170178145	170655171	MYO3B	0	+	477026
chr2	171522247	171558129	CYBRD1	0	+	35882
chr18	66501083	66604138	CDH19	0	-	103055
chr6	170575295	170584692	PDCD2	0	-	9397
chr12	84859491	84913629	SLC6A15	0	-	54138
chr19	14091688	14118084	PRKACA	0	-	26396
chr19	14147743	14206187	ADGRL1	0	-	58444
chr14	68874128	68979440	ACTN1	0	-	105312
chr14	67727374	67816590	ZFYVE26	0	-	89216
chrX	84058346	84188199	RPS6KA6	0	-	129853
chr17	19215615	19336715	EPN2	0	+	121100
chr2	130356045	130375405	PTPN18	0	+	19360
chr2	127638381	127681786	LIMS2	0	-	43405
chr2	219434843	219493629	SPEG	0	+	58786
chr3	196027183	196082096	TFRC	0	-	54913
chr5	132875395	132963634	AFF4	0	-	88239
chr10	58334979	58370751	UBE2D1	0	+	35772
chr14	67240713	67336061	PALS1	0	+	95348
chr10	60869438	61001440	RHOBTB1	0	-	132002
chrX	53374149	53422728	SMC1A	0	-	48579
chrX	53431258	53434370	HSD17B10	0	-	3112
chr11	63838928	63911020	MARK2	0	+	72092
chr5	163460203	163491941	HMMR	0	+	31738
chr12	132822187	132956304	CHFR	0	-	134117
chr5	132190147	132295315	P4HA2	0	-	105168
chr1	161663143	161678654	FCGR2B	0	+	15511
chr16	68084751	68229259	NFATC3	0	+	144508
chr5	172042079	172188224	STK10	0	-	146145
chr5	171861549	172006873	FBXW11	0	-	145324
chr17	7336529	7351477	ACAP1	0	+	14948
chr4	5748084	5893086	CRMP1	0	-	145002
chr17	5471254	5486811	DERL2	0	-	15557
chr3	113532555	113629575	SIDT1	0	+	97020
chr11	10573091	10693988	IRAG1	0	-	120897
chr19	16661139	16690023	TMEM38A	0	+	28884
chr19	16197854	16245906	AP1M1	0	+	48052
chr19	44643798	44666162	PVR	0	+	22364
chr12	124776856	124882668	SCARB1	0	-	105812
chr3	127598410	127622436	MCM2	0	+	24026
chr22	50170731	50180295	PANX2	0	+	9564
chr22	50201011	50217616	SELENOO	0	+	16605
chr3	189631389	189897276	TP63	0	+	265887
chr4	112285509	112442621	ALPK1	0	+	157112
chr17	75525080	75575209	LLGL2	0	+	50129
chr15	84980440	85139145	PDE8A	0	+	158705
chrX	10156975	10237660	CLCN4	0	+	80685
chr17	35128730	35142304	NLE1	0	-	13574
chr17	39904595	39919854	GSDMB	0	-	15259
chr12	280057	389320	KDM5A	0	-	109263
chr3	135965728	136147894	PPP2R3A	0	+	182166
chr14	52857268	52952435	FERMT2	0	-	95167
chr2	169064789	169096167	DHRS9	0	+	31378
chr1	186671791	186680922	PTGS2	0	-	9131
chr3	185643130	185825042	IGF2BP2	0	-	181912
chr3	185282941	185489094	MAP3K13	0	+	206153
chr3	186930325	187078553	ST6GAL1	0	+	148228
chr17	47733236	47746122	TBX21	0	+	12886
chr13	31846713	32299125	FRY	0	+	452412
chr11	85957175	86069882	PICALM	0	-	112707
chr17	46590669	46757464	NSF	0	+	166795
chr2	120735623	120992653	GLI2	0	+	257030
chr2	121337776	121649476	CLASP1	0	-	311700
chr19	15159038	15200995	NOTCH3	0	-	41957
chr11	77514936	77637794	CLNS1A	0	-	122858
chr4	6320578	6563600	PPP2R2C	0	-	243022
chr19	49340595	49362457	TEAD2	0	-	21862
chr11	86244753	86278813	EED	0	+	34060
chr11	18468336	18526951	TSG101	0	-	58615
chr17	3802158	3846246	NCBP3	0	-	44088
chr17	3923870	3964464	ATP2A3	0	-	40594
chr15	63321378	63381846	CA12	0	-	60468
chr3	127689062	128052190	MGLL	0	-	363128
chr12	95657807	95791189	NTN4	0	-	133382
chr2	218658764	218663443	BCS1L	0	+	4679
chr12	106063345	106138954	NUAK1	0	-	75609
chr15	65442463	65517704	DPP8	0	-	75241
chr18	58862600	58986480	ZNF532	0	+	123880
chr17	1633858	1645744	SCARF1	0	-	11886
chr18	59327823	59359265	LMAN1	0	-	31442
chr15	65530418	65578349	HACD3	0	+	47931
chr17	4004445	4143030	ZZEF1	0	-	138585
chr1	8861000	8879190	ENO1	0	-	18190
chr15	48178438	48304078	SLC12A1	0	+	125640
chr19	4641374	4670362	MYDGF	0	-	28988
chr19	17323223	17334855	ANO8	0	-	11632
chr6	112070663	112087529	TUBE1	0	-	16866
chr1	17539698	17697874	ARHGEF10L	0	+	158176
chr12	108129288	108250537	WSCD2	0	+	121249
chr10	69403903	69416918	TACR2	0	-	13015
chr15	66336191	66386746	TIPIN	0	-	50555
chr7	88205115	88226993	SRI	0	-	21878
chr1	20806292	21177285	EIF4G3	0	-	370993
chr12	102073103	102120120	NUP37	0	-	47017
chr7	83955777	84492724	SEMA3A	0	-	536947
chr22	46296870	46330810	GTSE1	0	+	33940
chr7	80742538	80922359	SEMA3C	0	-	179821
chr22	46267961	46294008	TTC38	0	+	26047
chr11	108116695	108147603	ACAT1	0	+	30908
chr22	46576012	46679790	GRAMD4	0	+	103778
chr22	46360834	46537620	CELSR1	0	-	176786
chr2	71276561	71435069	ZNF638	0	+	158508
chr7	87833568	87876360	SLC25A40	0	-	42792
chr18	74148523	74160531	TIMM21	0	+	12008
chr2	70607618	70768225	ADD2	0	-	160607
chr11	69771022	69775341	FGF4	0	-	4319
chr1	178094104	178484147	RASAL2	0	+	390043
chr14	103385377	103503831	MARK3	0	+	118454
chr12	98593591	98606379	SLC25A3	0	+	12788
chr3	172039578	172401669	FNDC3B	0	+	362091
chr2	28392448	28417317	FOSL2	0	+	24869
chr17	66964707	67033398	CACNG4	0	+	68691
chr4	48497357	48780322	FRYL	0	-	282965
chr2	97756333	97995948	TMEM131	0	-	239615
chr7	5592816	5606655	FSCN1	0	+	13839
chr7	5526409	5563902	ACTB	0	-	37493
chr18	36187497	36272157	MOCOS	0	+	84660
chr3	171600404	171810950	PLD1	0	-	210546
chr19	36054649	36105108	WDR62	0	+	50459
chr3	197042560	197299330	DLG1	0	-	256770
chr3	128693669	128825942	RAB7A	0	+	132273
chr7	107580246	107629170	BCAP29	0	+	48924
chr10	100486646	100519864	SEC31B	0	-	33218
chr12	108522214	108561400	SART3	0	-	39186
chr2	143091362	143768352	ARHGAP15	0	+	676990
chr10	100735396	100829944	PAX2	0	+	94548
chr1	169921326	170085208	KIFAP3	0	-	163882
chr2	135839626	135876443	MCM6	0	-	36817
chr12	56521820	56596193	RBMS2	0	+	74373
chr3	47381011	47413435	PTPN23	0	+	32424
chr3	36993350	37050846	MLH1	0	+	57496
chr12	109097597	109110992	UNG	0	+	13395
chr1	171314183	171342084	FMO4	0	+	27901
chr1	173714941	173786692	KLHL20	0	+	71751
chr1	208022242	208244384	PLXNA2	0	-	222142
chr8	80034745	80231232	TPD52	0	-	196487
chr12	109116587	109268226	ACACB	0	+	151639
chr17	28744011	28750956	TRAF4	0	+	6945
chr8	80967810	81112068	PAG1	0	-	144258
chr19	33080899	33130542	GPATCH1	0	+	49643
chr19	10333776	10339661	ICAM3	0	-	5885
chr10	103087185	103277605	NT5C2	0	-	190420
chrX	133300103	133415489	GPC4	0	-	115386
chrX	132369317	132489968	MBNL3	0	-	120651
chr19	7595863	7618304	CAMSAP3	0	+	22441
chr1	21596221	21669357	RAP1GAP	0	-	73136
chr19	7619525	7629545	XAB2	0	-	10020
chr19	41883173	41930150	ARHGEF1	0	+	46977
chr19	7903843	7914478	MAP2K7	0	+	10635
chr2	233354494	233472104	DGKD	0	+	117610
chr3	24687887	25597932	RARB	0	+	910045
chr3	25597984	25664907	TOP2B	0	-	66923
chr10	96518110	96587452	TM9SF3	0	-	69342
chr10	102394110	102402524	NFKB2	0	+	8414
chr1	202331657	202341980	UBE2T	0	-	10323
chr1	202348699	202592706	PPP1R12B	0	+	244007
chr2	182716255	182794464	DNAJC10	0	+	78209
chr16	27459555	27549913	GTF3C1	0	-	90358
chr16	27313668	27364778	IL4R	0	+	51110
chr1	77695987	77759852	USP33	0	-	63865
chrX	110944285	111227361	PAK3	0	+	283076
chrX	111245099	111270483	CAPN6	0	-	25384
chrX	111293779	111412429	DCX	0	-	118650
chr19	40750637	40765389	SNRPA	0	+	14752
chr10	22345445	22454224	SPAG6	0	+	108779
chr2	171687409	171750158	DYNC1I2	0	+	62749
chr10	26438341	26567803	APBB1IP	0	+	129462
chr19	4174109	4182566	SIRT6	0	-	8457
chr11	74493851	74669117	POLD3	0	+	175266
chr1	236664141	236764631	ACTN2	0	+	100490
chr1	19338775	19485539	CAPZB	0	-	146764
chr1	236142505	236221865	GPR137B	0	+	79360
chrX	119399336	119454478	SLC25A43	0	+	55142
chr8	38400215	38468834	FGFR1	0	-	68619
chr22	45344063	45413619	SMC1B	0	-	69556
chr22	45502238	45601135	FBLN1	0	+	98897
chr10	15513954	15719922	ITGA8	0	-	205968
chr20	24949269	24959928	CST7	0	+	10659
chr2	209424047	209734118	MAP2	0	+	310071
chr7	38383704	38631420	AMPH	0	-	247716
chr3	183015218	183116075	MCCC1	0	-	100857
chr3	183122215	183163839	LAMP3	0	-	41624
chr2	162170684	162245151	FAP	0	-	74467
chr10	20779973	21293011	NEBL	0	-	513038
chr11	76860859	77026797	ACER3	0	+	165938
chr4	39698109	39782792	UBE2K	0	+	84683
chr18	41955234	42087830	PIK3C3	0	+	132596
chr4	40056850	40158252	N4BP2	0	+	101402
chr12	2877223	2941138	TULP3	0	+	63915
chr6	157981863	158099176	SYNJ2	0	+	117313
chr5	7396138	7830081	ADCY2	0	+	433943
chr14	101761798	101927989	PPP2R5C	0	+	166191
chr1	1785285	1891117	GNB1	0	-	105832
chr6	12290361	12297194	EDN1	0	+	6833
chr10	21524646	21743630	MLLT10	0	+	218984
chr7	100400826	100428992	ZCWPW1	0	-	28166
chr7	31052308	31111479	ADCYAP1R1	0	+	59171
chrX	78945332	78963727	P2RY10	0	+	18395
chrX	79360384	79367667	ITM2A	0	-	7283
chr8	42391624	42405937	VDAC3	0	+	14313
chr8	17922968	18029948	PCM1	0	+	106980
chr17	77959240	78108835	TNRC6C	0	+	149595
chr20	33490075	33650036	CBFA2T2	0	+	159961
chr9	119153458	119369435	BRINP1	0	-	215977
chr20	34363241	34540748	ITCH	0	+	177507
chr20	34704339	34713439	TP53INP2	0	+	9100
chr1	1216909	1232067	SDF4	0	-	15158
chr20	33007704	33023703	BPIFB2	0	+	15999
chr1	3652516	3736201	TP73	0	+	83685
chr11	1274371	1309654	TOLLIP	0	-	35283
chr7	43926436	43956136	UBE2D4	0	+	29700
chr18	596988	650334	CLUL1	0	+	53346
chr8	91954967	92103286	RUNX1T1	0	-	148319
chr2	178463664	178478600	FKBP7	0	-	14936
chr2	178194481	178402893	OSBPL6	0	+	208412
chr5	36596588	36688334	SLC1A3	0	+	91746
chr2	216107464	216206303	XRCC5	0	+	98839
