0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	Middle	Start	End
chr3	63862400	63865234	0																													63863817	-1417	1417
chr3	64020711	64022063	0																													64021387	-676	676
chr3	66036245	66039840	0																													66038042	-1797	1798
chr3	72442605	72444204	0																													72443404	-799	800
chr3	72445824	72447933	1	272.0																												72446878	-1054	1055
chr3	101678776	101681236	0																													101680006	-1230	1230
chr3	101683619	101684832	0																													101684225	-606	607
chr3	113439059	113440527	0																													113439793	-734	734
chr3	113440951	113442508	0																													113441729	-778	779
chr3	113744850	113746913	0																													113745881	-1031	1032
chr3	119239783	119241306	0																													119240544	-761	762
chr3	120597195	120599436	0																													120598315	-1120	1121
chr3	120738427	120740887	0																													120739657	-1230	1230
chr3	121748516	121751130	0																													121749823	-1307	1307
chr3	123583694	123586039	0																													123584866	-1172	1173
chr3	126473065	126476370	0																													126474717	-1652	1653
chr3	127669822	127676278	1	1510.0																												127673050	-3228	3228
chr3	129162531	129163685	0																													129163108	-577	577
chr3	129312807	129317082	0																													129314944	-2137	2138
chr3	129430015	129431155	0																													129430585	-570	570
chr3	129892565	129894520	0																													129893542	-977	978
chr3	133572809	133575222	0																													133574015	-1206	1207
chr3	134372122	134373914	0																													134373018	-896	896
chr3	134374124	134375895	0																													134375009	-885	886
chr3	140941278	140942860	0																													140942069	-791	791
chr3	141230223	141233811	0																													141232017	-1794	1794
chr3	143970439	143973732	0																													143972085	-1646	1647
chr3	149379007	149382248	0																													149380627	-1620	1621
chr3	149969776	149972677	0																													149971226	-1450	1451
chr3	150408034	150411332	3	98.0	-159.0	-1359.0																										150409683	-1649	1649
chr3	154321622	154325090	1	-921.0																												154323356	-1734	1734
chr3	156674955	156676246	0																													156675600	-645	646
chr3	156824961	156828936	0																													156826948	-1987	1988
chr3	157157830	157162051	1	506.0																												157159940	-2110	2111
chr3	160564279	160566359	1	66.0																												160565319	-1040	1040
chr3	161371094	161374284	0																													161372689	-1595	1595
chr3	169965034	169967443	1	-591.0																												169966238	-1204	1205
chr3	170355417	170359266	0																													170357341	-1924	1925
chr3	170866277	170867586	1	543.0																												170866931	-654	655
chr3	170869640	170871138	1	192.0																												170870389	-749	749
chr3	172038770	172044464	0																													172041617	-2847	2847
chr3	182790772	182794948	0																													182792860	-2088	2088
chr3	183635265	183637491	0																													183636378	-1113	1113
chr3	184158368	184163819	1	-2574.0																												184161093	-2725	2726
chr3	184169739	184172831	2	848.0	499.0																											184171285	-1546	1546
chr3	184185335	184186639	3	-243.0	-234.0	-636.0																										184185987	-652	652
chr3	184311605	184313710	0																													184312657	-1052	1053
chr3	184382658	184389686	6	-3261.0	-677.0	-2501.0	-553.0	963.0	3114.0																							184386172	-3514	3514
chr3	185935735	185938282	1	-968.0																												185937008	-1273	1274
chr3	186570236	186572297	0																													186571266	-1030	1031
chr3	186583899	186584922	0																													186584410	-511	512
chr3	187742642	187745807	0																													187744224	-1582	1583
chr3	188153276	188155077	0																													188154176	-900	901
chr3	192916948	192919498	2	550.0	499.0																											192918223	-1275	1275
chr3	194132399	194139821	1	-535.0																												194136110	-3711	3711
chr3	196286496	196288447	0																													196287471	-975	976
chr3	196316163	196320179	0																													196318171	-2008	2008
chr3	196938791	196945817	1	-261.0																												196942304	-3513	3513
chr4	666609	670686	0																													668647	-2038	2039
chr4	672454	677178	0																													674816	-2362	2362
chr4	986541	992403	2	540.0	-1857.0																											989472	-2931	2931
chr4	1204371	1211524	0																													1207947	-3576	3577
chr4	1868509	1872929	0																													1870719	-2210	2210
chr4	2532321	2538723	0																													2535522	-3201	3201
chr4	3241668	3243926	0																													3242797	-1129	1129
chr4	3289910	3295841	0																													3292875	-2965	2966
chr4	4243448	4245994	0																													4244721	-1273	1273
chr4	6640773	6642459	3	681.0	469.0	394.0																										6641616	-843	843
chr4	6689335	6693488	0																													6691411	-2076	2077
chr4	6707308	6710080	3	-803.0	-864.0	-900.0																										6708694	-1386	1386
chr4	7038675	7044637	1	-167.0																												7041656	-2981	2981
chr4	7063469	7066331	0																													7064900	-1431	1431
chr4	10112922	10115354	0																													10114138	-1216	1216
chr4	10116150	10117658	0																													10116904	-754	754
chr4	15001798	15005386	0																													15003592	-1794	1794
chr4	17810306	17811533	1	-112.0																												17810919	-613	614
chr4	24582496	24585421	0																													24583958	-1462	1463
chr4	40055074	40057656	0																													40056365	-1291	1291
chr4	56503661	56508742	0																													56506201	-2540	2541
chr4	67700432	67702092	0																													67701262	-830	830
chr4	68348890	68351132	0																													68350011	-1121	1121
chr4	70686553	70690109	3	-905.0	-969.0	-1037.0																										70688331	-1778	1778
chr4	73257201	73262133	1	1257.0																												73259667	-2466	2466
chr4	75511355	75514165	0																													75512760	-1405	1405
chr4	76896040	76898728	1	795.0																												76897384	-1344	1344
chr4	76948221	76951377	0																													76949799	-1578	1578
chr4	77074087	77077274	0																													77075680	-1593	1594
chr4	77156455	77159475	1	-1463.0																												77157965	-1510	1510
chr4	77818500	77823503	1	1633.0																												77821001	-2501	2502
chr4	78773570	78777843	0																													78775706	-2136	2137
chr4	82371800	82374872	0																													82373336	-1536	1536
chr4	82426454	82427556	2	-464.0	474.0																											82427005	-551	551
chr4	82428118	82431325	3	358.0	418.0	377.0																										82429721	-1603	1604
chr4	84580517	84584258	0																													84582387	-1870	1871
chr4	88005738	88008511	0																													88007124	-1386	1387
chr4	90126408	90129178	0																													90127793	-1385	1385
chr4	94450134	94453094	0																													94451614	-1480	1480
chr4	98257706	98262230	1	-1565.0																												98259968	-2262	2262
chr4	99892630	99895378	0																													99894004	-1374	1374
chr4	99948140	99949308	6	13.0	-8.0	-171.0	-384.0	-171.0	153.0																							99948724	-584	584
chr4	101344875	101350427	1	-1092.0																												101347651	-2776	2776
chr4	105469555	105472161	0																													105470858	-1303	1303
chr4	107823662	107827361	0																													107825511	-1849	1850
chr4	108622499	108623850	0																													108623174	-675	676
chr4	112638947	112640810	0																													112639878	-931	932
chr4	123395840	123402357	6	-2961.0	-2901.0	-3003.0	-2498.0	-3064.0	-3086.0																							123399098	-3258	3259
chr4	124710895	124713751	0																													124712323	-1428	1428
chr4	128286270	128289306	0																													128287788	-1518	1518
chr4	139175962	139178335	0																													139177148	-1186	1187
chr4	140752929	140753783	0																													140753356	-427	427
chr4	143333833	143338125	0																													143335979	-2146	2146
chr4	143514348	143515915	0																													143515131	-783	784
chr4	152534041	152537843	0																													152535942	-1901	1901
chr4	152935223	152938166	0																													152936694	-1471	1472
