Chr	Start	End	Name	Score	Strand	Length
chr6	127519455	127591820	C6orf58	0	+	72365
chr17	9771434	9791592	DHRS7C	0	-	20158
chr17	7425616	7427568	SPEM2	0	+	1952
chr22	24719034	24774720	PIWIL3	0	-	55686
chr1	112718905	112727235	TAFA3	0	+	8330
chr2	162371407	162838767	KCNH7	0	-	467360
chr7	74904289	74915078	SPDYE12	0	-	10789
chr17	8339840	8346048	ODF4	0	+	6208
chr9	65737146	65738396	FOXD4L4	0	+	1250
chr8	84182787	84921844	RALYL	0	+	739057
chr21	30613431	30613930	KRTAP6-1	0	-	499
chrX	22999960	23003589	DDX53	0	+	3629
chr5	175440036	175444182	DRD1	0	-	4146
chrY	2786855	2787682	SRY	0	-	827
chr1	16040252	16057311	CLCNKB	0	+	17059
chrX	72776890	72848803	DMRTC1B	0	+	71913
chr11	6791736	6799689	OR6A2	0	-	7953
chr2	240691866	240698483	AQP12A	0	+	6617
chr12	55469200	55470138	OR6C70	0	-	938
chr15	33968497	34067458	CHRM5	0	+	98961
chr9	21480839	21482313	IFNE	0	-	1474
chr11	63268022	63311783	SLC22A10	0	+	43761
chr6	116877212	116932161	RFX6	0	+	54949
chr5	191495	196334	LRRC14B	0	+	4839
chr2	233775679	233833423	MROH2A	0	+	57744
chr7	76531313	76543297	SPDYE16	0	-	11984
chr8	14084845	15238431	SGCZ	0	-	1153586
chr5	173973779	174006140	C5orf47	0	+	32361
chr12	52768155	52777345	KRT76	0	-	9190
chr6	27807479	27807929	H2BC13	0	-	450
chr1	226223618	226227060	MIXL1	0	+	3442
chr2	240676418	240682906	AQP12B	0	-	6488
chr7	57117676	57139864	ZNF479	0	-	22188
chr19	685546	695498	PRSS57	0	-	9952
chr18	13882044	13915707	MC2R	0	-	33663
chrX	149688228	149717268	MAGEA11	0	+	29040
chr22	36991120	37007851	TEX33	0	-	16731
chr17	81952507	81961840	NOTUM	0	-	9333
chr14	20425852	20436166	KLHL33	0	-	10314
chr17	45844881	45847067	SPPL2C	0	+	2186
chr12	64264762	64390758	C12orf56	0	-	125996
chr3	38696802	38816286	SCN10A	0	-	119484
chr5	181123122	181131169	OR2V1	0	-	8047
chr19	14878203	14886132	OR7A17	0	-	7929
chrX	34129752	34132314	FAM47A	0	-	2562
chr7	99173572	99250075	KPNA7	0	-	76503
chr1	16057769	16073651	FAM131C	0	-	15882
chr1	212830141	212847649	SPATA45	0	-	17508
chr17	81650459	81663112	PDE6G	0	-	12653
chr12	45014672	45051099	DBX2	0	-	36427
chr16	283164	287215	PDIA2	0	+	4051
chr12	5432108	5521536	NTF3	0	+	89428
chr5	171782432	171796126	SMIM23	0	+	13694
chr22	32507820	33058381	SYN3	0	-	550561
chr1	38043829	38046793	POU3F1	0	-	2964
chr9	122159908	122200088	MORN5	0	+	40180
chr10	1177313	1737525	ADARB2	0	-	560212
chr10	81875194	82987179	NRG3	0	+	1111985
chr16	4189374	4242080	SRL	0	-	52706
chr11	109422190	109429167	C11orf87	0	+	6977
chr4	183321764	183322426	CLDN24	0	-	662
chr9	42183659	42189887	SPATA31A6	0	+	6228
chr12	55426254	55427192	OR6C76	0	+	938
chr15	24675775	24683393	NPAP1	0	+	7618
chr1	162824458	162868761	CCDC190	0	-	44303
chr4	68226653	68245694	TMPRSS11B	0	-	19041
chr1	227815675	227846470	PRSS38	0	+	30795
chrY	25030901	25062548	BPY2C	0	-	31647
chr19	35358460	35360489	FFAR3	0	+	2029
chr7	143443453	143444409	TAS2R60	0	+	956
chr11	54603069	54603998	OR4C46	0	-	929
chr10	103453240	103458900	CALHM1	0	-	5660
chr11	1629775	1630930	KRTAP5-5	0	+	1155
chr8	62248591	63014000	NKAIN3	0	+	765409
chrX	624344	659411	SHOX	0	+	35067
chrY	624344	659411	SHOX	0	+	35067
chr1	152622834	152623103	LCE3A	0	-	269
chr1	152565654	152566780	LCE3E	0	-	1126
chr9	36169388	36171334	CCIN	0	+	1946
chr13	113667219	113737736	GRK1	0	+	70517
chr20	187853	189711	DEFB128	0	-	1858
chrX	145817829	145829856	SLITRK2	0	+	12027
chr19	1508023	1536046	PLK5	0	+	28023
chr13	113648804	113658198	ATP4B	0	-	9394
chr3	184097064	184106995	HTR3E	0	+	9931
chr13	50519364	50843939	DLEU7	0	-	324575
chr12	52607570	52618559	KRT73	0	-	10989
chr9	105662457	105663124	TAL2	0	+	667
chr17	39868202	39877896	ZPBP2	0	+	9694
chr3	184031544	184039369	HTR3D	0	+	7825
chr1	65419	71585	OR4F5	0	+	6166
chr1	48532854	50023954	AGBL4	0	-	1491100
chr3	121567949	121590622	ARGFX	0	+	22673
chr11	55795556	55796500	OR5D14	0	+	944
chr19	15878023	15898077	CYP4F2	0	-	20054
chr11	55819630	55820571	OR5D18	0	+	941
chr12	11185993	11186937	TAS2R42	0	-	944
chr2	27136848	27139410	PRR30	0	-	2562
chr4	9444414	9450666	DEFB131A	0	+	6252
chr1	110112443	110113947	UBL4B	0	+	1504
chr20	33053903	33073847	BPIFB3	0	+	19944
chr20	33079643	33111751	BPIFB4	0	+	32108
chr1	152510803	152512177	LCE5A	0	+	1374
chr1	152786214	152788426	LCE1E	0	+	2212
chr6	96924620	97140754	KLHL32	0	+	216134
chrX	73077276	73079512	PABPC1L2A	0	-	2236
chr1	158398522	158399466	OR10T2	0	-	944
chr3	171843349	171938715	TMEM212	0	+	95366
chr5	151276358	151303766	SLC36A3	0	-	27408
chr5	151314972	151347590	SLC36A2	0	-	32618
chr5	129748094	129766732	MINAR2	0	+	18638
chr17	40766238	40772201	KRT26	0	-	5963
chr15	30400562	30414260	GOLGA8R	0	-	13698
chr19	54874235	54891420	FCAR	0	+	17185
chr6	123216339	123637093	TRDN	0	-	420754
chr1	158560606	158570580	OR6P1	0	-	9974
chr12	52789685	52796117	KRT3	0	-	6432
chr12	50842920	50887884	TMPRSS12	0	+	44964
chr2	24175053	24200849	FAM228A	0	+	25796
chr20	257724	261096	DEFB132	0	+	3372
chrX	119895837	119920716	AKAP14	0	+	24879
chr5	64506015	64612319	RGS7BP	0	+	106304
chr2	1789113	2331664	MYT1L	0	-	542551
chr11	58023881	58181616	OR9Q1	0	+	157735
chr1	16018875	16034050	CLCNKA	0	+	15175
chr11	58189070	58194053	OR9Q2	0	+	4983
chr8	7821004	7823880	DEFB105A	0	-	2876
chr8	7811720	7815716	DEFB107A	0	-	3996
chr8	7825139	7829053	DEFB106A	0	+	3914
chr8	7487679	7489593	DEFB105B	0	+	1914
chr7	77022306	77032361	SPDYE17	0	-	10055
chrX	75782987	75785254	MAGEE2	0	-	2267
chr19	15804549	15815664	OR10H1	0	-	11115
chr22	43411196	43507848	MPPED1	0	+	96652
chr10	127737185	127741183	FOXI2	0	+	3998
chr4	270675	305474	ZNF732	0	-	34799
chr9	81943500	81950093	SPATA31D3	0	+	6593
chr1	47416285	47418052	FOXE3	0	+	1767
chr10	117197489	117210299	KCNK18	0	+	12810
chr9	21206181	21207143	IFNA10	0	-	962
chr19	39515139	39520675	SELENOV	0	+	5536
chr1	152827473	152828097	LCE1A	0	+	624
chr17	41314912	41315710	KRTAP17-1	0	-	798
chr4	121328642	121381059	QRFPR	0	-	52417
chr9	104504263	104505222	OR13F1	0	+	959
chr11	55723776	55729621	OR5D3P	0	+	5845
chr11	69809968	69819416	FGF3	0	-	9448
chr12	49332409	49337188	C1QL4	0	-	4779
chrX	70258166	70260204	P2RY4	0	-	2038
chr21	30601087	30601382	KRTAP22-1	0	+	295
chr21	30541535	30541864	KRTAP19-6	0	-	329
chr21	30598590	30598902	KRTAP6-2	0	-	312
chr9	104569168	104570130	OR13C8	0	+	962
chr21	30487043	30487436	KRTAP19-2	0	-	393
chr21	30496824	30497165	KRTAP19-4	0	-	341
chr21	30440275	30440869	KRTAP15-1	0	+	594
chr21	30430220	30431026	KRTAP13-4	0	+	806
chr21	30501657	30502141	KRTAP19-5	0	-	484
chr21	30348399	30348606	KRTAP23-1	0	-	207
chr9	108862266	108863756	ACTL7A	0	+	1490
chr21	30755015	30755428	KRTAP21-1	0	-	413
chr10	116590385	116609175	PNLIPRP1	0	+	18790
chr21	30746794	30747259	KRTAP21-2	0	-	465
chr3	169911572	169939175	SAMD7	0	+	27603
chr1	46929177	46941484	CYP4A11	0	-	12307
chr4	67909395	67964140	TMPRSS11A	0	-	54745
chr1	247965233	247966386	OR2AK2	0	+	1153
chr8	7482504	7486400	DEFB106B	0	-	3896
chr3	42257825	42266185	CCK	0	-	8360
chr19	29525994	29564551	VSTM2B	0	+	38557
chr1	63322567	63325128	FOXD3	0	+	2561
chr12	48328980	48330279	H1-7	0	+	1299
chr1	152708160	152709434	LCE4A	0	+	1274
chr1	152698345	152699442	LCE2A	0	+	1097
chr1	152675279	152676569	LCE2C	0	+	1290
chrY	24763069	24813492	DAZ3	0	-	50423
chr1	152663380	152664659	LCE2D	0	+	1279
chr1	152613811	152614098	LCE3B	0	+	287
chr17	40861303	40867223	KRT12	0	-	5920
chr7	34658218	34878332	NPSR1	0	+	220114
chrX	13035617	13044682	FAM9C	0	-	9065
chr17	41237999	41239004	KRTAP9-8	0	+	1005
chr18	52340197	53535903	DCC	0	+	1195706
chr7	104328603	104908561	LHFPL3	0	+	579958
chr6	26107412	26108135	H1-6	0	-	723
chr3	49790732	49799873	CDHR4	0	-	9141
chr14	19402486	19434341	POTEG	0	-	31855
chr1	12892896	12898270	PRAMEF10	0	-	5374
chr7	15200317	15562015	AGMO	0	-	361698
chr19	55528611	55537133	SBK2	0	-	8522
chr10	93060798	93069540	CYP26C1	0	+	8742
chr19	13862063	13880757	NANOS3	0	+	18694
chr9	68302867	68305084	FOXD4L3	0	+	2217
chr12	7711433	7717559	DPPA3	0	+	6126
chr11	55913650	55914582	OR5W2	0	-	932
chr9	133514586	133528612	MYMK	0	-	14026
chr5	157671533	157680158	C5orf52	0	+	8625
chr19	19254756	19262804	HAPLN4	0	-	8048
chr3	55508311	56469095	ERC2	0	-	960784
chrX	48826513	48830138	ERAS	0	+	3625
chr4	70518569	70532743	AMTN	0	+	14174
chrX	51406948	51408843	EZHIP	0	+	1895
chr1	248649838	248655528	OR2T27	0	-	5690
chr11	73951026	73970366	DNAJB13	0	+	19340
chr9	86220265	86259657	C9orf153	0	-	39392
chrX	52644061	52654900	SSX7	0	-	10839
chr6	104936616	105083332	LIN28B	0	+	146716
chr18	74434775	74457944	DIPK1C	0	-	23169
chr10	44911316	44937010	TMEM72	0	+	25694
chr9	34889066	34895764	FAM205C	0	-	6698
chr15	72398302	72408367	TMEM202	0	+	10065
chrX	119758588	119760202	SOWAHD	0	+	1614
chr4	185018490	185020953	HELT	0	+	2463
chrX	112083016	112457514	RTL4	0	+	374498
chr2	73784183	73817148	C2orf78	0	+	32965
chr12	132618776	132622388	P2RX2	0	+	3612
chr12	107774704	107776644	ASCL4	0	+	1940
chr12	55362975	55369279	OR6C75	0	+	6304
chr1	156579723	156587719	TTC24	0	+	7996
chr6	55327469	55402493	GFRAL	0	+	75024
chr19	55428740	55443300	SHISA7	0	-	14560
chr22	21045946	21064168	LRRC74B	0	+	18222
chr19	14583084	14612035	CLEC17A	0	+	28951
chr2	196804417	196809355	C2orf66	0	-	4938
chr12	29412474	29497686	OVCH1	0	-	85212
chrX	74304180	74305034	ZCCHC13	0	+	854
chr1	20161253	20186518	PLA2G2C	0	-	25265
chr6	28431930	28443502	ZSCAN23	0	-	11572
chr17	78146385	78166297	C17orf99	0	+	19912
chr19	9178979	9188818	OR7D2	0	+	9839
chr2	241869600	241873823	RTP5	0	+	4223
chr19	14081624	14085875	C19orf67	0	-	4251
chr7	143316111	143352083	CLCN1	0	+	35972
chr16	67884885	67888855	NRN1L	0	+	3970
chr6	41228339	41238882	TREML4	0	+	10543
chr15	41981394	42051190	PLA2G4E	0	-	69796
chr10	87020294	87024730	FAM25A	0	+	4436
chrY	23129355	23199010	DAZ1	0	-	69655
chr11	6765626	6771976	OR2AG2	0	-	6350
chr9	32783540	32789201	TMEM215	0	+	5661
chr9	96928310	96940253	NUTM2G	0	+	11943
chr11	17547259	17647150	OTOG	0	+	99891
chr17	4583999	4608319	SMTNL2	0	+	24320
chr22	49991811	50012765	IL17REL	0	-	20954
chr19	46229742	46231243	IGFL1	0	+	1501
chr3	169812870	169837773	LRRIQ4	0	+	24903
chr12	55293988	55296569	OR6C6	0	-	2581
chr19	47968046	47992170	BSPH1	0	-	24124
chr1	158774222	158781204	OR6N2	0	-	6982
chr10	84173801	84185294	C10orf99	0	+	11493
chr9	21384255	21385398	IFNA2	0	-	1143
chr12	9898673	9932370	CLEC2A	0	-	33697
chrX	26216169	26218270	MAGEB5	0	+	2101
chr19	45913214	45914778	NANOS2	0	-	1564
chr11	15112424	15247208	INSC	0	+	134784
chr9	132410043	132573319	CFAP77	0	+	163276
chr1	248508073	248527337	OR2G6	0	+	19264
chr6	123803865	124825640	NKAIN2	0	+	1021775
chr17	41040541	41041450	KRTAP1-1	0	-	909
chr3	142949164	142963674	PAQR9	0	-	14510
chr10	123135970	123139423	HMX3	0	+	3453
chr19	46120067	46124688	IGFL3	0	-	4621
chr15	28698583	28738384	GOLGA8M	0	-	39801
chr10	95907603	96033745	CC2D2B	0	+	126142
chr14	20556093	20560931	RNASE9	0	-	4838
chr2	208165343	208190030	C2orf80	0	-	24687
chr8	39934614	40016392	IDO2	0	+	81778
chr11	5967177	5968494	OR56A5	0	-	1317
chr21	30281309	30282950	KRTAP24-1	0	-	1641
chr9	130892707	130896812	QRFP	0	-	4105
chr10	75037472	75073642	DUSP29	0	-	36170
chr3	191199241	191265615	OSTN	0	+	66374
chr1	113876816	113887581	BCL2L15	0	-	10765
chr1	203494153	203508949	OPTC	0	+	14796
chr15	67819704	67834582	SKOR1	0	+	14878
chr1	26190561	26202968	CATSPER4	0	+	12407
chr1	19920009	19923617	PLA2G2E	0	-	3608
chr1	40245947	40251684	TMCO2	0	+	5737
chr10	123148136	123150672	HMX2	0	+	2536
chr3	63652675	63679020	SNTN	0	+	26345
chr1	23870515	23913362	CNR2	0	-	42847
chr4	42110853	42152878	BEND4	0	-	42025
chr8	43292483	43363518	POTEA	0	+	71035
chr2	96122818	96138502	ASTL	0	-	15684
chr16	11359845	11527247	ENSG00000188897	0	-	167402
chr11	122977570	122981834	BSX	0	-	4264
chrX	41447343	41475710	NYX	0	+	28367
chr4	3244369	3271738	MSANTD1	0	+	27369
chr1	12716110	12728760	AADACL3	0	+	12650
chr12	16188485	16277685	SLC15A5	0	-	89200
chr21	14108813	14210955	LIPI	0	-	102142
chr4	51993652	52020363	LRRC66	0	-	26711
chr19	54803610	54814517	KIR2DL4	0	+	10907
chrX	35798342	35803772	MAGEB16	0	+	5430
chr1	156298624	156299307	VHLL	0	-	683
chrX	44844021	44844888	DUSP21	0	+	867
chr5	75611182	75681773	ANKDD1B	0	+	70591
chr17	8390702	8397827	RNF222	0	-	7125
chr19	49043848	49045311	CGB5	0	+	1463
chr19	54040825	54063953	VSTM1	0	-	23128
chr10	47487219	47491700	FAM25G	0	-	4481
chrX	104566199	105767829	IL1RAPL2	0	+	1201630
chr5	80556755	80570280	ANKRD34B	0	-	13525
chrX	34942796	34944915	FAM47B	0	+	2119
chr6	28259297	28260958	NKAPL	0	+	1661
chr14	44504149	44507283	FSCB	0	-	3134
chr17	19127535	19159187	GRAPL	0	+	31652
chr12	52689626	52703524	KRT77	0	-	13898
chrX	27590344	27749942	DCAF8L2	0	+	159598
chr8	28021964	28083936	NUGGC	0	-	61972
chrX	143508735	143517475	SPANXN3	0	-	8740
chr11	89870438	89878487	TRIM64B	0	-	8049
chr22	23608452	23632321	DRICH1	0	-	23869
chr2	279558	288851	ALKAL2	0	-	9293
chrX	55623400	55626192	FOXR2	0	+	2792
chr6	36315761	36336888	BNIP5	0	-	21127
chrX	143025928	143034702	SPANXN4	0	+	8774
chr19	53277462	53284947	FAM90A27P	0	+	7485
chr2	28956611	29052230	TOGARAM2	0	+	95619
chr9	81928428	81934998	SPATA31D4	0	+	6570
chr17	18634247	18644427	TBC1D28	0	-	10180
chrX	70062457	70064179	OTUD6A	0	+	1722
chr1	20719731	20732837	SH2D5	0	-	13106
chr19	54906148	54916140	NCR1	0	+	9992
chr1	248095184	248101163	OR2L13	0	+	5979
chr3	98353854	98354819	OR5K4	0	+	965
chr11	123805408	123806349	OR6M1	0	-	941
chr4	166733384	167234796	SPOCK3	0	-	501412
chr11	124566660	124582942	OR8A1	0	+	16282
chr19	53258292	53261837	VN1R2	0	+	3545
chr17	41167231	41168221	KRTAP4-3	0	-	990
chr1	158699678	158700652	OR6K2	0	-	974
chr1	159437845	159443078	OR10J1	0	+	5233
chr1	206008535	206023909	CTSE	0	-	15374
chr11	1607565	1608463	KRTAP5-3	0	-	898
chr1	248445512	248455725	OR2T2	0	+	10213
chr11	123976661	123977781	OR10S1	0	-	1120
chr6	30931353	30955636	SFTA2	0	-	24283
chr1	159313720	159314659	OR10J3	0	-	939
chr3	6770001	7741533	GRM7	0	+	971532
chr1	241957767	241959062	BECN2	0	+	1295
chr7	23710203	23832513	STK31	0	+	122310
chr11	124302831	124315099	OR8D1	0	-	12268
chr4	99412261	99435510	ADH7	0	-	23249
chr19	22286441	22317176	ZNF729	0	+	30735
chr3	131533555	132285410	CPNE4	0	-	751855
chr6	117907264	118317676	SLC35F1	0	+	410412
chr14	19999913	20004760	OR4Q2	0	+	4847
chrX	141697411	141698739	SPANXD	0	-	1328
chr19	840999	848175	PRTN3	0	+	7176
chr1	153537147	153541765	S100A5	0	-	4618
chr22	26621963	26630669	CRYBA4	0	+	8706
chrX	1615059	1643081	ASMT	0	+	28022
chrY	1615059	1643081	ASMT	0	+	28022
chr2	101397359	101475112	RFX8	0	-	77753
chrX	77447389	77457278	FGF16	0	+	9889
chr4	79406361	79408228	GK2	0	-	1867
chr1	248473351	248474307	OR2T3	0	+	956
chr14	66411704	66498677	CCDC196	0	+	86973
chr5	177400109	177400661	PFN3	0	-	552
chr3	98087173	98088102	OR5AC2	0	+	929
chr19	7018969	7021432	MBD3L2B	0	-	2463
chr11	63158437	63243599	SLC22A25	0	-	85162
chr1	219685427	219959018	SLC30A10	0	-	273591
chr11	47586678	47589194	FAM180B	0	+	2516
chr8	52534037	52565430	ALKAL1	0	-	31393
chr1	152811971	152813108	LCE1B	0	+	1137
chrX	83508290	83512127	POU3F4	0	+	3837
chr1	247814660	247824119	OR14A16	0	-	9459
chr11	4482646	4493497	OR52K1	0	+	10851
chr5	148168546	148175619	SPINK14	0	+	7073
chr1	153070226	153071611	SPRR2B	0	-	1385
chr2	232539692	232548115	CHRNG	0	+	8423
chr14	20190896	20201075	OR11G2	0	+	10179
chr11	125776113	125778828	PATE2	0	-	2715
chr17	40958417	40966948	KRT39	0	-	8531
chr5	126631705	126636284	TEX43	0	+	4579
chr1	248361665	248362627	OR2T4	0	+	962
chr9	133577081	133609389	FAM163B	0	-	32308
chr4	36281616	36347511	DTHD1	0	+	65895
chr6	26103933	26104337	H4C3	0	+	404
chr17	41476710	41481151	KRT35	0	-	4441
chr1	152804832	152806651	LCE1C	0	-	1819
chr19	39243455	39245250	IFNL3	0	-	1795
chr7	64228474	64266931	ZNF679	0	+	38457
chr11	124437445	124445696	OR8B8	0	-	8251
chr10	133087924	133131675	ADGRA1	0	+	43751
chr19	56189686	56197815	ZSCAN5B	0	-	8129
chr9	122510802	122511743	OR1J2	0	+	941
chr1	9002973	9026423	SLC2A7	0	-	23450
chr16	28499362	28512051	IL27	0	-	12689
chr1	42162690	42164745	GUCA2A	0	-	2055
chr11	124183345	124188780	OR10D3	0	+	5435
chr8	142750150	142752532	LYPD2	0	-	2382
chr1	158747814	158772195	OR6N1	0	-	24381
chr8	81524981	81590139	FABP12	0	-	65158
chr11	4637477	4643060	OR51D1	0	+	5583
chr10	96343221	96359365	OPALIN	0	-	16144
chr1	247670812	247679739	OR13G1	0	-	8927
chr19	41114432	41128381	CYP2F1	0	+	13949
chr1	248013660	248024276	OR2L5	0	+	10616
chr4	143870864	143905563	GYPE	0	-	34699
chr19	56176008	56185775	GALP	0	+	9767
chr1	158544550	158554405	OR6Y1	0	-	9855
chr19	851014	856247	ELANE	0	+	5233
chr3	178272932	178844429	KCNMB2	0	+	571497
chr1	46489836	46516216	DMBX1	0	+	26380
chr1	247840928	247841896	OR11L1	0	-	968
chr14	23381982	23408273	MYH6	0	-	26291
chr1	247255972	247257210	VN1R5	0	+	1238
chr18	63586989	63604639	SERPINB13	0	+	17650
chr12	90905622	90955176	CCER1	0	-	49554
chr11	63079940	63144221	SLC22A24	0	-	64281
chr21	30319124	30320315	KRTAP26-1	0	-	1191
chr12	55244609	55256625	OR6C74	0	+	12016
chr1	207645113	207738416	CR1L	0	+	93303
chr11	62296281	62299075	SCGB1D4	0	-	2794
chr9	137251261	137253483	STPG3	0	+	2222
chr1	241995490	241999098	MAP1LC3C	0	-	3608
chr11	58358124	58359069	OR5B17	0	-	945
chr11	4545191	4546144	OR52M1	0	+	953
chr4	80335730	80963750	CFAP299	0	+	628020
chr11	124241095	124254364	OR8G1	0	+	13269
chr12	11265914	11269707	PRB3	0	-	3793
chr11	58203204	58204142	OR1S2	0	-	938
chr10	14959388	14988050	MEIG1	0	+	28662
chr11	64590641	64602353	SLC22A12	0	+	11712
chr10	113588714	113664070	NRAP	0	-	75356
chr11	62936385	62984967	SLC22A6	0	-	48582
chr1	152212076	152224193	HRNR	0	-	12117
chr9	21440439	21441316	IFNA1	0	+	877
chr1	2528745	2530263	HES5	0	-	1518
chr3	98282505	98284070	OR5H2	0	+	1565
chr3	151733916	151761339	AADACL2	0	+	27423
chr12	10030678	10066031	CLEC9A	0	+	35353
chr7	142941114	142962363	KEL	0	-	21249
chr8	737628	1708476	DLGAP2	0	+	970848
chrX	141583674	141584738	SPANXA1	0	-	1064
chr19	9466355	9498616	ZNF560	0	-	32261
chr13	19173772	19181824	TUBA3C	0	-	8052
chr1	206106936	206117699	AVPR1B	0	-	10763
chr22	15690026	15721631	POTEH	0	+	31605
chr17	41255384	41256364	KRTAP9-9	0	+	980
chr17	41139433	41140544	KRTAP4-6	0	-	1111
chr4	68053198	68129869	TMPRSS11F	0	-	76671
chr4	99123657	99157792	ADH4	0	-	34135
chr1	248375746	248391811	OR2T6	0	+	16065
chr1	248046836	248063407	OR2L3	0	+	16571
chr8	7495911	7509311	DEFB107B	0	+	13400
chrX	37008366	37011664	FAM47C	0	+	3298
chr12	7729383	7751605	CLEC4C	0	-	22222
chr1	181317690	181813262	CACNA1E	0	+	495572
chr17	41148924	41149825	KRTAP4-5	0	-	901
chr11	58506807	58508105	OR5B21	0	-	1298
chr20	2816302	2820284	TMEM239	0	+	3982
chr17	47200446	47223679	MYL4	0	+	23233
chrX	126163499	126166289	DCAF12L2	0	-	2790
chr21	30396031	30396822	KRTAP13-1	0	+	791
chr3	190428655	190449901	TMEM207	0	-	21246
chr1	156815640	156881850	NTRK1	0	+	66210
chr17	41184100	41184911	KRTAP4-1	0	-	811
chr22	16590751	16592810	CCT8L2	0	-	2059
chr1	247617143	247622372	OR14L1P	0	+	5229
chr3	187698259	187702557	RTP2	0	-	4298
chr11	77034398	77041973	B3GNT6	0	+	7575
chr9	137230757	137236555	SLC34A3	0	+	5798
chr1	211476522	211492162	RD3	0	-	15640
chrX	141241463	141242517	SPANXC	0	-	1054
chr1	162395268	162412138	SH2D1B	0	-	16870
chr19	30228290	30713538	ZNF536	0	+	485248
chr1	248174821	248181067	OR2M2	0	+	6246
chr10	5195462	5218949	AKR1C4	0	+	23487
chr19	52429148	52452315	ZNF534	0	+	23167
chr6	160531482	160664275	LPA	0	-	132793
chr11	123994163	123995161	OR10G6	0	-	998
chr12	48559882	48562956	OR5BS1P	0	+	3074
chrY	20575776	20593154	EIF1AY	0	+	17378
chr6	28503296	28528215	GPX6	0	-	24919
chr1	39769523	39771348	OXCT2	0	-	1825
chr1	114854863	114995370	SYCP1	0	+	140507
chr9	101569352	101738647	GRIN3A	0	-	169295
chrX	30230657	30237495	MAGEB3	0	+	6838
chr12	69608564	69610907	LRRC10	0	-	2343
chr7	86643909	86864879	GRM3	0	+	220970
chr1	152719522	152720470	C1orf68	0	+	948
chrX	64224194	64230607	ASB12	0	-	6413
chrX	152988824	152994116	PNMA5	0	-	5292
chrX	126549383	126552814	DCAF12L1	0	-	3431
chr2	104853287	104858574	POU3F3	0	+	5287
chr1	158472220	158480936	OR10R2	0	+	8716
chr1	248488589	248491113	OR2T5	0	+	2524
chr1	248030070	248042305	OR2L2	0	+	12235
chr6	149916878	149923121	RAET1G	0	-	6243
chr1	182398117	182400667	TEDDM1	0	-	2550
chr6	138795911	138904070	ECT2L	0	+	108159
chr1	170145959	170168866	NTMT2	0	+	22907
chr6	129831244	129861547	TMEM244	0	-	30303
chr1	158716327	158720720	OR6K3	0	-	4393
chr1	153217584	153219310	PRR9	0	+	1726
chr1	153203430	153205120	LELP1	0	+	1690
chr1	153093135	153106184	SPRR2E	0	-	13049
chr1	152758025	152762056	KPRP	0	+	4031
chr10	122910610	122913111	FAM24A	0	+	2501
chr10	116427847	116477957	PNLIPRP3	0	+	50110
chr1	119507198	119515054	HSD3B1	0	+	7856
chr1	119414931	119423035	HSD3B2	0	+	8104
chrX	154823348	154834662	SMIM9	0	-	11314
chr6	83853360	83857515	RIPPLY2	0	+	4155
chr6	73368555	73395133	OOEP	0	-	26578
chr6	73362658	73364171	KHDC3L	0	+	1513
chr6	73353063	73354276	DPPA5	0	-	1213
chr1	92217915	92245813	C1orf146	0	+	27898
chrX	145247503	145256208	SPANXN1	0	+	8705
chrX	141589708	141590762	SPANXA2	0	+	1054
chrX	139955728	139965521	CXorf66	0	-	9793
chr1	67092165	67231853	C1orf141	0	-	139688
chr6	50009138	50021994	DEFB110	0	-	12856
chr6	49499923	49528078	GLYATL3	0	+	28155
chr1	54007298	54018186	LDLRAD1	0	-	10888
chrX	120072264	120077690	RHOXF2B	0	-	5426
chr9	136754386	136758543	LCN8	0	-	4157
chr9	136738167	136748453	ENSG00000204003	0	-	10286
chr1	51102221	51148086	C1orf185	0	+	45865
chr9	135623648	135639540	GLT6D1	0	-	15892
chr10	88759982	88779626	LIPN	0	+	19644
chr10	88706249	88752776	LIPK	0	+	46527
chr10	88586753	88606976	LIPJ	0	+	20223
chr10	84220571	84225544	LRIT2	0	-	4973
chrX	103273691	103276750	TCEAL5	0	-	3059
chr10	46461099	46465958	NPY4R	0	-	4859
chr9	110303476	110337884	TXNDC8	0	-	34408
chrX	70234655	70240659	AWAT1	0	+	6004
chr9	104535749	104536856	OR13C3	0	-	1107
chr17	78231310	78240987	TMEM235	0	+	9677
chrX	55258415	55264916	PAGE3	0	-	6501
chr6	32393339	32407181	BTNL2	0	-	13842
chr6	32288526	32371907	TSBP1	0	-	83381
chr11	123882920	123885670	TMEM225	0	-	2750
chr17	74579365	74592283	CD300LD	0	-	12918
chr17	74356416	74361868	BTBD17	0	-	5452
chr11	114678527	114707069	NXPE2	0	+	28542
chrX	52796144	52797427	SPANXN5	0	-	1283
chr11	104885718	104898670	CASP12	0	-	12952
chr17	63909597	63911341	CSHL1	0	-	1744
chr6	31718594	31726714	MPIG6B	0	+	8120
chr11	90031106	90042025	TRIM49C	0	+	10919
chr11	89966037	89974072	TRIM64	0	+	8035
chr6	31588895	31593006	NCR3	0	-	4111
chr1	13410450	13421328	PRAMEF20	0	+	10878
chr1	13389632	13392629	PRAMEF17	0	+	2997
chr1	13368431	13371947	PRAMEF19	0	-	3516
chr1	13341892	13347134	PRAMEF14	0	-	5242
chr1	13315581	13322598	PRAMEF15	0	+	7017
chr1	13171848	13179459	PRAMEF9	0	+	7611
chr1	12916610	12920751	PRAMEF7	0	+	4141
