0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	Middle	Start	End
chr1	54221719	54225205	0																																													54223462	-1743	1743
chr1	54241332	54245219	0																																													54243275	-1943	1944
chr1	54250738	54256732	0																																													54253735	-2997	2997
chr1	54370222	54377006	0																																													54373614	-3392	3392
chr1	54848464	54850376	0																																													54849420	-956	956
chr1	54852761	54856917	1	667.0																																												54854839	-2078	2078
chr1	54858092	54860624	0																																													54859358	-1266	1266
chr1	54861340	54863706	0																																													54862523	-1183	1183
chr1	54883378	54886375	1	1131.0																																												54884876	-1498	1499
chr1	56508227	56514553	0																																													56511390	-3163	3163
chr1	58543280	58547368	0																																													58545324	-2044	2044
chr1	58575507	58578070	2	272.0	272.0																																											58576788	-1281	1282
chr1	58780835	58786137	2	773.0	749.0																																											58783486	-2651	2651
chr1	58811396	58818779	0																																													58815087	-3691	3692
chr1	59949700	59949921	0																																													59949810	-110	111
chr1	61813693	61815296	0																																													61814494	-801	802
chr1	62144752	62145997	0																																													62145374	-622	623
chr1	62167780	62172279	0																																													62170029	-2249	2250
chr1	64853151	64856280	0																																													64854715	-1564	1565
chr1	64956010	64958455	0																																													64957232	-1222	1223
chr1	64959757	64962867	0																																													64961312	-1555	1555
chr1	65420273	65424490	0																																													65422381	-2108	2109
chr1	67429614	67431328	0																																													67430471	-857	857
chr1	67684293	67689096	1	-1147.0																																												67686694	-2401	2402
chr1	70221263	70222561	1	450.0																																												70221912	-649	649
chr1	70243167	70244483	0																																													70243825	-658	658
chr1	71053932	71056981	0																																													71055456	-1524	1525
chr1	71071125	71071893	0																																													71071509	-384	384
chr1	77560661	77562331	0																																													77561496	-835	835
chr1	77682859	77685609	0																																													77684234	-1375	1375
chr1	77941576	77944071	3	-126.0	-61.0	250.0																																										77942823	-1247	1248
chr1	77951758	77953751	0																																													77952754	-996	997
chr1	77959627	77961636	0																																													77960631	-1004	1005
chr1	77976171	77977756	0																																													77976963	-792	793
