	Chr	Start	End	Name	Score	Strand
ENSG00000234828	chr4	149351709	149896233	IQCM	0	-
ENSG00000234829	chr9	21227243	21228222	IFNA17	0	-
ENSG00000235007	chr9	129139413	129260575	ENSG00000235007	0	+
ENSG00000235118	chr2	206642487	206649365	FAM237A	0	+
ENSG00000235268	chr11	95025258	95027596	KDM4E	0	+
ENSG00000235608	chr4	1402932	1406442	NKX1-1	0	-
ENSG00000235699	chrX	146809771	146810411	CXorf51B	0	+
ENSG00000235711	chr15	79282722	79298239	ANKRD34C	0	+
ENSG00000235780	chr4	9344148	9345740	USP17L27	0	+
ENSG00000235942	chr1	152842856	152843983	LCE6A	0	+
ENSG00000236027	chr11	125788127	125791600	PATE3	0	+
ENSG00000236032	chr3	98147479	98156614	OR5H14	0	+
ENSG00000236125	chr8	7337115	7338707	USP17L4	0	+
ENSG00000236126	chrX	120972746	120976068	CT47A3	0	-
ENSG00000236320	chr17	35543985	35560819	SLFN14	0	-
ENSG00000236371	chrX	120982476	120985760	CT47A1	0	-
ENSG00000236396	chr18	11609596	11610612	SLC35G4	0	+
ENSG00000236398	chr7	143183419	143184435	TAS2R39	0	+
ENSG00000236424	chrY	9527880	9530682	TSPY10	0	+
ENSG00000236446	chrX	120872607	120875866	CT47B1	0	-
ENSG00000236543	chr9	135604345	135619893	ENSG00000236543	0	+
ENSG00000236637	chr9	21186694	21187671	IFNA4	0	-
ENSG00000236737	chrX	49529869	49529985	GAGE12B	0	+
ENSG00000236980	chr3	49177634	49191858	C3orf84	0	-
ENSG00000236981	chr11	124023013	124023948	OR10G9	0	+
ENSG00000237038	chr8	7971661	7973253	USP17L8	0	-
ENSG00000237110	chr6	132538290	132539336	TAAR9	0	+
ENSG00000237136	chr4	145680146	145771032	C4orf51	0	+
ENSG00000237247	chr19	7030578	7033011	MBD3L5	0	+
ENSG00000237353	chr11	125833316	125840072	PATE4	0	+
ENSG00000237378	chr13	63746741	63751080	ENSG00000237378	0	+
ENSG00000237388	chr11	48488793	48489722	OR4A47	0	+
ENSG00000237412	chr2	232520388	232525716	PRSS56	0	+
ENSG00000237452	chr19	45733439	45764541	MEIOSIN	0	+
ENSG00000237521	chr19	9247344	9252625	OR7E24	0	+
ENSG00000237524	chr2	126898864	126902097	TEX51	0	+
ENSG00000237693	chr5	150846521	150900736	IRGM	0	+
ENSG00000237700	chr1	13303539	13308907	PRAMEF33	0	+
ENSG00000237850	chr15	28347851	28358084	ENSG00000237850	0	-
ENSG00000237957	chrX	120963026	120966348	CT47A5	0	-
ENSG00000238074	chrY	9487313	9489893	TSPY9P	0	+
ENSG00000238205	chrX	40623428	40624136	MPC1L	0	+
ENSG00000238210	chrX	135252061	135253583	ETDA	0	+
ENSG00000239395	chr1	247711813	247723764	ENSG00000239395	0	-
ENSG00000239590	chr9	122519141	122520082	OR1J4	0	+
ENSG00000239620	chr3	127283783	127288046	PRR20G	0	-
ENSG00000239810	chr1	12824605	12831410	PRAMEF11	0	-
ENSG00000239839	chr8	7015869	7018297	DEFA3	0	-
ENSG00000239886	chr17	41226648	41227652	KRTAP9-2	0	+
ENSG00000239920	chr11	5254392	5678434	ENSG00000239920	0	-
ENSG00000240247	chr8	6996766	6999198	DEFA1B	0	-
ENSG00000240386	chr1	152775140	152777024	LCE1F	0	+
ENSG00000240432	chr21	30425265	30425968	KRTAP13-3	0	-
ENSG00000240542	chr17	41189887	41190639	KRTAP9-1	0	+
ENSG00000240871	chr17	41084150	41085141	KRTAP4-7	0	+
ENSG00000241123	chr21	44579455	44580604	KRTAP10-5	0	-
ENSG00000241128	chr1	247722957	247724043	OR14A2	0	-
ENSG00000241149	chr7	63998874	64016130	ZNF722P	0	+
ENSG00000241224	chr3	109118252	109151401	C3orf85	0	+
ENSG00000241233	chr11	71538025	71539209	KRTAP5-8	0	+
ENSG00000241241	chr17	41101502	41102209	KRTAP4-16	0	-
ENSG00000241595	chr17	41249687	41250653	KRTAP9-4	0	+
ENSG00000241598	chr11	1620958	1622138	KRTAP5-4	0	-
ENSG00000241690	chr20	2814968	2818066	ENSG00000241690	0	+
ENSG00000242019	chr19	54724442	54736632	KIR3DL3	0	+
ENSG00000242120	chr3	70194479	70312638	MDFIC2	0	-
ENSG00000242221	chr19	43064209	43083045	PSG2	0	-
ENSG00000242362	chrX	120977606	120980928	CT47A2	0	-
ENSG00000242389	chrY	21903618	21918042	RBMY1E	0	-
ENSG00000242875	chrY	21511338	21549094	RBMY1B	0	+
ENSG00000243073	chr1	12879212	12886201	PRAMEF4	0	-
ENSG00000243130	chr19	43007656	43026474	PSG11	0	-
ENSG00000243489	chr21	44646414	44647650	KRTAP10-11	0	+
ENSG00000243729	chr6	29353749	29431967	OR5V1	0	-
ENSG00000243772	chr19	54738513	54753052	KIR2DL3	0	+
ENSG00000244025	chr21	30491462	30492013	KRTAP19-3	0	-
ENSG00000244057	chr1	152600234	152601086	LCE3C	0	+
ENSG00000244094	chr1	153112121	153113516	SPRR2F	0	-
ENSG00000244355	chr6	31715348	31717919	LY6G6D	0	+
ENSG00000244362	chr21	30560875	30561314	KRTAP19-7	0	-
ENSG00000244395	chrY	21880076	21894526	RBMY1D	0	-
ENSG00000244411	chr11	71527267	71528669	KRTAP5-7	0	+
ENSG00000244537	chr17	41177446	41178221	KRTAP4-2	0	-
ENSG00000244623	chr7	99876062	99877033	OR2AE1	0	-
ENSG00000244624	chr21	30616425	30616699	KRTAP20-1	0	+
ENSG00000248109	chr5	148221650	148243580	MARCOL	0	+
ENSG00000248385	chr19	54069895	54081365	TARM1	0	-
ENSG00000248767	chr7	290170	294422	FOXL3	0	+
ENSG00000248920	chr4	9253378	9254970	USP17L19	0	+
ENSG00000248933	chr4	9267619	9269211	USP17L22	0	+
ENSG00000249104	chr4	9243879	9245471	USP17L17	0	+
ENSG00000249156	chr5	17610496	17611583	TAF11L12	0	+
ENSG00000249481	chr6	44342650	44380179	SPATS1	0	+
ENSG00000249581	chr4	17515165	17527104	CLRN2	0	+
ENSG00000249662	chr5	17444010	17486829	LINC02218	0	+
ENSG00000249693	chr4	56530606	56603507	THEGL	0	+
ENSG00000249811	chr4	9262872	9264464	USP17L21	0	+
ENSG00000249860	chr10	55599042	55600728	MTRNR2L5	0	+
ENSG00000249861	chr19	39655913	39660647	LGALS16	0	+
ENSG00000249961	chr16	66754640	66801620	TERB1	0	-
ENSG00000250298	chr4	106357392	106368778	GIMD1	0	-
ENSG00000250361	chr4	143996104	144019380	GYPB	0	-
ENSG00000250374	chr4	165053864	165060554	TRIM75P	0	+
ENSG00000250641	chr6	31706904	31717918	LY6G6F-LY6G6D	0	+
ENSG00000250719	chr1	46175486	46176488	P3R3URF	0	-
ENSG00000250745	chr4	9258124	9259716	USP17L20	0	+
ENSG00000250782	chr5	17634460	17635053	TAF11L14	0	+
ENSG00000250799	chr19	35799988	35813299	PRODH2	0	-
ENSG00000250803	chr5	122129622	122182658	ENSG00000250803	0	+
ENSG00000250821	chr4	55819790	55837489	EXOC1L	0	+
ENSG00000250844	chr4	9248630	9250222	USP17L18	0	+
ENSG00000250913	chr4	9272364	9272914	USP17L23	0	+
ENSG00000251012	chr3	119147375	119187807	ENSG00000251012	0	+
ENSG00000251154	chr7	90469639	90513397	PTTG1IP2	0	+
ENSG00000251655	chr12	11351823	11355591	PRB1	0	-
ENSG00000251692	chr16	1485886	1488981	PTX4	0	-
ENSG00000253117	chr8	132024216	132059382	OC90	0	-
ENSG00000253148	chr1	192316992	192367285	RGS21	0	+
ENSG00000253457	chr8	30638580	30646064	SMIM18	0	+
ENSG00000253548	chr3	191461163	191461456	PYDC2	0	+
ENSG00000254466	chr11	59473315	59479361	OR4D10	0	+
ENSG00000254550	chr11	77102840	77103331	OMP	0	+
ENSG00000254636	chr10	122454653	122457352	ARMS2	0	+
ENSG00000254737	chr11	124012997	124018732	OR10G4	0	+
ENSG00000254834	chr11	56576774	56577721	OR5M10	0	-
ENSG00000255009	chr11	90085950	90087131	UBTFL1	0	+
ENSG00000255012	chr11	56609236	56614874	OR5M1	0	-
ENSG00000255181	chr8	143706694	143708109	CCDC166	0	-
ENSG00000255192	chr15	35083410	35085295	NANOGP8	0	-
ENSG00000255223	chr11	56542340	56543257	OR5M11	0	-
ENSG00000255251	chr8	7539627	7542450	PRR23D1	0	+
ENSG00000255298	chr11	124256376	124266224	OR8G5	0	+
ENSG00000255307	chr11	6169355	6170326	OR52B2	0	-
ENSG00000255359	chr11	22846922	22860474	CCDC179	0	-
ENSG00000255374	chr12	11091287	11092313	TAS2R43	0	-
ENSG00000255378	chr8	7778591	7781413	PRR23D2	0	-
ENSG00000255393	chr11	59978020	60031077	OOSP4B	0	+
ENSG00000255552	chr6	31711771	31714065	LY6G6E	0	-
ENSG00000255582	chr14	21633836	21634940	OR10G2	0	-
ENSG00000255713	chr17	58166982	58171411	OR4D2	0	+
ENSG00000255804	chr14	22630929	22644352	OR6J1	0	-
ENSG00000255855	chr11	95049422	95051338	KDM4F	0	+
ENSG00000256162	chr6	130827406	130837135	SMLR1	0	+
ENSG00000256394	chr4	155829729	155866277	ASIC5	0	-
ENSG00000256574	chr10	45302298	45315608	OR13A1	0	-
ENSG00000256660	chr12	10010627	10018796	CLEC12B	0	+
ENSG00000256762	chr17	45999250	45999694	STH	0	+
ENSG00000256797	chr12	9881489	9895833	KLRF2	0	+
ENSG00000256892	chr10	37601440	37602974	MTRNR2L7	0	-
ENSG00000256980	chr6	73223544	73225770	KHDC1L	0	-
ENSG00000257008	chr17	74367458	74372600	GPR142	0	+
ENSG00000257057	chr11	94512461	94532123	C11orf97	0	+
ENSG00000257115	chr14	18601117	18602097	OR11H12	0	+
ENSG00000257138	chr7	141972631	141973773	TAS2R38	0	-
ENSG00000257520	chr14	36473207	36521149	SFTA3	0	-
ENSG00000257987	chr12	48727435	48765790	TEX49	0	+
ENSG00000258083	chr7	141916399	141920625	OR9A4	0	+
ENSG00000258223	chr7	142252143	142258058	PRSS58	0	-
ENSG00000258417	chr8	132024238	132085655	ENSG00000258417	0	-
ENSG00000258436	chr14	20590193	20590823	RNASE12	0	-
ENSG00000258453	chr14	19712904	19714332	OR11H2	0	-
ENSG00000258713	chr20	2814987	2815833	C20orf141	0	+
ENSG00000258817	chr11	49952391	49953419	OR4C13	0	+
ENSG00000258873	chr19	57154021	57167485	DUXA	0	-
ENSG00000258992	chrY	9466955	9469749	TSPY1	0	+
ENSG00000259060	chr14	20582892	20609795	ENSG00000259060	0	-
ENSG00000259224	chr17	7481446	7483496	SLC35G6	0	+
ENSG00000259384	chr17	63917200	63918839	GH1	0	-
ENSG00000259571	chr11	122115340	122116215	BLID	0	-
ENSG00000260234	chr3	150882997	150941743	ENSG00000260234	0	-
ENSG00000260286	chr6	24797335	24798917	ARMH2	0	-
ENSG00000260734	chr16	71429980	71442054	TLE7	0	-
ENSG00000260802	chrX	111511645	111522399	SERTM2	0	+
ENSG00000261210	chr16	19285731	19322145	CLEC19A	0	+
ENSG00000261272	chr6	31010474	31035402	MUC22	0	+
ENSG00000261341	chr19	50776141	50793142	ENSG00000261341	0	-
ENSG00000261509	chr16	33360274	33363478	TP53TG3B	0	+
ENSG00000261649	chr15	28841832	28848675	GOLGA6L7	0	-
ENSG00000261667	chr8	143080630	143083486	LY6L	0	+
ENSG00000261873	chr17	55448433	55511444	SMIM36	0	-
ENSG00000262543	chr6	138377905	138383486	SMIM28	0	+
ENSG00000262628	chr17	3062669	3063607	OR1D5	0	-
ENSG00000263201	chr16	68013436	68015911	DPEP2NB	0	-
ENSG00000263761	chr10	47322454	47327588	GDF2	0	+
ENSG00000264006	chr10	5154140	5185187	AKR1C8P	0	-
ENSG00000264717	chr10	47918739	47923524	NPY4R2	0	+
ENSG00000265203	chr10	47348363	47357881	RBP3	0	+
ENSG00000267335	chr19	49022953	49036895	ENSG00000267335	0	-
ENSG00000267467	chr19	44942237	44945496	APOC4	0	+
ENSG00000267631	chr19	49035569	49036895	CGB1	0	-
ENSG00000268009	chrX	48383516	48393347	SSX4	0	+
ENSG00000268221	chrX	154182596	154196861	OPN1MW	0	+
ENSG00000268223	chr5	116032324	116060118	ARL14EPL	0	+
ENSG00000268235	chrX	102215301	102229532	TCP11X1	0	+
ENSG00000268320	chr17	137569	139067	SCGB1C2	0	+
ENSG00000268480	chr19	8630633	8681151	NFILZ	0	+
ENSG00000268629	chrX	105218929	105220694	TEX13A	0	-
ENSG00000268655	chr19	49017496	49020523	ENSG00000268655	0	-
ENSG00000268799	chr5	17490967	17492076	H3Y2	0	-
ENSG00000268988	chrX	143711955	143721423	SPANXN2	0	-
ENSG00000268994	chrX	72781865	72782660	FAM236B	0	-
ENSG00000269058	chr19	16479061	16496167	CALR3	0	-
ENSG00000269433	chrX	154257538	154271805	OPN1MW3	0	+
ENSG00000269437	chrX	102360396	102439932	NXF2B	0	-
ENSG00000269466	chr5	17654868	17655849	H3Y1	0	-
ENSG00000269791	chrX	48402082	48411960	SSX4B	0	-
ENSG00000270188	chr1	237943724	237945275	MTRNR2L11	0	-
ENSG00000270339	chr1	146344006	146344765	PPIAL4H	0	-
ENSG00000270394	chr4	116298876	116300320	MTRNR2L13	0	+
ENSG00000270601	chr1	13254212	13263314	PRAMEF5	0	+
ENSG00000270806	chr17	35760887	35765079	C17orf50	0	+
ENSG00000271271	chr4	69588417	69639642	UGT2A2	0	-
ENSG00000272297	chr4	186426546	186555328	ENSG00000272297	0	-
ENSG00000272804	chr21	44600597	44602174	KRTAP10-7	0	+
ENSG00000273238	chr4	573880	576295	TMEM271	0	-
ENSG00000273756	chr15	23324535	23334196	ENSG00000273756	0	-
ENSG00000273777	chr19	44501677	44529788	CEACAM20	0	-
ENSG00000273976	chr15	23127066	23136822	GOLGA6L1	0	-
ENSG00000274102	chr15	22070241	22083221	OR4M2	0	+
ENSG00000274183	chrX	154884972	154885558	H2AB1	0	+
ENSG00000274529	chr17	28363506	28365199	SEBOX	0	-
ENSG00000274588	chrX	50365409	50470825	DGKK	0	-
ENSG00000274618	chr6	26240393	26240793	H4C6	0	+
ENSG00000274749	chr21	30829039	30829759	KRTAP7-1	0	-
ENSG00000274764	chr1	13049476	13056575	PRAMEF27	0	-
ENSG00000275034	chr16	33303739	33306935	TP53TG3E	0	+
ENSG00000275126	chr6	27873148	27873534	H4C13	0	-
ENSG00000275410	chr17	37686431	37745059	HNF1B	0	-
ENSG00000275489	chr17	38835086	38841438	C17orf98	0	-
ENSG00000275520	chrX	72938163	72938958	FAM236A	0	+
ENSG00000275553	chr18	46968695	46969912	ELOA3CP	0	-
ENSG00000275572	chr7	2474728	2476894	GRIFIN	0	-
ENSG00000275663	chr6	26246611	26246996	H4C7	0	-
ENSG00000275722	chr17	35934518	35943713	LYZL6	0	-
ENSG00000275969	chr9	66986304	66992583	SPATA31A3	0	-
ENSG00000276040	chr9	61190003	61196280	SPATA31A7	0	+
ENSG00000276076	chr21	6499203	6564489	CRYAA2	0	+
ENSG00000276119	chr9	104604671	104605627	OR13C2	0	-
ENSG00000276240	chr14	21667886	21673818	OR4E1	0	-
ENSG00000276430	chr10	47995322	47999791	FAM25C	0	-
ENSG00000276490	chr10	94688154	94853073	ENSG00000276490	0	+
ENSG00000276581	chr9	60914407	60920653	SPATA31A5	0	+
ENSG00000276747	chr1	17372196	17401699	PADI6	0	+
ENSG00000276950	chr22	23998401	24005453	GSTT4	0	-
ENSG00000277322	chr15	20531856	20541800	GOLGA6L6	0	-
ENSG00000277535	chrX	119072960	119076373	ENSG00000277535	0	+
ENSG00000277556	chr9	104598457	104599413	OR13C5	0	-
ENSG00000277745	chrX	155459415	155460005	H2AB3	0	-
ENSG00000277858	chrX	155380709	155381299	H2AB2	0	+
ENSG00000277865	chr15	22459123	22469226	GOLGA6L22	0	+
ENSG00000277932	chr11	5893208	5902730	OR52E5	0	+
ENSG00000278057	chrX	154271265	154295853	TEX28	0	-
ENSG00000278505	chr17	37375985	37392708	C17orf78	0	+
ENSG00000278522	chr15	21405401	21440499	POTEB3	0	-
ENSG00000278646	chrX	120877496	120878924	ENSG00000278646	0	-
ENSG00000278685	chr7	151190873	151205496	IQCA1L	0	-
ENSG00000278803	chrX	153271618	153277803	PWWP4	0	+
ENSG00000278848	chr16	33459045	33462249	TP53TG3F	0	+
ENSG00000278870	chr11	4923374	4924339	OR51G1	0	-
ENSG00000278889	chr9	35957108	35958154	OR2S2	0	-
ENSG00000279000	chr11	7924592	7931268	OR10A6	0	-
ENSG00000279012	chr11	5323359	5324297	OR51B2	0	-
ENSG00000279051	chr11	58030953	58031906	OR6Q1	0	+
ENSG00000279111	chr1	158578919	158579899	OR10X1	0	-
ENSG00000279116	chr11	124319262	124320197	OR8D2	0	-
ENSG00000279169	chr1	13196188	13201409	PRAMEF13	0	-
ENSG00000279170	chr6	99520976	99589899	TSTD3	0	+
ENSG00000279263	chr1	247948858	247949796	OR2L8	0	+
ENSG00000279270	chr11	4803433	4804380	OR52R1	0	-
ENSG00000279301	chr1	248623557	248635091	OR2T11	0	-
ENSG00000279395	chr11	55811367	55812476	OR5L1	0	+
ENSG00000279408	chr15	21651844	21652968	OR4N4C	0	+
ENSG00000279486	chr11	6783020	6791558	OR2AG1	0	+
ENSG00000279493	chr21	5011799	5017145	ENSG00000279493	0	+
ENSG00000279514	chr11	55572128	55573060	OR4C16	0	+
ENSG00000279761	chr11	55773438	55774382	OR5D13	0	+
ENSG00000279804	chr1	13222705	13226106	PRAMEF18	0	-
ENSG00000279961	chr11	56417258	56418232	OR8U3	0	-
ENSG00000280021	chr11	4768979	4769938	OR51F1	0	-
ENSG00000280090	chr11	124423942	124424871	OR8B4	0	-
ENSG00000280094	chr9	122628579	122629573	OR1B1	0	-
ENSG00000280204	chr11	58212720	58216084	OR1S1	0	+
ENSG00000280236	chr6	29395631	29398008	OR12D2	0	+
ENSG00000280267	chr1	13148907	13156009	PRAMEF26	0	-
ENSG00000280314	chr11	56315144	56320639	OR8K3	0	+
ENSG00000280709	chr15	21552795	21653276	LINC02203	0	+
ENSG00000280969	chrY	20756108	20781032	RPS4Y2	0	+
ENSG00000281613	chr6	112236806	112350094	ENSG00000281613	0	+
ENSG00000282419	chrX	124246249	124336863	TEX13D	0	+
ENSG00000282757	chr16	75693893	75701461	DUXB	0	-
ENSG00000282872	chr1	26164101	26168963	C1orf232	0	-
ENSG00000282881	chr1	46532166	46543969	TMEM275	0	-
ENSG00000283039	chr1	44137821	44141631	KLF18	0	-
ENSG00000283071	chr14	103084210	103090027	LBHD2	0	+
ENSG00000283093	chrX	51681212	51682831	CENPVL2	0	-
ENSG00000283205	chr9	87956214	87956883	ENSG00000283205	0	+
ENSG00000283227	chr1	152947154	152949258	SPRR5	0	+
ENSG00000283247	chr7	45859994	45873082	CCDC201	0	-
ENSG00000283268	chr11	62832319	62832803	TEX54	0	-
ENSG00000283324	chr1	150887136	150913292	CTXND2	0	+
ENSG00000283329	chr9	38694266	38720133	FAM240B	0	-
ENSG00000283361	chr13	114154691	114223084	CFAP97D2	0	+
ENSG00000283428	chr2	224703764	224716365	CCDC195	0	-
ENSG00000283434	chr3	88338416	88467594	CSNKA2IP	0	+
ENSG00000283439	chr17	7428857	7432820	SPEM3	0	+
ENSG00000283473	chr3	46612525	46626543	FAM240A	0	+
ENSG00000283516	chr16	8881634	8885351	LITAFD	0	+
ENSG00000283536	chr12	53241889	53242723	ENSG00000283536	0	+
ENSG00000283567	chr19	55463001	55464751	C19orf85	0	-
ENSG00000283594	chrX	72912615	72913401	FAM236C	0	+
ENSG00000283644	chrX	135309480	135309659	ETDC	0	+
